NoteID,ExampleSentence,ExampleTranslation,ContentStatus,ContentSource
KV001791,We get off the bus at the next stop.,我们在下一站下公交车。,model-curated,third-party-learner-content-v1
KV001792,We get on the train at this station.,我们在这个车站上火车。,model-curated,third-party-learner-content-v1
KV001793,Please get out of the car carefully.,请小心地下车。,model-curated,third-party-learner-content-v1
KV001794,We had to get through a narrow gate.,我们不得不穿过一道窄门。,model-curated,third-party-learner-content-v1
KV001795,I hope you get well soon.,希望你早日康复。,model-curated,third-party-learner-content-v1
KV001796,The story is about a friendly ghost.,这个故事讲的是一个友善的幽灵。,model-curated,third-party-learner-content-v1
KV001797,A giant lived at the top of the hill.,一个巨人住在山顶上。,model-curated,third-party-learner-content-v1
KV001798,I bought a postcard at the gift shop.,我在礼品店买了一张明信片。,model-curated,third-party-learner-content-v1
KV001799,She put a little ginger in the tea.,她在茶里放了一点姜。,model-curated,third-party-learner-content-v1
KV001800,The giraffe has a very long neck.,长颈鹿有很长的脖子。,model-curated,third-party-learner-content-v1
KV001801,Please give me the blue pen.,请把那支蓝色钢笔给我。,model-curated,third-party-learner-content-v1
KV001802,The teacher will give out the books.,老师会把书分发下去。,model-curated,third-party-learner-content-v1
KV001803,Her given name is Mei.,她的名字叫梅。,model-curated,third-party-learner-content-v1
KV001804,I am glad to see you again.,我很高兴再次见到你。,model-curated,third-party-learner-content-v1
KV001805,Glasgow is a city in Scotland.,格拉斯哥是苏格兰的一座城市。,model-curated,third-party-learner-content-v1
KV001806,The window is made of glass.,窗户是玻璃做的。,model-curated,third-party-learner-content-v1
KV001807,I wear glasses when I read.,我看书时戴眼镜。,model-curated,third-party-learner-content-v1
KV001808,I lost one glove in the snow.,我在雪地里丢了一只手套。,model-curated,third-party-learner-content-v1
KV001809,Use some glue to fix the paper.,用一点胶水把纸粘好。,model-curated,third-party-learner-content-v1
KV001810,Please go away and leave the bird alone.,请走开让这只鸟安静待着。,model-curated,third-party-learner-content-v1
KV001811,We go down the stairs slowly.,我们慢慢走下楼梯。,model-curated,third-party-learner-content-v1
KV001812,Our family will go on a trip next week.,我们全家下周要去旅行。,model-curated,third-party-learner-content-v1
KV001813,We usually go out after dinner.,我们通常晚饭后出去。,model-curated,third-party-learner-content-v1
KV001814,Let's go to a movie this Saturday.,我们这周六去看电影吧。,model-curated,third-party-learner-content-v1
KV001815,I go to the library after school.,我放学后去图书馆。,model-curated,third-party-learner-content-v1
KV001816,Mum leaves home at eight to go to work.,妈妈八点离家去上班。,model-curated,third-party-learner-content-v1
KV001817,My goal is to read ten books this year.,我的目标是今年读十本书。,model-curated,third-party-learner-content-v1
KV001818,The goalkeeper caught the ball.,守门员接住了球。,model-curated,third-party-learner-content-v1
KV001819,The goat is eating grass.,山羊正在吃草。,model-curated,third-party-learner-content-v1
KV001820,The ring is made of gold.,这枚戒指是金子做的。,model-curated,third-party-learner-content-v1
KV001821,The sun made the field look golden.,阳光让田野看起来金灿灿的。,model-curated,third-party-learner-content-v1
KV001822,We have two goldfish in a small tank.,我们的小鱼缸里有两条金鱼。,model-curated,third-party-learner-content-v1
KV001823,My uncle plays golf on Sundays.,我叔叔星期天打高尔夫球。,model-curated,third-party-learner-content-v1
KV001824,This soup tastes good.,这个汤味道很好。,model-curated,third-party-learner-content-v1
KV001825,That actor is very good-looking.,那位演员很好看。,model-curated,third-party-learner-content-v1
KV001826,We waved goodbye at the station.,我们在车站挥手告别。,model-curated,third-party-learner-content-v1
KV001827,A goose is swimming on the pond.,一只鹅正在池塘里游泳。,model-curated,third-party-learner-content-v1
KV001828,We used GPS to find the hotel.,我们用GPS找到了旅馆。,model-curated,third-party-learner-content-v1
KV001829,Grab the rope with both hands.,用双手抓住绳子。,model-curated,third-party-learner-content-v1
KV001830,My grandad tells funny stories.,我爷爷会讲有趣的故事。,model-curated,third-party-learner-content-v1
KV001831,Their first grandchild was born last year.,他们的第一个孙辈去年出生了。,model-curated,third-party-learner-content-v1
KV001832,Grandma loves spending time with her grandchildren.,奶奶喜欢和孙辈们待在一起。,model-curated,third-party-learner-content-v1
KV001833,Their granddaughter is five years old.,他们的孙女五岁了。,model-curated,third-party-learner-content-v1
KV001834,Grandma makes soup for us.,奶奶给我们做汤。,model-curated,third-party-learner-content-v1
KV001835,Grandpa takes me to the park.,爷爷带我去公园。,model-curated,third-party-learner-content-v1
KV001836,Their grandson likes drawing.,他们的孙子喜欢画画。,model-curated,third-party-learner-content-v1
KV001837,Granny reads me a story at night.,奶奶晚上给我读故事。,model-curated,third-party-learner-content-v1
KV001838,I ate a sweet grape.,我吃了一颗甜葡萄。,model-curated,third-party-learner-content-v1
KV001839,Horses ran across the grassland.,马儿跑过草原。,model-curated,third-party-learner-content-v1
KV001840,The sky looks gray today.,今天的天空看起来是灰色的。,model-curated,third-party-learner-content-v1
KV001841,Great Britain includes England Scotland and Wales.,大不列颠包括英格兰、苏格兰和威尔士。,model-curated,third-party-learner-content-v1
KV001842,We walked on the Great Wall.,我们在长城上走了走。,model-curated,third-party-learner-content-v1
KV001843,We cooked green beans for dinner.,我们晚饭做了四季豆。,model-curated,third-party-learner-content-v1
KV001844,We greet our teacher every morning.,我们每天早上向老师问好。,model-curated,third-party-learner-content-v1
KV001845,She gave me a warm greeting.,她热情地向我问好。,model-curated,third-party-learner-content-v1
KV001846,The clouds are grey this morning.,今天早上的云是灰色的。,model-curated,third-party-learner-content-v1
KV001847,We bought some grocery items for dinner.,我们买了一些晚餐用的食品杂货。,model-curated,third-party-learner-content-v1
KV001848,The ball fell onto the ground.,球掉到了地上。,model-curated,third-party-learner-content-v1
KV001849,We worked in a small group.,我们以小组形式一起做事。,model-curated,third-party-learner-content-v1
KV001850,These flowers grow well in the sun.,这些花在阳光下长得很好。,model-curated,third-party-learner-content-v1
KV001851,Farmers grow crops in these fields.,农民在这些田地里种庄稼。,model-curated,third-party-learner-content-v1
KV001852,I want to be a pilot when I grow up.,我长大后想当飞行员。,model-curated,third-party-learner-content-v1
KV001853,Ask a grown-up for help.,请找一位成年人帮忙。,model-curated,third-party-learner-content-v1
KV001854,This guide shows the best places to visit.,这本指南介绍了最值得去的地方。,model-curated,third-party-learner-content-v1
KV001855,He plays the guitar after school.,他放学后弹吉他。,model-curated,third-party-learner-content-v1
KV001856,The police officer carried a gun.,那名警察带着一支枪。,model-curated,third-party-learner-content-v1
KV001857,That guy helped us carry the boxes.,那个人帮我们搬了箱子。,model-curated,third-party-learner-content-v1
KV001858,She put a blue hairpin in her hair.,她在头发上别了一个蓝色发夹。,model-curated,third-party-learner-content-v1
KV001859,Children wear costumes on Halloween.,孩子们在万圣节前夕穿上化装服。,model-curated,third-party-learner-content-v1
KV001860,I had a ham sandwich for lunch.,我午饭吃了一个火腿三明治。,model-curated,third-party-learner-content-v1
KV001861,Dad used a hammer to fix the chair.,爸爸用锤子修椅子。,model-curated,third-party-learner-content-v1
KV001862,My hamster sleeps during the day.,我的仓鼠白天睡觉。,model-curated,third-party-learner-content-v1
KV001863,Hang your coat by the door.,把你的外套挂在门边。,model-curated,third-party-learner-content-v1
KV001864,A hang glider flew above the hill.,一架滑翔翼飞过山丘上空。,model-curated,third-party-learner-content-v1
KV001865,What happened after school?,放学后发生了什么？,model-curated,third-party-learner-content-v1
KV001866,The children played happily in the snow.,孩子们在雪地里高兴地玩耍。,model-curated,third-party-learner-content-v1
