NoteID,ExampleSentence,ExampleTranslation,ContentStatus,ContentSource
KV002966,I will call you tonight.,我今晚会给你打电话。,model-curated,third-party-learner-content-v1
KV002967,A small wind-bell hangs by the window.,窗边挂着一个小风铃。,model-curated,third-party-learner-content-v1
KV002968,The old windmill stands on the hill.,老风车立在山上。,model-curated,third-party-learner-content-v1
KV002969,They windsurf when the wind is strong.,风大的时候他们玩帆板。,model-curated,third-party-learner-content-v1
KV002970,The bird hurt one wing.,那只鸟伤了一只翅膀。,model-curated,third-party-learner-content-v1
KV002971,We visit our grandparents during the winter holiday.,寒假期间我们去看爷爷奶奶。,model-curated,third-party-learner-content-v1
KV002972,Many athletes compete in the Winter Olympics.,许多运动员参加冬季奥运会。,model-curated,third-party-learner-content-v1
KV002973,It was wise to bring an umbrella.,带雨伞是明智的。,model-curated,third-party-learner-content-v1
KV002974,My birthday wish is to get a new bike.,我的生日愿望是得到一辆新自行车。,model-curated,third-party-learner-content-v1
KV002975,Do not leave home without your keys.,不要不带钥匙就离开家。,model-curated,third-party-learner-content-v1
KV002976,The wizard used magic in the story.,故事里的巫师使用了魔法。,model-curated,third-party-learner-content-v1
KV002977,We heard a wolf in the forest.,我们在森林里听到了狼叫。,model-curated,third-party-learner-content-v1
KV002978,Wolfie is the friendly wolf in the story.,Wolfie是故事里那只友善的狼。,model-curated,third-party-learner-content-v1
KV002979,Three women are waiting for the bus.,三位女士正在等公交车。,model-curated,third-party-learner-content-v1
KV002980,Dad cut the wood into small pieces.,爸爸把木头锯成了小块。,model-curated,third-party-learner-content-v1
KV002981,We sat on a wooden bench.,我们坐在一张木制长凳上。,model-curated,third-party-learner-content-v1
KV002982,We went for a walk in the woods.,我们去树林里散步了。,model-curated,third-party-learner-content-v1
KV002983,The dog gave a loud woof.,狗大声汪了一声。,model-curated,third-party-learner-content-v1
KV002984,This scarf is made of wool.,这条围巾是羊毛做的。,model-curated,third-party-learner-content-v1
KV002985,She wore a warm woollen hat.,她戴着一顶暖和的羊毛帽。,model-curated,third-party-learner-content-v1
KV002986,I write new English words in my word book.,我把新的英语单词写在单词本里。,model-curated,third-party-learner-content-v1
KV002987,I work out at home every morning.,我每天早上在家锻炼。,model-curated,third-party-learner-content-v1
KV002988,We walk to school on World Car Free Day.,世界无车日我们步行去上学。,model-curated,third-party-learner-content-v1
KV002989,Our family watched the World Cup final.,我们全家观看了世界杯决赛。,model-curated,third-party-learner-content-v1
KV002990,I would like a glass of water.,我想要一杯水。,model-curated,third-party-learner-content-v1
KV002991,Please wrap the gift in this paper.,请用这张纸把礼物包起来。,model-curated,third-party-learner-content-v1
KV002992,We need some wrapping paper for the gift.,我们需要一些包装纸来包礼物。,model-curated,third-party-learner-content-v1
KV002993,I hurt my wrist while playing basketball.,我打篮球时伤了手腕。,model-curated,third-party-learner-content-v1
KV002994,Please write your name here.,请在这里写下你的名字。,model-curated,third-party-learner-content-v1
KV002995,The doctor looked at my arm with an X-ray.,医生用X光检查了我的手臂。,model-curated,third-party-learner-content-v1
KV002996,The children are playing in the yard.,孩子们正在院子里玩。,model-curated,third-party-learner-content-v1
KV002997,Our school year book has photos of every class.,我们学校的年鉴有每个班的照片。,model-curated,third-party-learner-content-v1
KV002998,I have not finished my homework yet.,我还没有完成作业。,model-curated,third-party-learner-content-v1
KV002999,He can do many tricks with a yo-yo.,他会用溜溜球做很多花样。,model-curated,third-party-learner-content-v1
KV003000,I eat yogurt with fruit for breakfast.,我早餐吃水果酸奶。,model-curated,third-party-learner-content-v1
KV003001,She is the youngest child in the family.,她是家里年龄最小的孩子。,model-curated,third-party-learner-content-v1
KV003002,You can do it yourself.,你可以自己做这件事。,model-curated,third-party-learner-content-v1
KV003003,My yoyo is blue and white.,我的悠悠球是蓝白色的。,model-curated,third-party-learner-content-v1
KV003004,This notebook costs five yuan.,这个笔记本五元钱。,model-curated,third-party-learner-content-v1
KV003005,This medicine tastes yucky.,这种药味道很恶心。,model-curated,third-party-learner-content-v1
KV003006,His silly joke got a loud yuk from the group.,他的傻笑话让大家发出一阵笑声。,model-curated,third-party-learner-content-v1
KV003007,Yum! This soup is delicious.,真好吃！这个汤很美味。,model-curated,third-party-learner-content-v1
KV003008,These dumplings are yummy.,这些饺子很好吃。,model-curated,third-party-learner-content-v1
KV003009,A zebra has black and white stripes.,斑马有黑白相间的条纹。,model-curated,third-party-learner-content-v1
KV003010,Always use the zebra crossing when you cross the road.,过马路时一定走斑马线。,model-curated,third-party-learner-content-v1
KV003011,The answer is zero.,答案是零。,model-curated,third-party-learner-content-v1
KV003012,The zip on my bag is broken.,我的包上的拉链坏了。,model-curated,third-party-learner-content-v1
KV003013,Please write the zip code on the envelope.,请把邮政编码写在信封上。,model-curated,third-party-learner-content-v1
KV003014,The zipper on my jacket is stuck.,我的夹克拉链卡住了。,model-curated,third-party-learner-content-v1
KV003015,We eat zongzi during the Dragon Boat Festival.,我们在端午节吃粽子。,model-curated,third-party-learner-content-v1
