NoteID,ExampleSentence,ExampleTranslation,ContentStatus,ContentSource
KV002750,We play table tennis after school.,我们放学后打乒乓球。,model-curated,third-party-learner-content-v1
KV002751,Taipei is a large city in Taiwan.,台北是台湾的一座大城市。,model-curated,third-party-learner-content-v1
KV002752,Please take this book to your teacher.,请把这本书拿给你的老师。,model-curated,third-party-learner-content-v1
KV002753,Take a deep breath before you begin.,开始前深呼吸一下。,model-curated,third-party-learner-content-v1
KV002754,Can you take a photo of us?,你能给我们拍张照片吗？,model-curated,third-party-learner-content-v1
KV002755,I want to take a picture of the rainbow.,我想给彩虹拍张照片。,model-curated,third-party-learner-content-v1
KV002756,Our family will take a trip this summer.,我们全家今年夏天要去旅行。,model-curated,third-party-learner-content-v1
KV002757,Let's take a walk after dinner.,晚饭后我们散步吧。,model-curated,third-party-learner-content-v1
KV002758,Please do not take away my book.,请不要拿走我的书。,model-curated,third-party-learner-content-v1
KV002759,Please take down the picture from the wall.,请把墙上的画取下来。,model-curated,third-party-learner-content-v1
KV002760,Take off your wet coat.,脱下你的湿外套。,model-curated,third-party-learner-content-v1
KV002761,Many students take part in the sports meeting.,许多学生参加运动会。,model-curated,third-party-learner-content-v1
KV002762,We like to take pictures on our trips.,我们旅行时喜欢拍照。,model-curated,third-party-learner-content-v1
KV002763,She has a talent for music.,她有音乐天赋。,model-curated,third-party-learner-content-v1
KV002764,Our school has a talent show every year.,我们学校每年都有才艺表演。,model-curated,third-party-learner-content-v1
KV002765,I need to talk to my teacher.,我需要和老师谈一谈。,model-curated,third-party-learner-content-v1
KV002766,Tom is the tallest boy in our class.,汤姆是我们班最高的男孩。,model-curated,third-party-learner-content-v1
KV002767,We eat tangyuan at the Lantern Festival.,我们元宵节吃汤圆。,model-curated,third-party-learner-content-v1
KV002768,Turn off the tap after washing your hands.,洗完手后关掉水龙头。,model-curated,third-party-learner-content-v1
KV002769,Use tape to fix the torn paper.,用胶带把撕破的纸粘好。,model-curated,third-party-learner-content-v1
KV002770,Taste the soup and tell me what you think.,尝一尝汤然后告诉我你的感觉。,model-curated,third-party-learner-content-v1
KV002771,These dumplings are very tasty.,这些饺子很美味。,model-curated,third-party-learner-content-v1
KV002772,We took a taxi to the airport.,我们乘出租车去了机场。,model-curated,third-party-learner-content-v1
KV002773,We had a small tea party in the garden.,我们在花园里举行了一个小茶会。,model-curated,third-party-learner-content-v1
KV002774,The books are on the teacher's desk.,书在讲台上。,model-curated,third-party-learner-content-v1
KV002775,Our teacher is in the teacher's office.,我们的老师在教师办公室。,model-curated,third-party-learner-content-v1
KV002776,The teachers' office is beside the library.,教师办公室在图书馆旁边。,model-curated,third-party-learner-content-v1
KV002777,The teachers' room is on the second floor.,教师办公室在二楼。,model-curated,third-party-learner-content-v1
KV002778,The little boy sleeps with a teddy bear.,小男孩抱着泰迪熊睡觉。,model-curated,third-party-learner-content-v1
KV002779,Brush your teeth twice a day.,每天刷两次牙。,model-curated,third-party-learner-content-v1
KV002780,The telephone rang during dinner.,晚饭时电话响了。,model-curated,third-party-learner-content-v1
KV002781,Grandpa likes to tell a story before bed.,爷爷喜欢睡前讲故事。,model-curated,third-party-learner-content-v1
KV002782,We watched the game on the telly.,我们在电视上看了比赛。,model-curated,third-party-learner-content-v1
KV002783,The temperature is lower today.,今天的气温更低。,model-curated,third-party-learner-content-v1
KV002784,We play tennis on Saturdays.,我们星期六打网球。,model-curated,third-party-learner-content-v1
KV002785,We slept in a tent during the trip.,旅行时我们睡在帐篷里。,model-curated,third-party-learner-content-v1
KV002786,Our new school term starts next week.,我们的新学期下周开始。,model-curated,third-party-learner-content-v1
KV002787,The weather was terrible yesterday.,昨天的天气很糟糕。,model-curated,third-party-learner-content-v1
KV002788,Open your textbook to page ten.,把课本翻到第十页。,model-curated,third-party-learner-content-v1
KV002789,Bangkok is the capital of Thailand.,曼谷是泰国的首都。,model-curated,third-party-learner-content-v1
KV002790,Many families have a special meal on Thanksgiving Day.,许多家庭在感恩节吃特别的一餐。,model-curated,third-party-learner-content-v1
KV002791,We walked along the Bund in Shanghai.,我们沿着上海外滩散步。,model-curated,third-party-learner-content-v1
KV002792,We visit older family members during the Double Ninth Festival.,重阳节期间我们去看望家里的老人。,model-curated,third-party-learner-content-v1
KV002793,We watch dragon boat races during the Dragon Boat Festival.,端午节期间我们观看龙舟赛。,model-curated,third-party-learner-content-v1
KV002794,The Eiffel Tower is in Paris.,埃菲尔铁塔在巴黎。,model-curated,third-party-learner-content-v1
KV002795,The Golden Gate Bridge is in San Francisco.,金门大桥在旧金山。,model-curated,third-party-learner-content-v1
KV002796,We visited the Great Wall of China.,我们参观了中国长城。,model-curated,third-party-learner-content-v1
KV002797,She won the high jump at sports day.,她在运动会上赢得了跳高比赛。,model-curated,third-party-learner-content-v1
KV002798,We use the Internet to find information.,我们用互联网查找信息。,model-curated,third-party-learner-content-v1
KV002799,We eat tangyuan at the Lantern Festival.,我们在元宵节吃汤圆。,model-curated,third-party-learner-content-v1
KV002800,He won the long jump at school.,他在学校赢得了跳远比赛。,model-curated,third-party-learner-content-v1
KV002801,The Mayflower sailed across the Atlantic Ocean.,五月花号横渡了大西洋。,model-curated,third-party-learner-content-v1
KV002802,We eat mooncakes during the Mid-autumn Festival.,我们在中秋节吃月饼。,model-curated,third-party-learner-content-v1
KV002803,He hopes to play for the National Team one day.,他希望有一天为国家队效力。,model-curated,third-party-learner-content-v1
KV002804,We visited the Palace Museum in Beijing.,我们参观了北京的故宫博物院。,model-curated,third-party-learner-content-v1
KV002805,Our family gets together during the Spring Festival.,我们全家春节团聚。,model-curated,third-party-learner-content-v1
KV002806,The sun is bright today.,今天太阳很明亮。,model-curated,third-party-learner-content-v1
KV002807,Our class plants trees on the Tree Planting Day.,我们班在植树节种树。,model-curated,third-party-learner-content-v1
KV002808,Washington D.C. is the capital of the U.S.,华盛顿特区是美国的首都。,model-curated,third-party-learner-content-v1
KV002809,We took a boat on the West Lake.,我们在西湖坐了船。,model-curated,third-party-learner-content-v1
KV002810,I gave them some apples.,我给了他们一些苹果。,model-curated,third-party-learner-content-v1
KV002811,They made the cards themselves.,他们自己做了这些卡片。,model-curated,third-party-learner-content-v1
KV002812,These books are mine.,这些书是我的。,model-curated,third-party-learner-content-v1
KV002813,This book is very thick.,这本书很厚。,model-curated,third-party-learner-content-v1
KV002814,The thief ran away with the bag.,小偷拿着包逃跑了。,model-curated,third-party-learner-content-v1
KV002815,This is the thinnest book on the shelf.,这是架子上最薄的书。,model-curated,third-party-learner-content-v1
KV002816,She finished thirteenth in the race.,她在比赛中得了第十三名。,model-curated,third-party-learner-content-v1
KV002817,Today is the thirtieth of June.,今天是六月三十日。,model-curated,third-party-learner-content-v1
KV002818,There are thirty-one days in this month.,这个月有三十一天。,model-curated,third-party-learner-content-v1
KV002819,The class has thirty-two students.,这个班有三十二名学生。,model-curated,third-party-learner-content-v1
KV002820,Thomas Edison was a famous inventor.,托马斯·爱迪生是一位著名发明家。,model-curated,third-party-learner-content-v1
KV002821,My throat hurts when I swallow.,我吞咽时嗓子疼。,model-curated,third-party-learner-content-v1
KV002822,We walked through the forest.,我们穿过了森林。,model-curated,third-party-learner-content-v1
KV002823,Please throw the ball to me.,请把球扔给我。,model-curated,third-party-learner-content-v1
KV002824,Do not throw away this bottle.,不要把这个瓶子扔掉。,model-curated,third-party-learner-content-v1
KV002825,We heard a loud thump upstairs.,我们听见楼上传来砰的一声。,model-curated,third-party-learner-content-v1
KV002826,We visited Tian'anmen Square in Beijing.,我们参观了北京的天安门广场。,model-curated,third-party-learner-content-v1
