BatchID,LearnerProfile,LearnerLevel,NoteID,ContentFingerprint,ReviewStatus,ReviewedAt,ReviewerType,ReviewNote
maintenance-front-review-20260912,klose,4,KV000424,8981a1b799403cf3014f554715388bbff62c3c810ea4140ba27598259cf552ca,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000471,36103b0a7d97d317c0a00ffd10d85f22940040155094255ae51b22d877f806d3,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000502,1688c39f91ba059ee9f36d16c4de1936eb8def7575a7569d8f96556a46fac998,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000781,0e74ffc738b4b44e7f99dac2f34ad29738c32080fee924139531edcea278938e,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000811,118b48baf9b39ccd82f68911928a8e2b12eaa93c670d850ce7e2093687c325dd,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000813,e12a4f463e17798d2b8d54c9c24979dfb5868dd3b6af97b4cefdd491f5dc4e58,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000816,7223b121a896b2bbe9192523e1a345bbdb1e0e7ec0e814d9133bb2b22c68cbeb,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000831,7067b34ae7887b28c922107e06f97d51a2c7d972da180b67a2d9002bdfb7728d,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000839,ed8ca5e7f9974ad3f348c26e0279f950766fa035a0c618c964a36fb923517a5a,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000863,7de5a6c6d80687d41147ae1c09cd09837ec25d40f43efb54e03ac77376c82163,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000872,cebe5c82897cc79ab1fa101ecc59b3e445fccaa97d32d13cbe5f6792421c25f1,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000876,9073df60a2f5b830d4c2c76ee0bccc656ed4feab0191b0a958740ab2f51c46e0,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000878,0414530f4c4e241bd9ac3148f42ff14060ab729944b14b144404d4b42ec6dd00,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000885,77bb6f49648be6364263550704d8e94cc3f7e75ded56bcdf53da35e4e7ed8a5c,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000889,d0f41878292c09f9803caa2c180b54511ead7ad1b0a27f2d6c3db10535b5a734,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000890,bde800461e58103eb62ae17b7ace2b062bae293264dee6d1725c5014686a474b,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000913,5c6a1ff375e0899fb1cc4876d2cb13dee950e7224ffcbda4231dabb6cabf77d0,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000937,ccb925b6905cd6056cdd84a0a91b0ae8148fe7715f1fc96667e2c22ca576d96e,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000938,254a9733555e3591154f6178116ec6cdb2c8b6d76dc5eff7d558127eaa144ef1,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000942,7d5b770d985652d9831c66fe6f7b42da007878d3ce853b4cd693ee875df82b2d,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000957,10a1b2d7b4b4814b770471ed48fa48d4490ec8fdf9cdea7bae9168a5fe1d5144,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000963,f0511073553c4f50d2941c781723414301a7ccbdbff2404f5666b5f448cb2b9f,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000964,c63a1ab36a4c1aa5801cb43e200cf237c8b254d8eaf49c981464950eb97b3eb1,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000968,1e00d918a34089b096241b29c29592818e3ed77b1de9bddae63cd87322c08662,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000977,0f7e3a224ac54bfc1fb2d8e7bce5df24186d259a939e013e29fc15b4061ca1c3,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000985,0a2c0aacc139788270b25812ccd5fc823712ccffe3533fd1efaead7f855a4303,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV000993,8f9328c692d9b5b6fe29543c1aaab55c1146436919d68bee79336b7e9a73d846,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001007,9905a0a456a1fd935a0fac98ca46aaf391ac2def8a5b67ab7527c2af9140d249,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001014,08d16c405adda7aa633ee1d87618807408a9afc531e14e1979c03998feae7618,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001035,f00a0a7748b4fe4f48527f3d82542a08393befd7c1a6d43cfa9a37666b194714,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001039,3305d6f5057690e899e189b6305691742eae6294f466b9dc7da0b39976127637,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001055,3021552e10956504e0641b172e2c99157de6a55f7b7c159d81b48a094bca4a5e,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001067,da68769f81352c2c9d9d38b97cedc2ce8809c8ae2213b622e8e63c871ccc7bfc,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001085,f5a4b1a2b75e33402e0f057325b02513396a2b88140b2819619a395f74ba6a52,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001095,d48c825b5301cdcb2d68fbeb58c04d956fd0368e8abb7e7a819501ba1f8f66bd,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001141,fe2d07ca0ce70301bbff4bed603e00eba249c7ce3e58921449571fbfdfd248a9,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001142,e579c0be4753a707075c50f609edad0924973eac902e38d13af1ca526654c4c5,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001143,20aa80208012fb550e8d27c560bb6ed363c7015e9889f7d158e7ecad0ecfaaff,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001158,eac87fa4417a5262817a0d6b85764eafa8508ff389bc47393cfd779ec171a386,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001172,98493895315b5ffc4349b395a1f3d0fa92f74bc3805b9582c1316e1b42f7400f,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001182,7bc5680062983af200589647501c81537f73668c89392dde2d8af8c62a50caad,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001193,33787f53ced1d05eb0eda46d3ca6823b36931d47cf6d597b98722b538c2a8764,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001384,7738c4cfaa3bc4177a565e9b5216ccde19db16287c7bf5ef5392690772001470,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001403,26275e46d9b97dfbaaf17d6a5f6083a1a78c8183f3ae323ee667231e886973f2,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001404,75e192208b265bcd89d906606259256e2dfaf1a99ef5ae57db8fb0807f2b0458,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001405,ca67f2f4bb26a5fa922df0dc5a6ff4d0e2096d00462395af1e930530df9e0ecc,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001561,3958b94a53bfe28a8dcfb71a176bfb3901c311658184407bc6ef32b222b28959,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001562,eaa5f0bfe36bab62c203eba6666265035083295d8221472a7a1f51b5e3220f1f,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001724,23a73495aa416949708e38794f768de9f73bbaa5b973e81a28476c21ac80553e,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001747,f15d69f96c52a7b04bf457e32468983264c774214da0982b6770b65671b8257b,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV001895,1b10b1211b2c31d964f973a547268bdd1576590b1640e924a26950d837974d3b,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002042,4625e25fd72cdedcb9f1a1b0b3810b5eaabcce6de53be942f91c21957a3384f5,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002043,908b72cd7ce388383631242d9443d2ede4d7447137016262dcf11e510dff025f,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002131,4543a9d8bfb655c51de10b78e91bd1c0cb5f27d4bd156f491f124b17665aff76,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002132,6f509ab8ee51730a34aa5c671d5a2488ad0d16e713e103a9829a78603c9b9a0d,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002262,a308e269210c805255800ffab46e86473701ad2d9fd85a50faa13b7389d8fbb6,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002288,b4ad1ad3f835c57cccadcae87c54a138d3b844ae23b393c6a1557e4ac3d32e3a,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002294,749f710e61f25b1ff902b5654b5608c5c3f14270ea46fcc35976c8fd8f4a50aa,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002295,cf07f0638ce25bf1423b015ed6122eadce81d670bc6595505f25b47b34390d14,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002296,91294559fd5b64d43339915bf30f3aa0cbe6b67c098298893a5313df84b91934,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002328,3d965a42f2460451d49df273a864240aab318c989eba3bd3fc7b421126b725ac,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002515,4b38628338aedb31958312ea132faa68f8e802e477ccdefd03cf42da9b16a4b4,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002516,264824d5f17269d2b98a1f50f04cf00de15893c77b5129e48710ce0479ac79fc,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002597,c7bf146a8993a3f115e32e3488d6a71d79457f6c295ba478f08aaa84c903601d,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002610,0021c6d5b7bbada061e857d46b199ede6425f2472c36fa74b18973a2ac4971af,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002611,fafdae5981a85b5b8b07951161a1391443af2d36577534595a50b88b59fc8941,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002731,a8469344fef4447798b20d95e24ffb9c946e80000190c9452c78c9ed00c31e1f,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002752,68d5a35e7d9915ee0ab7a3fad2964175e7e0fb51662794da4a07970bb04e6ed2,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002884,a981c7151d23e42a9e6cb2797c47ab2b262a4a293c910981365209930c583d38,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
maintenance-front-review-20260912,klose,4,KV002941,e7ed3842b00e2925bac5daabf26f5d1c6d5e4823b87dcd6cec3eba2fffefb5a6,model-reviewed,2026-09-11,model,"Independent model review of every pending released presentation: target sense, front cue, example and Chinese translation checked; cook noun narrowed, miss verb casing corrected, sure request response and general-size example corrected. Admission is not mastery; no human approval or learning-outcome claim."
