SourceOccurrenceKey,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,Definition,BaselineCandidateClass,BaselineCandidateNoteIDs,BaselineCandidateSenses,ProposedDecision,ProposedNoteID,ProposedTargetSense,ResolutionStatus,Confidence,ResolutionBasis,MergeAuthorized
beijing_start1|g1-upper|r025|bed,1年级上,1,上,25,bed,bed,"n. 床;基础;河底, 海底 vt. 使睡觉;安置,嵌入;栽种 vi. 上床;分层",exact-single,KV000063,床,reuse-candidate,KV000063,床,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r026|box,1年级上,1,上,26,box,box,"n. 箱,盒子;包厢;一拳 vt. 拳击;装...入盒中;打耳光 vi. 拳击",exact-single,KV000065,盒子；箱子,reuse-candidate,KV000065,盒子；箱子,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r027|pen,1年级上,1,上,27,pen,pen,n. 钢笔;作家;围栏 vt. 写;关入栏中,exact-single,KV000396,钢笔,reuse-candidate,KV000396,钢笔,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r028|book,1年级上,1,上,28,book,book,n. 书籍;卷;帐簿;名册;工作簿 vt. 预订;登记,exact-single,KV000001,书；书本,reuse-candidate,KV000001,书；书本,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r029|coat,1年级上,1,上,29,coat,coat,n. 外套 vt. 覆盖...的表面,exact-single,KV000255,外套,reuse-candidate,KV000255,外套,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r030|ufo,1年级上,1,上,30,UFO,ufo,abbr. 不明飞行物(Unidentified Flying Object),no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-upper|r031|hut,1年级上,1,上,31,hut,hut,n. 小屋;临时营房 vt. 使住在小屋中;驻扎 vi. 住在小屋中;驻扎,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-upper|r032|skirt,1年级上,1,上,32,skirt,skirt,"n. 裙子 vt. 绕过,回避;位于...边缘 vi. 沿边走,绕开;环绕",exact-single,KV000094,短裙；裙子,reuse-candidate,KV000094,短裙；裙子,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r033|wood,1年级上,1,上,33,wood,wood,n. 木材;木制品;树林 vt. 植林于;给...添加木柴 vi. 收集木材,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-upper|r034|bird,1年级上,1,上,34,bird,bird,n. 鸟;家伙;羽毛球 vt. 向...喝倒彩;起哄 vi. 猎鸟;观察研究野鸟,exact-single,KV000019,鸟,reuse-candidate,KV000019,鸟,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r035|bee,1年级上,1,上,35,bee,bee,"n. 蜜蜂,蜂;勤劳的人",exact-single,KV000549,蜜蜂,reuse-candidate,KV000549,蜜蜂,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r036|deer,1年级上,1,上,36,deer,deer,n. 鹿,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-upper|r037|cat,1年级上,1,上,37,cat,cat,"n. 猫,猫科动物",exact-single,KV000022,猫,reuse-candidate,KV000022,猫,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r038|dog,1年级上,1,上,38,dog,dog,n. 狗;丑女人;卑鄙的人;(俚)朋友 vt. 跟踪;尾随,exact-single,KV000018,狗,reuse-candidate,KV000018,狗,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r039|fish,1年级上,1,上,39,fish,fish,"n. 鱼,鱼类 vt. 钓鱼,捕鱼;搜寻 vi. 捕鱼,钓鱼;用钩捞取",exact-single,KV000080,鱼；鱼肉,reuse-candidate,KV000080,鱼；鱼肉,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-upper|r040|mouse,1年级上,1,上,40,mouse,mouse,n. 鼠标;老鼠;胆小羞怯的人 vt. 探出 vi. 捕鼠;窥探,exact-single,KV000882,老鼠,reuse-candidate,KV000882,老鼠,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r002|cap,1年级下,1,下,2,cap,cap,n. 盖;帽子 vt. 覆盖;胜过;给...戴帽;加盖于 vi. 脱帽致意,exact-single,KV000254,帽子；便帽,reuse-candidate,KV000254,帽子；便帽,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r003|head,1年级下,1,下,3,head,head,n. 头;头痛;上端;最前的部分;理解力 adj. 头的;主要的;在顶端的 vt. 前进;用头顶;作为...的首领;站在...的前头;给...加标题 vi. 出发;成头状物;船驶往,exact-single,KV000216,头；头部,reuse-candidate,KV000216,头；头部,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r004|hair,1年级下,1,下,4,hair,hair,n. 头发;毛发;些微 adj. 毛发的;护理毛发的;用毛发制成的 vt. 除去...的毛发 vi. 生长毛发;形成毛状纤维,exact-single,KV000217,头发,reuse-candidate,KV000217,头发,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r005|uniform,1年级下,1,下,5,uniform,uniform,n. 制服 adj. 统一的;一致的;相同的;均衡的;始终如一的 vt. 使穿制服;使成一样,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r006|nose,1年级下,1,下,6,nose,nose,n. 鼻子;嗅觉;突出的部分;探问 vt. 嗅;用鼻子触 vi. 小心探索着前进;探问,exact-single,KV000013,鼻子,reuse-candidate,KV000013,鼻子,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r007|vest,1年级下,1,下,7,vest,vest,n. 背心;汗衫 vt. 授予;使穿衣 vi. 归属;穿衣服,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r008|window,1年级下,1,下,8,window,window,n. 窗;窗口;窗户,exact-single,KV000845,窗,reuse-candidate,KV000845,窗,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r009|yard,1年级下,1,下,9,yard,yard,"n. 院子;码(英制中丈量长度单位,1码=3英尺);庭院;帆桁 vt. 把...关进或围在畜栏里",no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r010|wall,1年级下,1,下,10,wall,wall,"n. 墙壁,围墙;似墙之物 adj. 墙壁的 vt. 用墙围住,围以墙",exact-single,KV000847,墙；壁,reuse-candidate,KV000847,墙；壁,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r011|ball,1年级下,1,下,11,ball,ball,n. 球;舞会 vt. 捏成球形 vi. 成团块,exact-single,KV000069,球,reuse-candidate,KV000069,球,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r012|van,1年级下,1,下,12,van,van,n. 先锋;厢式货车;增值网 vt. 用车搬运,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r013|oil,1年级下,1,下,13,oil,oil,n. 油;石油;油画颜料 vt. 加油;涂油;使融化 vi. 融化;加燃油,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r014|net,1年级下,1,下,14,net,net,n. 网;网络;净利;实价 vi. 编网 vt. 得到;净赚;用网捕 adj. 纯粹的;净余的,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r015|banana,1年级下,1,下,15,banana,banana,n. 香蕉;喜剧演员;大鹰钩鼻,exact-single,KV000047,香蕉,reuse-candidate,KV000047,香蕉,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r016|ice cream,1年级下,1,下,16,ice cream,ice cream,n. 【食】冰淇淋,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r017|ice,1年级下,1,下,17,ice,ice,n. 冰;冰淇淋;矜持;(俚)钻石 adj. 冰的 vt. 冰镇;结冰 vi. 结冰,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r018|orange,1年级下,1,下,18,orange,orange,adj. 橙色的;橘色的 n. 橙;橙色;桔子,exact-single,KV000048,橙子；橙色,reuse-candidate,KV000048,橙子；橙色,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r019|jam,1年级下,1,下,19,jam,jam,"n. 果酱;拥挤;困境;扣篮 vt. 使堵塞;挤进,使塞满;混杂;压碎 vi. 堵塞;轧住",no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r020|apple,1年级下,1,下,20,apple,apple,"n. 苹果,苹果树,苹果似的东西;[美俚]炸弹,手榴弹,(棒球的)球;[美俚]人,家伙。",exact-single,KV000045,苹果,reuse-candidate,KV000045,苹果,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r021|juice,1年级下,1,下,21,juice,juice,"n. (水果)汁,液;果汁",exact-single,KV000086,果汁,reuse-candidate,KV000086,果汁,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r022|peach,1年级下,1,下,22,peach,peach,n. 桃子;桃树;桃红色;受人喜欢的人(或物) adj. 桃色的;用桃子制成的 vt. 告发 vi. 告密,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r023|grapes,1年级下,1,下,23,grapes,grapes,n. [园艺] 葡萄(grape的复数),no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r024|yogurt,1年级下,1,下,24,yogurt,yogurt,"n. 酸奶酪,[食品] 酸乳(等于yoghurt)",no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r025|zoo,1年级下,1,下,25,zoo,zoo,n. 动物园; <美俚>(铁路货车的最后一节)守车; <美俚>核粒子园,exact-single,KV000128,动物园,reuse-candidate,KV000128,动物园,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r026|tiger,1年级下,1,下,26,tiger,tiger,n. 老虎;凶暴的人,exact-single,KV000020,老虎,reuse-candidate,KV000020,老虎,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r027|panda,1年级下,1,下,27,panda,panda,n. 熊猫;猫熊,exact-single,KV000544,熊猫,reuse-candidate,KV000544,熊猫,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r028|snake,1年级下,1,下,28,snake,snake,n. 蛇;阴险的人 vt. 拉(木材等);迂回前进 vi. 迂回前进,exact-single,KV000247,蛇,reuse-candidate,KV000247,蛇,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r029|elephant,1年级下,1,下,29,elephant,elephant,n. 象;大号图画纸,exact-single,KV000543,大象,reuse-candidate,KV000543,大象,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r030|fox,1年级下,1,下,30,fox,fox,n. 狐狸;狡猾的人 vt. 欺骗;使变酸 vi. 假装;耍狡猾手段,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r031|lion,1年级下,1,下,31,lion,lion,n. 狮子;名人;勇猛的人;社交场合的名流,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r032|monkey,1年级下,1,下,32,monkey,monkey,n. 猴子;顽童 vi. 胡闹;捣蛋 vt. 嘲弄,exact-single,KV000021,猴子,reuse-candidate,KV000021,猴子,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r033|zebra,1年级下,1,下,33,zebra,zebra,n. [脊椎] 斑马 adj. 有斑纹的,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r034|sun,1年级下,1,下,34,sun,sun,n. 太阳 vt. 使晒 vi. 晒太阳,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r035|leaf,1年级下,1,下,35,leaf,leaf,"n. 叶子;(书籍等的)一张;扇页 vi. 生叶;翻书页 vt. 翻...的页,匆匆翻阅",exact-single,KV000838,叶（复数 leaves）,reuse-candidate,KV000838,叶（复数 leaves）,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r036|king,1年级下,1,下,36,king,king,"n. 国王;最有势力者;王棋 vi. 统治;做国王 vt. 立...为王 adj. 主要的,最重要的,最大的",exact-single,KV000472,国王,reuse-candidate,KV000472,国王,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r037|park,1年级下,1,下,37,park,park,n. 公园;[交] 停车场 vt. 停放;放置;寄存 vi. 停放车辆,exact-single,KV000131,公园,reuse-candidate,KV000131,公园,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r038|gift,1年级下,1,下,38,gift,gift,n. 礼物;天赋;赠品 vt. 赋予;向...赠送,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r039|queen,1年级下,1,下,39,queen,queen,"n. 女王,王后;(纸牌中的)皇后;(蜜蜂等的)蜂王 vt. 使...成为女王或王后 vi. 做女王",no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r040|river,1年级下,1,下,40,river,river,"n. 河,江",no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r041|ox,1年级下,1,下,41,ox,ox,n. 牛;公牛,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r042|duck,1年级下,1,下,42,duck,duck,n. 鸭子;鸭肉;(英)宝贝儿;零分 vt. 躲避;猛按...入水 vi. 闪避;没入水中,exact-single,KV000244,鸭子,reuse-candidate,KV000244,鸭子,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r043|egg,1年级下,1,下,43,egg,egg,n. 蛋;卵子;家伙;鸡蛋 vt. 煽动;怂恿,exact-single,KV000082,鸡蛋；蛋,reuse-candidate,KV000082,鸡蛋；蛋,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r044|cow,1年级下,1,下,44,cow,cow,"n. 奶牛,母牛;母兽 vt. 威胁,恐吓",exact-single,KV000546,奶牛；母牛,reuse-candidate,KV000546,奶牛；母牛,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r045|rabbit,1年级下,1,下,45,rabbit,rabbit,"n. 兔子,野兔 vt. 让...见鬼去吧 vi. 猎兔",exact-single,KV000245,兔子,reuse-candidate,KV000245,兔子,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r046|kitten,1年级下,1,下,46,kitten,kitten,n. 小猫;小动物 vi. 产小猫,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r047|map,1年级下,1,下,47,map,map,vt. 映射;计划;绘制地图;确定基因在染色体中的位置 n. 地图;示意图;染色体图 vi. 基因被安置,exact-single,KV000681,地图,reuse-candidate,KV000681,地图,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g1-lower|r048|flag,1年级下,1,下,48,flag,flag,n. 标志;旗子 vt. 标记;插旗 vi. 标记;衰退;枯萎,no-existing-match,,,new-identity-candidate,,,pending-new-identity-review,,baseline-candidate-only,no
beijing_start1|g1-lower|r049|desk,1年级下,1,下,49,desk,desk,n. 办公桌;服务台;编辑部;(美)讲道台;乐谱架 adj. 书桌的;桌上用的;伏案做的,exact-single,KV000055,课桌；书桌,reuse-candidate,KV000055,课桌；书桌,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r002|what,2年级上,2,上,2,what,what,"pron. 什么;多么;多少 adv. 到什么程度,在哪一方面 adj. 什么;多么;何等 int. 什么;多么",exact-single,KV000023,什么,reuse-candidate,KV000023,什么,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r003|day,2年级上,2,上,3,day,day,n. 一天;时期;白昼 adj. 日间的;逐日的 adv. 每天;经常在白天地,exact-single,KV000373,天；一天,reuse-candidate,KV000373,天；一天,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r004|it,2年级上,2,上,4,it,it,abbr. 信息技术information technology abbr. 意大利Italy;意大利的Italian,exact-single,KV000024,它,reuse-candidate,KV000024,它,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r005|tuesday,2年级上,2,上,5,Tuesday,tuesday,n. 星期二,exact-single,KV000202,星期二,reuse-candidate,KV000202,星期二,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r006|i,2年级上,2,上,6,I,i,n. 碘元素;英语字母I pron. 我,exact-single,KV000006,我,reuse-candidate,KV000006,我,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r007|wednesday,2年级上,2,上,7,Wednesday,wednesday,n. 星期三,exact-single,KV000203,星期三,reuse-candidate,KV000203,星期三,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r008|go,2年级上,2,上,8,go,go,n. 去;进行;尝试 vi. 走;达到;运转;趋于 vt. 忍受;出产;以...打赌 [复数 goes 第三人称单数 goes 过去式 went 过去分词 gone 现在分词 going],exact-single,KV000133,去,reuse-candidate,KV000133,去,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r009|on,2年级上,2,上,9,on,on,"adv. 向前地;作用中,行动中;继续着 prep. 向,朝......;关于;在......之上;在......时候 adj. 开着的;发生着的,正在进行中",exact-single,KV000057,在……上面,reuse-candidate,KV000057,在……上面,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r010|are,2年级上,2,上,10,are,are,v. 是(be的第二人称单复数现在式) n. 公亩,exact-single,KV000037,是,reuse-candidate,KV000037,是,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r011|in,2年级上,2,上,11,in,in,prep. 按照(表示方式);从事于;在...之内 n. 执政者;门路;知情者 adj. 在里面的;时髦的 adv. 进入;当选;(服装等)时髦;在屋里,exact-single,KV000059,在……里面,reuse-candidate,KV000059,在……里面,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r012|a,2年级上,2,上,12,a,a,n. 字母A;第一流的;学业成绩达最高标准的评价符号 abbr. [物]安(ampere),exact-single,KV000008,一；一个,reuse-candidate,KV000008,一；一个,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r013|week,2年级上,2,上,13,week,week,"n. 周,星期",exact-single,KV000263,星期；周,reuse-candidate,KV000263,星期；周,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r014|do,2年级上,2,上,14,do,do,"vi. 行,足够;生长 n. 要求;规定;C大调音阶中的第一音 v. 做;干;学习;研究;进行;完成;解答;整理;算出;引起;行过 aux. 助动词(构成疑问句和否定句);(代替动词);(用于加强语气) n. (口语)事件;(主英国口语)诈骗;(主英国、新西兰口语)宴会;(口语)必须做到的事情",exact-single,KV000049,助动词（用于疑问句）,reuse-candidate,KV000049,助动词（用于疑问句）,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r015|you,2年级上,2,上,15,you,you,pron. 你;你们,exact-single,KV000050,你；你们,reuse-candidate,KV000050,你；你们,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r016|park,2年级上,2,上,16,park,park,n. 公园;[交] 停车场 vt. 停放;放置;寄存 vi. 停放车辆,exact-single,KV000131,公园,reuse-candidate,KV000131,公园,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r017|class,2年级上,2,上,17,class,class,"n. 阶级;班级;种类;班;等级 adj. 极好的;很好的,优秀的,出色的 vt. 分类;把...分等级;把...归入某等级,把...看作(或分类、归类);把...编入某一班级 vi. 属于...类(或等级),被列为某类(或某级)",exact-single,KV000211,班；班级,reuse-candidate,KV000211,班；班级,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r018|we,2年级上,2,上,18,we,we,"pron. 我们(主格);笔者,本人(作者或演讲人使用);朕,寡人",exact-single,KV000290,我们,reuse-candidate,KV000290,我们,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r019|to,2年级上,2,上,19,to,to,prep. 到;向;(表示时间、方向)朝...方向 adv. 向前;(门等)关上,exact-single,KV000134,到；向；去,reuse-candidate,KV000134,到；向；去,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r020|the,2年级上,2,上,20,the,the,"art. 这;那 adv. 更加(用于比较级,最高级前)",exact-single,KV000061,这；那（定冠词）,reuse-candidate,KV000061,这；那（定冠词）,pending-sense-confirmation,,baseline-candidate-only,no
beijing_start1|g2-upper|r021|sunday,2年级上,2,上,21,Sunday,sunday,n. 星期日;礼拜日,exact-single,KV000200,星期日,reuse-candidate,KV000200,星期日,pending-sense-confirmation,,baseline-candidate-only,no
