SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile
beishida_start3|g3-upper|r020|it,beishida_start3,3年级上,3,上,20,it,it,[ɪt],[ɪt],abbr. 信息技术information technology abbr. 意大利Italy;意大利的Italian,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r021|tiger,beishida_start3,3年级上,3,上,21,tiger,tiger,[ˈtaɪɡə(r)],[ˈtaɪɡər],n. 老虎;凶暴的人,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r022|that,beishida_start3,3年级上,3,上,22,that,that,[ðæt],[ðæt],conj. 因为;以至于 adj. 那;那个 pron. 那;那个 adv. 那么;那样,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r023|no,beishida_start3,3年级上,3,上,23,no,no,[nəʊ],[noʊ],adv. 不 adj. 没有;不是 n. 不;否决票 abbr. 数字(number);元素锘(nobelium)的符号,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r024|not,beishida_start3,3年级上,3,上,24,not,not,[nɒt],[nɑːt],"adv. 表示否定,不 n. “非”(计算机中逻辑运算的一种)",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r025|cat,beishida_start3,3年级上,3,上,25,cat,cat,[kæt],[kæt],"n. 猫,猫科动物",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r026|dog,beishida_start3,3年级上,3,上,26,dog,dog,[dɒɡ],[dɔːɡ],n. 狗;丑女人;卑鄙的人;(俚)朋友 vt. 跟踪;尾随,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r027|cow,beishida_start3,3年级上,3,上,27,cow,cow,[kaʊ],[kaʊ],"n. 奶牛,母牛;母兽 vt. 威胁,恐吓",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r028|panda,beishida_start3,3年级上,3,上,28,panda,panda,[ˈpændə],[ˈpændə],n. 熊猫;猫熊,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r029|horse,beishida_start3,3年级上,3,上,29,horse,horse,[hɔːs],[hɔːrs],n. 马;骑兵;脚架;海洛因 vt. 使骑马;系马于;捉弄 vi. 骑马;作弄人,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r030|pass,beishida_start3,3年级上,3,上,30,pass,pass,[pɑːs],[pæs],n. 及格;经过;护照;途径;传球 vt. 通过;经过;传递 vi. 经过;传递;变化;终止,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r031|the,beishida_start3,3年级上,3,上,31,the,the,[ðə],[ðə; ði; ðiː],"art. 这;那 adv. 更加(用于比较级,最高级前)",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r032|ball,beishida_start3,3年级上,3,上,32,ball,ball,[bɔːl],[bɔːl],n. 球;舞会 vt. 捏成球形 vi. 成团块,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r033|play,beishida_start3,3年级上,3,上,33,play,play,[pleɪ],[pleɪ],n. 游戏;比赛;剧本 vt. 游戏;扮演;演奏;播放;同...比赛 vi. 演奏;玩耍;上演;参加比赛,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r034|football,beishida_start3,3年级上,3,上,34,football,football,[ˈfʊtbɔːl],[ˈfʊtbɔːl],"n. 足球,橄榄球 vi. 踢足球;打橄榄球",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r035|ok,beishida_start3,3年级上,3,上,35,OK,ok,[əʊˈkeɪ],[ˌoʊ'keɪ],adj. 好的;不错的 adv. 行;很好 int. 好;可以 vt. 对...表示同意 n. 同意,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r036|catch,beishida_start3,3年级上,3,上,36,catch,catch,[kætʃ],[kætʃ],n. 捕捉;捕获物;窗钩 vt. 赶上;抓住;感染;了解 vi. 赶上;抓住,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r037|kick,beishida_start3,3年级上,3,上,37,kick,kick,[kɪk],[kɪk],"vt. 踢;反冲,朝后座 n. 踢;反冲,后座力 vi. 踢;反冲",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r038|throw,beishida_start3,3年级上,3,上,38,throw,throw,[θrəʊ],[θroʊ],n. 投掷;冒险 vt. 投;抛;掷 vi. 抛;投掷,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r039|who,beishida_start3,3年级上,3,上,39,who,who,[huː],[huː],pron. 谁;什么人,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r040|he,beishida_start3,3年级上,3,上,40,he,he,[hi; iː; i; hiː],[hi; iː; i; hiː],"n. 男孩,男人;它(雄性动物) pron. 他",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r041|cousin,beishida_start3,3年级上,3,上,41,cousin,cousin,[ˈkʌzn],[ˈkʌzn],n. 堂兄弟姊妹;表兄弟姊妹,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r042|she,beishida_start3,3年级上,3,上,42,she,she,[ʃi],[ʃi; ʃiː],n. 女人;雌性动物 pron. 她(主格);它(用来指雌性动物或国家、船舶、地球、月亮等),北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r043|friend,beishida_start3,3年级上,3,上,43,friend,friend,[frend],[frend],n. 朋友;助手;赞助者,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r044|family,beishida_start3,3年级上,3,上,44,family,family,[ˈfæməli],[ˈfæməli],n. 家庭;亲属;家族;子女;[生]科;语族;[化]族 adj. 家庭的;家族的;适合于全家的,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r045|mother,beishida_start3,3年级上,3,上,45,mother,mother,[ˈmʌðə(r)],[ˈmʌðər],n. 母亲;大娘;女修道院院长 vt. 生下;养育;像母亲般关怀或照管 adj. 母亲的;出生地的,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r046|father,beishida_start3,3年级上,3,上,46,father,father,[ˈfɑːðə(r)],[ˈfɑːðər],"n. 父亲,爸爸;神父;祖先;前辈 vt. 发明,创立;当...的父亲",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r047|grandmother,beishida_start3,3年级上,3,上,47,grandmother,grandmother,[ˈɡrænmʌðə(r)],[ˈɡrænmʌðər],n. 祖母;女祖先 vt. 当...的祖母 vi. 当祖母,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r048|grandfather,beishida_start3,3年级上,3,上,48,grandfather,grandfather,[ˈɡrænfɑːðə(r)],[ˈɡrænfɑːðər],n. 祖父;始祖 vt. 不受新规定限制,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r049|sister,beishida_start3,3年级上,3,上,49,sister,sister,[ˈsɪstə(r)],[ˈsɪstər],n. 姐妹;(称志同道合者)姐妹;修女;护士 adj. 姐妹般的;同类型的,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r050|yes,beishida_start3,3年级上,3,上,50,yes,yes,[jes],[jes],"n. 是(表示肯定) adv. 是, 是的",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r051|brother,beishida_start3,3年级上,3,上,51,brother,brother,[ˈbrʌðə(r)],[ˈbrʌðər],n. 兄弟;同事;战友 int. 我的老兄!,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r052|me,beishida_start3,3年级上,3,上,52,me,me,[mi; miː],[mi; miː],pron. 我(宾格) n. 自我;极端自私的人;自我的一部分,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r053|aunt,beishida_start3,3年级上,3,上,53,aunt,aunt,[ɑːnt],[ænt],n. 阿姨;姑妈;伯母;舅妈,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r054|uncle,beishida_start3,3年级上,3,上,54,uncle,uncle,[ˈʌŋk(ə)l],[ˈʌŋkl],n. 叔叔;伯父;伯伯;舅父;姨丈;姑父,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r055|his,beishida_start3,3年级上,3,上,55,his,his,[hɪz],[hɪz; ɪz],pron. 他的,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r056|her,beishida_start3,3年级上,3,上,56,her,her,[hə(r)],[hər; ɜːr; ər; hɜːr],pron. 她(she的宾格);她的(she的所有格);她(指某个国家;一艘船),北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r057|computer,beishida_start3,3年级上,3,上,57,computer,computer,[kəmˈpjuːtə(r)],[kəmˈpjuːtər],n. 计算机;电脑;电子计算机,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r058|mom,beishida_start3,3年级上,3,上,58,mom,mom,[mɒm],[mɑːm],n. 妈妈,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r059|bag,beishida_start3,3年级上,3,上,59,bag,bag,[bæɡ],[bæɡ],"n. 袋;猎获物;(俚)一瓶啤酒 vt. 猎获;把...装入袋中;占据,私吞;使膨大 vi. 松垂",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r060|toy,beishida_start3,3年级上,3,上,60,toy,toy,[tɔɪ],[tɔɪ],n. 玩具;小装饰品;不值钱的东西 adj. 作为玩具的;玩物似的 vi. 玩弄;调情;随随便便地对待,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r061|car,beishida_start3,3年级上,3,上,61,car,car,[kɑː(r)],[kɑːr],n. 汽车;车厢,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r062|pencil box,beishida_start3,3年级上,3,上,62,pencil box,pencil box,,,铅笔盒;文具盒;你的铅笔盒,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r063|bike,beishida_start3,3年级上,3,上,63,bike,bike,[baɪk],[baɪk],n. 自行车;脚踏车 vi. 骑自行车(或摩托车),北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r064|for,beishida_start3,3年级上,3,上,64,for,for,[fə(r)],[fər; fɔːr],"prep. 为,为了;因为;给;对于;至于;适合于 conj. 因为",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r065|pencil,beishida_start3,3年级上,3,上,65,pencil,pencil,[ˈpens(ə)l],[ˈpensl],n. 铅笔;笔状物 vt. 用铅笔写;用眉笔涂 vi. 成铅笔状,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r066|crayon,beishida_start3,3年级上,3,上,66,crayon,crayon,[ˈkreɪən; ˈkreɪɒn],[ˈkreɪən; ˈkreɪɑːn],"n. 蜡笔,有色粉笔 vt. 以蜡笔作画,用颜色粉笔画",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r067|book,beishida_start3,3年级上,3,上,67,book,book,[bʊk],[bʊk],n. 书籍;卷;帐簿;名册;工作簿 vt. 预订;登记,北师大版三年级起点三年级上.xlsx
beishida_start3|g3-upper|r068|ruler,beishida_start3,3年级上,3,上,68,ruler,ruler,[ˈruːlə(r)],[ˈruːlər],"n. 尺;统治者;[测] 划线板,划线的人",北师大版三年级起点三年级上.xlsx
beishida_start3|g3-lower|r002|banana,beishida_start3,3年级下,3,下,2,banana,banana,[bəˈnɑːnə],[bəˈnænə],n. 香蕉;喜剧演员;大鹰钩鼻,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r003|fruits,beishida_start3,3年级下,3,下,3,fruits,fruits,[fruːts],[fruːts],"n. 水果;成果,收益(fruit的复数);孽息 v. 结果实(fruit的第三人称单数)",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r004|nut,beishida_start3,3年级下,3,下,4,nut,nut,[nʌt],[nʌt],"n. 螺母,螺帽;坚果;难对付的人,难解的问题 vi. 采坚果",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r005|an,beishida_start3,3年级下,3,下,5,an,an,[ən],[ən; æn],art. 一(在元音音素前),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r006|apple,beishida_start3,3年级下,3,下,6,apple,apple,[ˈæp(ə)l],[ˈæpl],"n. 苹果,苹果树,苹果似的东西;[美俚]炸弹,手榴弹,(棒球的)球;[美俚]人,家伙。",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r007|orange,beishida_start3,3年级下,3,下,7,orange,orange,[ˈɒrɪndʒ],[ˈɔrɪndʒ],adj. 橙色的;橘色的 n. 橙;橙色;桔子,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r008|peach,beishida_start3,3年级下,3,下,8,peach,peach,[piːtʃ],[piːtʃ],n. 桃子;桃树;桃红色;受人喜欢的人(或物) adj. 桃色的;用桃子制成的 vt. 告发 vi. 告密,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r009|pear,beishida_start3,3年级下,3,下,9,pear,pear,[peə(r)],[per],n. [园艺] 梨树;梨子,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r010|strawberry,beishida_start3,3年级下,3,下,10,strawberry,strawberry,[ˈstrɔːbəri],[ˈstrɔːberi],n. 草莓;草莓色,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r011|sweet,beishida_start3,3年级下,3,下,11,sweet,sweet,[swiːt],[swiːt],n. 糖果;乐趣;芳香;宝贝 adj. 甜的;悦耳的;芳香的;亲切的 (俚)酷毙了,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r012|lemon,beishida_start3,3年级下,3,下,12,lemon,lemon,[ˈlemən],[ˈlemən],adj. 柠檬色的 n. 柠檬,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r013|sour,beishida_start3,3年级下,3,下,13,sour,sour,[ˈsaʊə(r)],[ˈsaʊər],n. 酸味;苦事 adj. 酸的;发酵的;刺耳的;酸臭的;讨厌的 vt. 使变酸;使失望 vi. 发酵;变酸;厌烦,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r014|pineapple,beishida_start3,3年级下,3,下,14,pineapple,pineapple,[ˈpaɪnæp(ə)l],[ˈpaɪnæpl],n. [园艺] 菠萝;[园艺] 凤梨 adj. 凤梨科的,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r015|watermelon,beishida_start3,3年级下,3,下,15,watermelon,watermelon,[ˈwɔːtəmelən],[ˈwɔːtərmelən],n. 西瓜,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r016|they,beishida_start3,3年级下,3,下,16,they,they,[ðeɪ],[ðeɪ],pron. 他们;它们;她们,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r017|are,beishida_start3,3年级下,3,下,17,are,are,[ɑ:(r)],[ər; ɑːr; er],v. 是(be的第二人称单复数现在式) n. 公亩,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r018|tomatoes,beishida_start3,3年级下,3,下,18,tomatoes,tomatoes,[təˈmɑːtəʊz],[təˈmeɪtoʊz],n. 蕃茄(tomato的复数形式),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r019|these,beishida_start3,3年级下,3,下,19,these,these,[ðiːz],[ðiːz],adj. 这些的 pron. 这些,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r020|those,beishida_start3,3年级下,3,下,20,those,those,[ðəʊz],[ðoʊz],adj. 那些的 pron. 那些(that的复数),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r021|beans,beishida_start3,3年级下,3,下,21,beans,beans,[bi:nz],[biːnz],n. 豆类;豆子;黄豆(bean的复数),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r022|cabbages,beishida_start3,3年级下,3,下,22,cabbages,cabbages,,,"n. 洋白菜,卷心菜( cabbage的名词复数 )",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r023|potatoes,beishida_start3,3年级下,3,下,23,potatoes,potatoes,[pəˈteɪtəʊz],[pəˈtetoz],n. [作物] 土豆(potato的复数形式);[作物] 马铃薯,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r024|carrots,beishida_start3,3年级下,3,下,24,carrots,carrots,[ˈkærəts],[ˈkærəts],n. [园艺] 胡萝卜;红萝卜(carrot的复数形式),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r025|help,beishida_start3,3年级下,3,下,25,help,help,[help],[help],n. 帮助;补救办法;帮忙者;有益的东西 vt. 帮助;促进;治疗;补救 vi. 帮助;有用;招待,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r026|you,beishida_start3,3年级下,3,下,26,you,you,[ju],[juː; jə],pron. 你;你们,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r027|mushrooms,beishida_start3,3年级下,3,下,27,mushrooms,mushrooms,[ˈmʌʃrʊmz],[ˈmʌʃrʊmz],n. 蘑菇;蕈类(mushroom的复数形式) v. 采蘑菇;蘑菇般地迅速增长(mushroom的第三人称单数形式),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r028|onions,beishida_start3,3年级下,3,下,28,onions,onions,[ˈʌnjənz],[ˈʌnjənz],n. [园艺] 洋葱(onion的复数) v. 因洋葱使掉泪(onion的单三形式),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r029|how many,beishida_start3,3年级下,3,下,29,how many,how many,,,na. 多少,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r030|birds,beishida_start3,3年级下,3,下,30,birds,birds,[bɝdz],[bɜːrdz],n. [鸟] 鸟类;禽(bird的复数) v. 打鸟;观察研究野鸟;起哄(bird的三单形式),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r031|there,beishida_start3,3年级下,3,下,31,there,there,[ðeə(r)],[ðer],n. 那个地方 adv. 在那里;在那边;在那点上 int. 你瞧,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r032|eggs,beishida_start3,3年级下,3,下,32,eggs,eggs,[eɡz],[eɡz],n. [禽] 蛋(egg的复数形式);鸡蛋,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r033|flowers,beishida_start3,3年级下,3,下,33,flowers,flowers,[ˈflaʊəz],[ˈflaʊərz],[植] 花(flower的复数),北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r034|one,beishida_start3,3年级下,3,下,34,one,one,[wʌn],[wʌn],pron. 一个人;任何人 adj. 一的;唯一的 n. 一 num. 一;一个,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r035|two,beishida_start3,3年级下,3,下,35,two,two,[tuː],[tuː],num. 二 n. 两个 adj. 两个的,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r036|three,beishida_start3,3年级下,3,下,36,three,three,[θriː],[θriː],"num. 三 n. 三,三个 adj. 三的,三个的",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r037|five,beishida_start3,3年级下,3,下,37,five,five,[faɪv],[faɪv],"num. 五,五个 n. 五,五个;五美元钞票 adj. 五的;五个的",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r038|four,beishida_start3,3年级下,3,下,38,four,four,[fɔː(r)],[fɔːr],num. 四;四个 adj. 四的;四个的,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r039|big,beishida_start3,3年级下,3,下,39,big,big,[bɪɡ],[bɪɡ],adj. 大的;重要的;量大的 adv. 大量地;顺利;夸大地,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r040|crocodile,beishida_start3,3年级下,3,下,40,crocodile,crocodile,[ˈkrɒkədaɪl],[ˈkrɑːkədaɪl],n. 鳄鱼,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r041|small,beishida_start3,3年级下,3,下,41,small,small,[smɔːl],[smɔːl],"n. 小件物品;矮小的人 adj. 少的,小的;微弱的;几乎没有的;不重要的;幼小的 adv. 小小地;卑鄙地",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r042|six,beishida_start3,3年级下,3,下,42,six,six,[sɪks],[sɪks],"num. 六,六个 n. 六,六个",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r043|seven,beishida_start3,3年级下,3,下,43,seven,seven,[ˈsev(ə)n],[ˈsev(ə)n],"num. 七个,七 n. 七个,七 adj. 七的;七个的",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r044|eight,beishida_start3,3年级下,3,下,44,eight,eight,[eɪt],[eɪt],num. 八;八个;第八 n. 八字形 adj. 八的,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r045|nine,beishida_start3,3年级下,3,下,45,nine,nine,[naɪn],[naɪn],"n. 九,九个 num. 九;九个 adj. 九的,九个的",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r046|ten,beishida_start3,3年级下,3,下,46,ten,ten,[ten],[ten],"num. 十个,十",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r047|color,beishida_start3,3年级下,3,下,47,color,color,[ˈkʌlə(r)],[ˈkʌlər],n. 颜色;肤色;颜料;脸色 vt. 粉饰;给...涂颜色;歪曲 vi. 变色;获得颜色,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r048|brown,beishida_start3,3年级下,3,下,48,brown,brown,[braʊn],[braʊn],"n. 褐色,棕色 adj. 棕色的,褐色的;太阳晒黑的 vt. 使变成褐色 vi. 变成褐色",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r049|black,beishida_start3,3年级下,3,下,49,black,black,[blæk],[blæk],n. 黑色;黑人;黑颜料 adj. 黑色的;黑人的;邪恶的 vt. 使变黑;把鞋油等涂在...上;把(眼眶)打成青肿 vi. 变黑,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r050|red,beishida_start3,3年级下,3,下,50,red,red,[red],[red],"n. 红色,红颜料;赤字 adj. 红色的;红肿的,充血的",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r051|blue,beishida_start3,3年级下,3,下,51,blue,blue,[bluː],[bluː],"adj. 蓝色的;沮丧的,忧郁的;下流的 n. 蓝色;[复数](美国海、陆、空三军穿的)蓝色制服;蓝颜料;[the blue(s)][用作单数或复数]布鲁斯(歌曲)(一种伤感的美国黑人民歌 vi. 变成蓝色,呈蓝色 vt. 把...染成蓝色;使成蓝色;给...用上蓝剂;用上蓝剂于",北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r052|green,beishida_start3,3年级下,3,下,52,green,green,[ɡriːn],[ɡriːn],n. 绿色;青春 adj. 绿色的;青春的 vt. 使...变绿色 vi. 变绿色,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r053|yellow,beishida_start3,3年级下,3,下,53,yellow,yellow,[ˈjeləʊ],[ˈjeloʊ],n. 黄色;黄种人;黄色颜料 adj. 黄色的;黄皮肤的 vt. 使变黄或发黄 vi. 变黄或发黄,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r054|white,beishida_start3,3年级下,3,下,54,white,white,[waɪt],[waɪt],n. 白色;洁白;白种人 adj. 白色的;白种的;纯洁的,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r055|many,beishida_start3,3年级下,3,下,55,many,many,[ˈmeni],[ˈmeni],pron. 许多;许多人 adj. 许多的,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r056|thank you,beishida_start3,3年级下,3,下,56,thank you,thank you,[ˈθæŋk juː],[ˈθæŋk juː],int. (表示感激)谢谢你;(接受好意)好;(婉言谢绝)不用了 n. 感谢;谢意;酬谢;谢辞,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r057|tree,beishida_start3,3年级下,3,下,57,tree,tree,[triː],[triː],n. 树;木料;树状物 vt. 把...赶上树 vi. 爬上树;逃上树,北师大版三年级起点三年级下.xlsx
beishida_start3|g3-lower|r058|can,beishida_start3,3年级下,3,下,58,can,can,[kən; kæn],[kən; kæn],aux. 能; 能够; 可以; 可能 n. 罐头; (用金属或塑料制作的)容器; (马口铁或其他金属制作的)食品罐头 vt. 将...装入密封罐中保存,北师大版三年级起点三年级下.xlsx
