SourceID,SourceEdition,SourceBook,Grade,Semester,Unit,Order,Starred,Entry,Meaning,Page,SourceStatus,EvidenceFileID
pending-identification,pending-identification,grade6-upper,6,上,2,23,no,winner,获胜的人（或队）；成功者,20,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,2,24,no,ever,（进行比较时）用于加强语气；以往任何时候,20,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,2,25,no,exciting,令人激动的,20,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,1,yes,cold,感冒,28,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,2,yes,ill,不舒服；生病的,28,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,3,yes,head,头；头部,28,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,4,no,runny nose,流鼻涕,28,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,5,no,soon,很快；马上,28,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,6,no,fever,发烧；发热,29,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,7,no,cough,咳嗽,29,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,8,no,discuss,讨论；商量,30,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,9,no,diet,日常饮食,31,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,10,no,stay up,熬夜,31,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,11,yes,cry,哭；哭泣,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,12,no,another,另一；不同的（人或事物）,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,13,yes,call,（给……）打电话,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,14,yes,email,电子邮件,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,15,no,unhappy,不快乐的；难过的,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,16,yes,glass,一杯（的量）；玻璃,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,17,yes,may,也许；可能,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,18,no,add,补充说；增加,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,19,no,video,视频；录像,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,3,20,no,better,舒畅些的；（病势）好转的,32,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,1,yes,money,钱,40,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,2,no,pocket money,零花钱,40,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,3,yes,schoolbag,书包,40,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,4,no,goods,商品,41,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,5,yes,drink,饮料,41,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,6,no,service,服务,41,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,7,no,haircut,理发；发型,41,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,8,no,microscope,显微镜,42,observed-from-klose-textbook,file_00000000022481fdb6484399c1bf9da3
pending-identification,pending-identification,grade6-upper,6,上,4,9,no,lucky,幸运的,42,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,10,yes,half,一半,42,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,11,no,save up,攒钱,43,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,12,no,sale,特价销售；出售,43,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,13,no,ticket,票,43,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,14,no,manage,管理,44,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,15,yes,sell,出售；售卖,44,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,16,no,jar,罐子,44,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,4,17,no,for example,例如,44,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,1,no,planet,行星,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,2,yes,earth,（also Earth）地球,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,3,no,sky,天；天空,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,4,no,daytime,白天,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,5,no,cloud,云,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,6,yes,moon,（also the Moon）月球；月亮；卫星,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,7,yes,star,恒星；星,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,8,yes,space,太空；空间,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,9,no,outer space,外太空,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,10,no,space station,空间站,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,11,no,ocean,大洋；海洋,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,12,no,marble,（玻璃）弹子,52,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,13,no,satellite,人造卫星,53,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,14,no,soil,土壤,54,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,15,no,alien,外星生物,54,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,16,no,sunrise,日出,54,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,17,no,rover,探测器,54,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,18,no,into,朝；进入,55,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,19,no,telescope,望远镜,55,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,20,yes,astronaut,航天员；宇航员,55,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,21,no,spaceship,宇宙飞船,55,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,22,yes,month,月；月份,55,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,23,no,taikonaut,中国航天员,56,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,24,no,cloth,（一块）布；织物,56,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,25,no,toothpaste,牙膏,56,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,26,yes,question,问题,56,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,27,no,sunset,日落,56,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,28,yes,time,次；回,56,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,5,29,no,Mars,火星,54,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,1,no,power,能；能量,64,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,2,no,electricity,电,64,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,3,no,solar,太阳的,65,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,4,no,type,类型；种类,65,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,5,no,energy,能源,65,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,6,yes,light,照亮,65,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,7,no,heat,加热；（使）变暖；热量,65,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,8,yes,cool,（使）变凉；冷却,65,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,9,yes,run,（使）运转,65,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,10,no,resource,资源,66,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,11,no,run out,用完,66,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,12,no,change,（使）不同；改变,66,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,13,no,quick,迅速的；快的,66,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,14,no,shower,淋浴,66,observed-from-klose-textbook,file_0000000086e881fdbc9d1235354c480e
pending-identification,pending-identification,grade6-upper,6,上,6,15,no,unplug,拔掉……的电源插头,66,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,16,no,difference,差别；不同（之处）,66,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,17,no,reduce,减少,67,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,18,no,air conditioner,空调机,67,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,19,no,drive,驾驶；开车,67,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,20,no,reuse,再次使用；重复使用,67,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,21,no,own,自己的,67,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,22,no,market,集市；市场,67,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,23,no,bottle,瓶子,67,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,24,yes,top,（位置、级别或程度）最高的,68,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,25,no,useful,有用的；有益的,68,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,26,yes,dirty,脏的,68,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
pending-identification,pending-identification,grade6-upper,6,上,6,27,no,side,一面；一边,68,observed-from-klose-textbook,file_000000003ef081fd8e6b220071228817
