SourceID,SourceEdition,EvidenceFileID,Grade,Semester,Unit,Order,RawExpression,Translation,Page,SourceStatus
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,3,Did you take a trip?,你们去旅行了吗？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,4,"No, we didn't.",不，我们没有。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,5,Did you eat mooncakes?,你们吃月饼了吗？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,6,"Yes, we did.",是的，我们吃了。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,7,My mother and I went to a marathon on Sunday.,我和妈妈上周日去看了一场马拉松比赛。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,8,What did you like about it?,你喜欢它哪一点？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,9,I liked watching the runners.,我喜欢看参赛者（跑步）。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000fc488230846449bba2e62ada,6,上,2,10,What did you do last weekend?,你上周末做什么了？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,1,How do you feel?,你感觉怎么样？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,2,I feel ill. My head hurts and I have a runny nose.,我感觉不舒服。我头疼还流鼻涕。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,3,I'm sorry to hear that. Maybe you should see a doctor.,对此我感到难过。也许你应该去看医生。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,4,How can we live a healthy life?,我们怎样能过健康的生活？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,5,We need to eat healthy food. We should exercise too.,我们需要吃健康的食物。我们还需要运动。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,6,Have a healthy diet.,（保持）健康的饮食。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,7,Don't stay up late.,不要熬夜。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,8,Think about happy things.,想开心的事情。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,3,9,Join clubs and teams.,加入俱乐部和团队。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,4,1,How are you going to spend it?,你打算怎么花（这奖励钱）？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,4,2,I'm going to buy a schoolbag.,我打算买一个书包。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,4,3,I also want to buy some animal books.,我还想买一些动物类书籍。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,4,4,What else are you going to buy?,你还打算买什么？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,4,5,I'm going to buy a pair of sunglasses for Grandpa.,我打算给爷爷买一副太阳镜。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,4,6,I also want to buy a microscope.,我还想买一个显微镜。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,1,What can you see in the sky?,你能在天空中看到什么？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,2,We can see the Sun and clouds.,我们能看到太阳和云。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,3,"At night, we can see the Moon and the stars.",在晚上，我们能看到月亮和星星。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,4,Is there any water on Mars?,火星上有水吗？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,5,"Yes, there is. There is soil too.",是，有的。那里还有土壤。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,6,Are there any aliens?,那儿有外星生物吗？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,7,I don't think so. They say there aren't any living things.,我不这样认为。据说那里没有生物。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,8,China put a rover on Mars.,中国在火星上放置了探测器。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000095cc81fdb9b0a901cc1c3d4e,6,上,5,9,The taikonauts get up early in the morning.,中国航天员很早就起床。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,1,What do you know about it?,关于它你知道些什么？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,2,Running water can make electricity.,流水可以发电。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,3,What else do you want to know about water?,关于水你还想了解些什么？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,4,Where does water come from?,水从哪儿来？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,5,"Wind power, solar power and water power are types of green energy.",风能、太阳能和水能是不同类型的绿色能源。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,6,But many resources are running out.,但是很多资源快要耗尽了。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,7,What should we do?,我们该怎么办？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,8,How can we save energy?,我们怎样才能节约能源？,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,9,We can take quick showers.,我们可以快速淋浴。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,10,We can also use LED lighting.,我们还可以使用LED照明。,,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000e77081fdbdf582de92b4ab75,6,上,6,11,We should use air conditioners less.,我们应该少用空调。,,materialized-from-user-image;source-provenance-resolved
