SourceID,SourceEdition,EvidenceFileID,Grade,Semester,Unit,Order,RawExpression,Translation,Page,SourceStatus
pending-confirmation,pending-confirmation,file_0000000053508230a6489acb98d728ff,6,下,2,6,"Yes, I cleaned my room and washed my clothes.",是的，我打扫了房间，还洗了衣服。,14,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_0000000053508230a6489acb98d728ff,6,下,2,7,I want to buy the new film magazine.,我想买新出的电影杂志。,16,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_0000000053508230a6489acb98d728ff,6,下,2,8,What did you do last weekend? Did you see a film?,你上周末干什么了？你看电影了吗？,16,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_0000000053508230a6489acb98d728ff,6,下,2,9,No, I had a cold. I stayed at home all weekend and slept.,没有，我感冒了。整个周末都待在家里睡觉。,16,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,1,What happened?,怎么了？,24,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,2,Are you all right?,你还好吗？,24,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,3,I'm OK now.,我现在没事了。,24,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,4,Where did you go?,你去哪儿了？,24,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,5,It looks like a mule!,它看起来像头骡子！,24,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,6,Did you go to Turpan?,你们去吐鲁番了吗？,24,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,7,"Yes, we did.",是的，去了。,24,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,8,How did you go there?,你们怎么去的？,26,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,9,We went there by plane.,我们坐飞机去的。,26,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,3,10,Sounds great!,听上去不错！,26,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,4,1,There was no library in my old school.,我以前的学校里没有图书馆。,34,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,4,2,"Tell us about your school, please.",请给我们讲讲您的学校吧。,34,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,4,3,How do you know that?,你怎么知道的？,34,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,4,4,There were no computers or Internet in my time.,我那时候没有电脑也没有网络。,34,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,4,5,Before, I was quiet. Now, I'm very active in class.,以前我很安静。现在我在课堂上很活跃。,36,materialized-from-user-image;source-identity-pending-confirmation
pending-confirmation,pending-confirmation,file_000000002fc48230a6b24112ead24bb3,6,下,4,6,"I was short, so I couldn't ride my bike well. Now, I go cycling every day.",我以前个子小，自行车骑得不好。现在我天天骑车。,36,materialized-from-user-image;source-identity-pending-confirmation
