NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV002645,new-third-party-stable,something,某事；某物,某事；某物,I found something under the table.,我在桌子下面发现了某个东西。,,[ˈsʌmθɪŋ],[ˈsʌmθɪŋ],stage::third-party-primary,000900,bb98574e7b5f853077074614838e700e70540fb63694cf63b1d413a692b03b7e,model-curated-pending-review,third-party-learner-content-v1
KV002646,new-third-party-stable,sometime,在某一时候；改天,在某一时候；改天,Let's meet for lunch sometime.,改天我们一起吃午饭吧。,,[ˈsʌmtaɪm],[ˈsʌmtaɪm],stage::third-party-primary,001707,9214c3c3334394c17a7ac12c9c369b16874466080bcb34f3019a771c3290c063,model-curated-pending-review,third-party-learner-content-v1
KV002647,new-third-party-stable,somewhere,某处；某个地方,某处；某个地方,I left my hat somewhere in the park.,我把帽子落在公园某个地方了。,,,,stage::third-party-primary,002396,4a33b0e549ca259e0376adcb4b73dff74e74ab722ed809ba614e561bb60721a2,model-curated-pending-review,third-party-learner-content-v1
KV002648,new-third-party-stable,son,儿子,儿子,Their son is in my class.,他们的儿子和我在一个班。,,[sʌn],[sʌn],stage::third-party-primary,001071,2bb5280bdf3006082623515a3ea60b635ec18536cecc8a6100587a8e2f0708dc,model-curated-pending-review,third-party-learner-content-v1
KV002649,new-third-party-stable,song,歌曲；歌,歌曲；歌,This is my favorite song.,这是我最喜欢的歌曲。,,[sɒŋ],[sɔŋ],stage::third-party-primary,000874,49f5fcf02d7c253ffafcc98473096b1fc35836512149b8a0c5f945f5772cca01,model-curated-pending-review,third-party-learner-content-v1
KV002650,new-third-party-stable,sore,疼痛的；痛的,疼痛的；痛的,My legs are sore after the long walk.,走了很长的路后我的腿很疼。,,[sɔː(r)],[sɔːr],stage::third-party-primary,001708,68ac8dd61e246dd4b17e0e07f616a2be82f95d9acf1054d1421ba87799ae4ea6,model-curated-pending-review,third-party-learner-content-v1
KV002651,new-third-party-stable,sorrow,悲伤；悲痛,悲伤；悲痛,The sad story filled her with sorrow.,这个悲伤的故事让她很难过。,,[ˈsɒrəʊ],[ˈsɑːroʊ],stage::third-party-primary,002397,3826356769ca34e2c1e65e3a12857f214b6659cde8769e36f187bd55aacfd734,model-curated-pending-review,third-party-learner-content-v1
KV002652,new-third-party-stable,sour,酸的；酸味的,酸的；酸味的,This lemon tastes sour.,这个柠檬尝起来很酸。,,[ˈsaʊə(r)],[ˈsaʊər],stage::third-party-primary,001135,5b6d3ec93982ae214a4ea6a77c6c82ebbd4435527914774ad54322de0517063a,model-curated-pending-review,third-party-learner-content-v1
KV002653,new-third-party-stable,South Africa,南非,南非,South Africa is at the southern end of Africa.,南非位于非洲南部。,,,,stage::third-party-primary,002708,8b5c3e548e70d1f3bc9ef608ed8d4bce9da7e83c344b7a19561dc60b99b7cef7,model-curated-pending-review,third-party-learner-content-v1
KV002654,new-third-party-stable,South China Tiger,华南虎,华南虎,The South China Tiger is very rare.,华南虎非常稀少。,,,,stage::third-party-primary,001849,5c1d2e8c0d7cf79f9967c40f41b2f8732b6385ec59f722fbf1968a28d92cb1ac,model-curated-pending-review,third-party-learner-content-v1
KV002655,new-third-party-stable,South Pole,南极,南极,The South Pole is covered with ice.,南极被冰雪覆盖。,,,,stage::third-party-primary,002709,7c68130aa6b08ad571418d259e38887a89a29d82edaf7123f0a1ddf9d2c9cbb2,model-curated-pending-review,third-party-learner-content-v1
KV002656,new-third-party-stable,south-east,东南；东南方,东南；东南方,The village is south-east of the city.,这个村庄在城市东南方向。,,[ˌsaʊθˈiːst],[ˌsaʊθˈiːst],stage::third-party-primary,001819,b803bc28ff2ba97db7e151dafad102a37fbc29913c57accbb0e1a17d58433431,model-curated-pending-review,third-party-learner-content-v1
KV002657,new-third-party-stable,south-west,西南；西南方,西南；西南方,The lake is south-west of our town.,这个湖在我们镇的西南方向。,,[ˌsaʊθ ˈwest],[ˌsaʊθ ˈwest],stage::third-party-primary,001820,44a663574d330f6dc5250cb6b9761136d2e104f26da5fabca93249d87e82d30a,model-curated-pending-review,third-party-learner-content-v1
KV002658,new-third-party-stable,soya milk,豆浆,豆浆,I drink warm soya milk for breakfast.,我早餐喝热豆浆。,,[ˈsɔɪə mɪlk],[ˈsɔɪə mɪlk],stage::third-party-primary,002710,4fd74fa25584b949ba5e6bc8811aa0f92702fe68f35abc0469a433f87a3afcaf,model-curated-pending-review,third-party-learner-content-v1
KV002659,new-third-party-stable,spacecraft,航天器；宇宙飞船,航天器；宇宙飞船,The spacecraft travelled around Earth.,航天器绕地球飞行。,,[ˈspeɪskrɑːft],[ˈspeɪskræft],stage::third-party-primary,001709,206a689ddf85e8d7404b6c98fb896c959efab66fdc02372ec8a20dee73bff295,model-curated-pending-review,third-party-learner-content-v1
KV002660,new-third-party-stable,spaghetti,意大利面；细面条,意大利面；细面条,We had spaghetti for dinner.,我们晚饭吃了意大利面。,,[spəˈɡeti],[spəˈɡeti],stage::third-party-primary,002398,20184712e2bbfe93cf2bd10afc6d34d08a90acb7e27085657615ac040cc24479,model-curated-pending-review,third-party-learner-content-v1
KV002661,new-third-party-stable,speak English,说英语；讲英语,说英语；讲英语,We try to speak English in class.,我们在课堂上尽量说英语。,,,,stage::third-party-primary,002711,dda7d4b0c782d2b7db5d09afd2841b48bc0e84bc4b593bc6180933f456fa296a,model-curated-pending-review,third-party-learner-content-v1
KV002662,new-third-party-stable,speech,演讲,演讲,She gave a short speech at school.,她在学校作了一个简短演讲。,,[spiːtʃ],[spiːtʃ],stage::third-party-primary,001710,fcbd95dd7ae646d876a62d928c060e668eea3273ceac116673924aca1bfda0d5,model-curated-pending-review,third-party-learner-content-v1
KV002663,new-third-party-stable,spell,拼写,拼写,Can you spell your name?,你能拼写你的名字吗？,,[spel],[spel],stage::third-party-primary,001711,9f211d48890cc3dcdc76101f46a7e80097b974ce24539e12fd52bf671c8239ca,model-curated-pending-review,third-party-learner-content-v1
KV002664,new-third-party-stable,spider,蜘蛛,蜘蛛,A spider made a web by the window.,一只蜘蛛在窗边结了网。,,[ˈspaɪdə(r)],[ˈspaɪdər],stage::third-party-primary,001712,034938e8995e581df2403b116370656821d8010ffbc811402006349132a135ff,model-curated-pending-review,third-party-learner-content-v1
KV002665,new-third-party-stable,Spiderman,蜘蛛侠,蜘蛛侠,Spiderman is a famous superhero.,蜘蛛侠是一位著名的超级英雄。,,[ˈspaɪdəmæn],[ˈspaɪdərmæn],stage::third-party-primary,002399,b1a201d9a1e4462c8ceb0475b750f88bda27a3bd1a26c599e4d135525e0acf50,model-curated-pending-review,third-party-learner-content-v1
KV002666,new-third-party-stable,spit,吐痰；吐口水,吐痰；吐口水,Do not spit on the ground.,不要随地吐痰。,,[spɪt],[spɪt],stage::third-party-primary,002400,2865a543c0bcc5faafb852128f3665c0c030c53e023e534fec66fa148f3bb32c,model-curated-pending-review,third-party-learner-content-v1
KV002667,new-third-party-stable,sport-lover,体育爱好者,体育爱好者,My brother is a real sport-lover.,我哥哥是个真正的体育爱好者。,,,,stage::third-party-primary,002712,81538f73acf1c05e6e556c117df050418f2b0c3dc74fda14244722101641dffd,model-curated-pending-review,third-party-learner-content-v1
KV002668,new-third-party-stable,Sports Day,学校运动会；运动日,学校运动会；运动日,We ran races on Sports Day.,我们在学校运动会上参加了赛跑。,,,,stage::third-party-primary,001490,7625cf27cc63eefc8dea98804d972860d9f88301b392739b1da78889f99307e9,model-curated-pending-review,third-party-learner-content-v1
KV002669,new-third-party-stable,sports meeting,运动会,运动会,Our sports meeting is next Friday.,我们的运动会在下周五。,,,,stage::third-party-primary,002714,ff8e3e900d859f733ec6166cfd56749a048f5187047b80ab58585621c36f94c6,model-curated-pending-review,third-party-learner-content-v1
KV002670,new-third-party-stable,sports shoes,运动鞋,运动鞋,I wear sports shoes for PE class.,我体育课穿运动鞋。,,,,stage::third-party-primary,002715,83fe8865b55c6f56e77a4c3bcfa17fbb0da6225c6a942b497ff4243aeb271b6b,model-curated-pending-review,third-party-learner-content-v1
KV002671,new-third-party-stable,sports star,体育明星；运动明星,体育明星；运动明星,The young sports star signed my shirt.,那位年轻体育明星在我的衬衫上签了名。,,,,stage::third-party-primary,002716,2ee619714b2571ccca2a045843458a2f3983262c54b956952877515df89bd84e,model-curated-pending-review,third-party-learner-content-v1
KV002672,new-third-party-stable,spread,涂；抹；铺开,涂；抹；铺开,Spread some jam on the bread.,在面包上涂一些果酱。,,[spred],[spred],stage::third-party-primary,002401,1c1d91cbe1a2c7a26ac5c3e3306ed4b461f7d13022f0367fa5c15a63ea768b4b,model-curated-pending-review,third-party-learner-content-v1
KV002673,new-third-party-stable,Spring Festival,春节,春节,Our family gets together for the Spring Festival.,我们全家春节团聚。,,,,stage::third-party-primary,001319,62441bc0e5b6a3c64265535f8f7c3f32e4c2577ee957c970a3699797165a1b27,model-curated-pending-review,third-party-learner-content-v1
KV002674,new-third-party-stable,spring outing,春游,春游,Our class went on a spring outing.,我们班去春游了。,,,,stage::third-party-primary,002717,bbf8ec7a076b934a67475cccb252644446d392ac1984a8fa9220407843a6f711,model-curated-pending-review,third-party-learner-content-v1
KV002675,new-third-party-stable,stage,舞台,舞台,The children sang on the stage.,孩子们在舞台上唱歌。,,[steɪdʒ],[steɪdʒ],stage::third-party-primary,001713,430190e29d57a42ecfa4a84ed16b4889c8e48948d3cb3f23f38398015ba90d6b,model-curated-pending-review,third-party-learner-content-v1
KV002676,new-third-party-stable,stair,（楼梯的）一级；梯级,（楼梯的）一级；梯级,I missed the last stair and nearly fell.,我踩空了最后一级楼梯差点摔倒。,,[steə(r)],[ster],stage::third-party-primary,002403,58c361698deb33eb1e3a4ee15dca78fe3acf62c7924d0d2715061900a5d725ca,model-curated-pending-review,third-party-learner-content-v1
KV002677,new-third-party-stable,stairs,楼梯,楼梯,We walked up the stairs.,我们走上楼梯。,,[steəz],[sterz],stage::third-party-primary,001714,81b8bb4f4f3eeb98499d2eb3796e15545e67ce0b03fdfbfa4571efa078d1ce94,model-curated-pending-review,third-party-learner-content-v1
KV002678,new-third-party-stable,stall,摊位；货摊,摊位；货摊,We bought fruit from a market stall.,我们在市场摊位买了水果。,,[stɔːl],[stɔːl],stage::third-party-primary,002404,e717720d51580967865f35ca106a56ad60b7badcd90a1619452434b111285da8,model-curated-pending-review,third-party-learner-content-v1
KV002679,new-third-party-stable,stand,站；站立,站；站立,Please stand beside your desk.,请站在课桌旁边。,,[stænd],[stænd],stage::third-party-primary,000914,16263f5e39bd11db613c02f3c7be24bcb6c60f898eec665b161d9eb8dfe4ac41,model-curated-pending-review,third-party-learner-content-v1
KV002680,new-third-party-stable,stand in line,排队；站成一排,排队；站成一排,We stand in line before entering the classroom.,进教室前我们排队。,,,,stage::third-party-primary,002834,8c7dd9d23dead4cbe97519fb523417e9fcbc4e8a22f36aaa4502a34d611fd641,model-curated-pending-review,third-party-learner-content-v1
KV002681,new-third-party-stable,starfish,海星,海星,We found a starfish near the rocks.,我们在岩石附近发现了一只海星。,,[ˈstɑːfɪʃ],[ˈstɑːrfɪʃ],stage::third-party-primary,001427,d57e6b4f4c578e945d6186a928bbfc23a9a3fdc59b9c4eec81d00791c769a157,model-curated-pending-review,third-party-learner-content-v1
KV002682,new-third-party-stable,starter,开胃菜；第一道菜,开胃菜；第一道菜,We had soup as a starter.,我们的开胃菜是汤。,,[ˈstɑːtə(r)],[ˈstɑːrtər],stage::third-party-primary,002405,769f1dc6f4b44b4b88b0ca408d2148863e8ad5e1b0a91aa46beab0476d0b6391,model-curated-pending-review,third-party-learner-content-v1
KV002683,new-third-party-stable,stay at home,待在家里；留在家中,待在家里；留在家中,I stay at home when I am sick.,我生病时待在家里。,,,,stage::third-party-primary,001850,501b28b394b1b68981bde67bb0d402895736422a0b00aad2d48b0adec29f6e75,model-curated-pending-review,third-party-learner-content-v1
KV002684,new-third-party-stable,steady,稳定的；平稳的,稳定的；平稳的,Keep the ladder steady for me.,帮我把梯子扶稳。,,[ˈstedi],[ˈstedi],stage::third-party-primary,002406,7562f89b6689674bb29b1b6df390899ca13b832486f8b83a83970f72a44598ed,model-curated-pending-review,third-party-learner-content-v1
KV002685,new-third-party-stable,steak,牛排；肉排,牛排；肉排,Dad cooked a steak for dinner.,爸爸晚饭煎了一块牛排。,,[steɪk],[steɪk],stage::third-party-primary,001715,c183c97032117be4ac37224d0bf66238d6652abb4e14ea469ab44c489a2e83b6,model-curated-pending-review,third-party-learner-content-v1
KV002686,new-third-party-stable,steam,蒸；蒸汽,蒸；蒸汽,We steam the fish for ten minutes.,我们把鱼蒸十分钟。,,[stiːm],[stiːm],stage::third-party-primary,002407,befeea013d642ef9f579a24cf73100b3a254c89bd442cdf36c726ebe4c70ce38,model-curated-pending-review,third-party-learner-content-v1
KV002687,new-third-party-stable,stick,粘；贴；粘住,粘；贴；粘住,Use glue to stick the picture on the card.,用胶水把图片粘在卡片上。,,[stɪk],[stɪk],stage::third-party-primary,001233,17fed3d31470d2dde691d1271acbf417dad1a0c77d490310207c3ad3163cb540,model-curated-pending-review,third-party-learner-content-v1
KV002688,new-third-party-stable,sticker,贴纸；贴画,贴纸；贴画,I put a star sticker on my notebook.,我在笔记本上贴了一张星星贴纸。,,[ˈstɪkə(r)],[ˈstɪkər],stage::third-party-primary,001716,d6640d4d0df10552e22ed8b9e7afea738fbb486131f86bca0dd0ac22b03cd64a,model-curated-pending-review,third-party-learner-content-v1
KV002689,new-third-party-stable,stitch,缝；缝针,缝；缝针,The doctor had to stitch the cut.,医生不得不给伤口缝针。,,[stɪtʃ],[stɪtʃ],stage::third-party-primary,002408,b159d3c1e1cec9f4ade19a1e94674b690077f8dc805948b3fec1c12b06cccdc5,model-curated-pending-review,third-party-learner-content-v1
KV002690,new-third-party-stable,stocking,长袜；圣诞袜,长袜；圣诞袜,We hung a red stocking by the bed.,我们在床边挂了一只红色圣诞袜。,,[ˈstɒkɪŋ],[ˈstɑːkɪŋ],stage::third-party-primary,001428,1c133d0b5995eea83a1234505d26c2885156661a1f75d240dbb1b6edbe1cb023,model-curated-pending-review,third-party-learner-content-v1
KV002691,new-third-party-stable,stomach,胃；肚子,胃；肚子,My stomach hurts after eating too much.,吃得太多后我肚子疼。,,[ˈstʌmək],[ˈstʌmək],stage::third-party-primary,002409,2329467522988cafae3d19e8680c9c75c89245a59846fb44c8cd7759a6db0cae,model-curated-pending-review,third-party-learner-content-v1
KV002692,new-third-party-stable,store,商店,商店,There is a grocery store near my home.,我家附近有一家杂货店。,,[stɔː(r)],[stɔːr],stage::third-party-primary,001290,0922c157dc1e551c47039ccab61d35dffefbe4a7a019b6be0e19c0b3035a0709,model-curated-pending-review,third-party-learner-content-v1
KV002693,new-third-party-stable,storm,暴风雨；风暴,暴风雨；风暴,A strong storm came last night.,昨晚来了一场强烈的暴风雨。,,[stɔːm],[stɔːrm],stage::third-party-primary,002410,d2581217be616b98ba84d0b0f3497686552c2647e102b168a0b41ad42142c176,model-curated-pending-review,third-party-learner-content-v1
KV002694,new-third-party-stable,stormy,有暴风雨的；暴风雨的,有暴风雨的；暴风雨的,We stayed inside on the stormy night.,暴风雨的夜晚我们待在室内。,,[ˈstɔːmi],[ˈstɔːrmi],stage::third-party-primary,002411,9fdc5cf5acaca41a20eb7df5c579f7c0281ccc56e3b13a338d813d21f110d112,model-curated-pending-review,third-party-learner-content-v1
KV002695,new-third-party-stable,story book,故事书,故事书,Grandma gave me a new story book.,奶奶给了我一本新故事书。,,,,stage::third-party-primary,002718,ee2f30054d65f4740d14038edc236d4c13129c5b01eb50484831e4a49ccb3cc2,model-curated-pending-review,third-party-learner-content-v1
KV002696,new-third-party-stable,storybook,故事书,故事书,This storybook has beautiful pictures.,这本故事书有漂亮的插图。,,[ˈstɔːribʊk],[ˈstɔːribʊk],stage::third-party-primary,001002,07d7a52a35f34e231f92d1b4a4b2652ec134778a6d99f73bece9798a1cd940a7,model-curated-pending-review,third-party-learner-content-v1
KV002697,new-third-party-stable,strange,奇怪的；陌生的,奇怪的；陌生的,I heard a strange sound outside.,我听见外面有奇怪的声音。,,[streɪndʒ],[streɪndʒ],stage::third-party-primary,002412,155d4d1e750013b16af0f4ab39023b4bc2a671bb5ff4f8c83e6dfdadba2d2c79,model-curated-pending-review,third-party-learner-content-v1
KV002698,new-third-party-stable,stranger,陌生人,陌生人,Do not go away with a stranger.,不要跟陌生人离开。,,[ˈstreɪndʒə(r)],[ˈstreɪndʒər],stage::third-party-primary,002413,9e12dc1792150eaefaaa02a5bb6836fedf53dba2bf408f0670d4a3f07b32a64b,model-curated-pending-review,third-party-learner-content-v1
KV002699,new-third-party-stable,strawberry,草莓,草莓,This strawberry is sweet.,这颗草莓很甜。,,[ˈstrɔːbəri],[ˈstrɔːberi],stage::third-party-primary,001003,458a70f244a0c1aabb1a7ed29c03a96151bcedf65aec847382cf83a64633bcc8,model-curated-pending-review,third-party-learner-content-v1
KV002700,new-third-party-stable,stream,溪流；小河,溪流；小河,A small stream runs behind the village.,一条小溪从村庄后面流过。,,[striːm],[striːm],stage::third-party-primary,002414,5471bb7b823f606b82b8579cd8612193ff7260ec0a9698878333013a1031b69d,model-curated-pending-review,third-party-learner-content-v1
KV002701,new-third-party-stable,street cleaner,街道清洁工；清洁工,街道清洁工；清洁工,The street cleaner starts work early.,街道清洁工很早开始工作。,,,,stage::third-party-primary,002719,66b6f52be98eddd1620e324684c5fa2551df2b7c4c2f50b8fc94bde93188139d,model-curated-pending-review,third-party-learner-content-v1
KV002702,new-third-party-stable,street sweeper,扫街车；道路清扫车,扫街车；道路清扫车,A street sweeper cleaned the road.,道路清扫车清理了这条路。,,,,stage::third-party-primary,002720,5b552441b4926db75b3839c67bca61348708b09ffd268007ef5d50b7705574d1,model-curated-pending-review,third-party-learner-content-v1
KV002703,new-third-party-stable,stretch,伸展；拉伸,伸展；拉伸,Stretch your arms before you run.,跑步前伸展一下手臂。,,[stretʃ],[stretʃ],stage::third-party-primary,002415,922118f22a9c7cd403489750d38db953992133a90d645f13bb689fb47fecee88,model-curated-pending-review,third-party-learner-content-v1
KV002704,new-third-party-stable,strict,严格的；严厉的,严格的；严厉的,Our teacher is strict but kind.,我们的老师严格但很友善。,,[strɪkt],[strɪkt],stage::third-party-primary,001717,4366681c778d80a6656c638031518f80b9120df84500ae9c0d426ea04c49e973,model-curated-pending-review,third-party-learner-content-v1
KV002705,new-third-party-stable,strike,（钟）敲响；报时,（钟）敲响；报时,The clock will strike twelve at noon.,钟会在中午敲响十二下。,,[straɪk],[straɪk],stage::third-party-primary,002416,2d45770049b612422d40b04fa1ff73dcda5dccdeb70e83a82abf7f4ee35d9d46,model-curated-pending-review,third-party-learner-content-v1
KV002706,new-third-party-stable,string,"线,弦,细绳","线,弦,细绳",Tie the box with a piece of string.,用一根细绳把盒子系起来。,,[strɪŋ],[strɪŋ],stage::third-party-primary,001718,28f5b040d4a6dceda3de6688dfef8506b81644589619e345b7d8697f01dcebdb,model-curated-pending-review,third-party-learner-content-v1
KV002707,new-third-party-stable,string bean,菜豆；四季豆,菜豆；四季豆,We cooked string beans for dinner.,我们晚饭做了四季豆。,,[ˌstrɪŋ ˈbiːn],[ˌstrɪŋ ˈbiːn],stage::third-party-primary,002721,e4f104ad93719396cfb56d99e79595aabca87d0eeb7a0f9f95a9430bf439158a,model-curated-pending-review,third-party-learner-content-v1
KV002708,new-third-party-stable,strip,条；带,条；带,He cut the paper into a long strip.,他把纸剪成了一条长条。,,[strɪp],[strɪp],stage::third-party-primary,002417,20ed9fcebdf676f380b88fc1175a320617cec670249d7b1a85e38f1d568676cf,model-curated-pending-review,third-party-learner-content-v1
KV002709,new-third-party-stable,strongly,强劲地；强烈地,强劲地；强烈地,The wind blew strongly across the field.,风强劲地吹过田野。,,[ˈstrɒŋli],[ˈstrɔːŋli],stage::third-party-primary,001719,10ca36a28b94110ca1bdac69c3543ffb3fcd3f12e6dc1358b10b50e4b4e55956,model-curated-pending-review,third-party-learner-content-v1
KV002710,new-third-party-stable,stuck,卡住的；陷住的,卡住的；陷住的,The car is stuck in the mud.,汽车陷在泥里了。,,[stʌk],[stʌk],stage::third-party-primary,002418,c152135ddabf2e061241d13c549cdeeea6ffeefe26b2847a5f213e1122126591,model-curated-pending-review,third-party-learner-content-v1
KV002711,new-third-party-stable,student,学生,学生,Every student has a school card.,每个学生都有一张学生卡。,,[ˈstjuːdnt],[ˈstuːdnt],stage::third-party-primary,000915,59a091e0ddea6f8cdaf6e26456492e5ced642b66a4dcfc3efbee040d6f05bde3,model-curated-pending-review,third-party-learner-content-v1
KV002712,new-third-party-stable,stupid,愚蠢的；笨的,愚蠢的；笨的,That was a stupid thing to do.,那样做很愚蠢。,,[ˈstjuːpɪd],[ˈstuːpɪd],stage::third-party-primary,002419,0eb758e9b2979c552ac270c7c2aded95049ce1780762deb58063c87275f31743,model-curated-pending-review,third-party-learner-content-v1
KV002713,new-third-party-stable,style,款式；样式,款式；样式,I like the style of this jacket.,我喜欢这件夹克的款式。,,[staɪl],[staɪl],stage::third-party-primary,002420,4d916a953951af1bb214b4712c746a980ee019784dee52862f998f2fea4e956e,model-curated-pending-review,third-party-learner-content-v1
KV002714,new-third-party-stable,subway,地铁,地铁,We took the subway to the city center.,我们乘地铁去了市中心。,,[ˈsʌbweɪ],[ˈsʌbweɪ],stage::third-party-primary,001430,79d838a1eebd46f4037f5e79fc5019f7b97b52f401dadb49773af0af3ee2aab6,model-curated-pending-review,third-party-learner-content-v1
KV002715,new-third-party-stable,successful,成功的,成功的,The school show was very successful.,学校演出非常成功。,,[səkˈsesf(ə)l],[səkˈsesfl],stage::third-party-primary,002421,10fdc46190a834bcfb591387aa4c2557f631ad46241af8428eebb19286f6d121,model-curated-pending-review,third-party-learner-content-v1
KV002716,new-third-party-stable,such,这样的；如此的,这样的；如此的,I have never seen such a big pumpkin.,我从没见过这么大的南瓜。,,[sʌtʃ],[sʌtʃ],stage::third-party-primary,001720,d8c3aad5eb9d5e5d04513eab7b5053bf3ab9b84f2234730503ae9c94a039c9f7,model-curated-pending-review,third-party-learner-content-v1
KV002717,new-third-party-stable,suddenly,突然地；忽然,突然地；忽然,The lights suddenly went out.,灯突然熄灭了。,,[ˈsʌd(ə)nli],[ˈsʌdənli],stage::third-party-primary,001199,d8bcc7ed050bf3f24b502e3d3cee0d31f22a696798c28cf9d5741527a723d8f7,model-curated-pending-review,third-party-learner-content-v1
KV002718,new-third-party-stable,sugar,糖；食糖,糖；食糖,Do not put too much sugar in the tea.,茶里不要放太多糖。,,[ˈʃʊɡə(r)],[ˈʃʊɡər],stage::third-party-primary,001431,1c2dbd5cff60f3628d42a0b54852eaf5f5ef7d2639b1eb12891e8539bf01fb67,model-curated-pending-review,third-party-learner-content-v1
KV002719,new-third-party-stable,suggestion,建议,建议,Thank you for your helpful suggestion.,谢谢你有用的建议。,,[səˈdʒestʃən],[səˈdʒestʃən; səɡˈdʒestʃən],stage::third-party-primary,002422,87d6d08cabfbd30e6142611eacf49f3a29714224384fa1788ce9394f883922f0,model-curated-pending-review,third-party-learner-content-v1
KV002720,new-third-party-stable,suitcase,手提箱；行李箱,手提箱；行李箱,My clothes are in the suitcase.,我的衣服在行李箱里。,,[ˈsuːtkeɪs],[ˈsuːtkeɪs],stage::third-party-primary,001721,3be7419ef41d956a9ee37862bc24d97afab7027c2fbb091d413f337510a6a04d,model-curated-pending-review,third-party-learner-content-v1
KV002721,new-third-party-stable,summer holiday,暑假,暑假,We visit the beach during the summer holiday.,暑假我们去海滩。,,,,stage::third-party-primary,001491,c53574c7a75a93e99e4cd8f84ba41c462b52d76e4428f613c2c5f8e68b6d8adf,model-curated-pending-review,third-party-learner-content-v1
KV002722,new-third-party-stable,Summer Olympics,夏季奥运会,夏季奥运会,Many countries compete in the Summer Olympics.,许多国家参加夏季奥运会。,,,,stage::third-party-primary,002722,2b809d41e8ee036c8814eee467268e9db07c41559536f5432a6431bbce104f12,model-curated-pending-review,third-party-learner-content-v1
KV002723,new-third-party-stable,Summer Palace,颐和园,颐和园,We visited the Summer Palace in Beijing.,我们参观了北京的颐和园。,,,,stage::third-party-primary,002723,55fcfb3dda07f9b19fe347c9045a126355607cf5cc1024134f0d7657b3a6889b,model-curated-pending-review,third-party-learner-content-v1
KV002724,new-third-party-stable,sun,太阳,太阳,The sun is bright today.,今天太阳很明亮。,,[sʌn],[sʌn],stage::third-party-primary,000824,24b2708cf9161c817b0e2c60b781d02753ab9ea8a1b60848974560adcc339ccc,model-curated-pending-review,third-party-learner-content-v1
