NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV002048,new-third-party-stable,listen,听；倾听,听；倾听,Please listen when I speak.,我说话时请认真听。,,[ˈlɪs(ə)n],[ˈlɪsn],stage::third-party-primary,000854,18b1f99b0f08bff793508fabb63293dccb5a6ae9683b027104192295df069ec4,model-curated-pending-review,third-party-learner-content-v1
KV002049,new-third-party-stable,listen to,听；倾听,听；倾听,I like to listen to music after school.,我喜欢放学后听音乐。,,[ˈlɪsn tʊ],[ˈlɪsn tu],stage::third-party-primary,001213,ea6e95245b3579379d252ff35cb4f50f55a8581ec60d8fb94a4c7d8d2cbfe621,model-curated-pending-review,third-party-learner-content-v1
KV002050,new-third-party-stable,litter,垃圾；废弃物,垃圾；废弃物,Please put your litter in the bin.,请把垃圾扔进垃圾桶。,,[ˈlɪtə(r)],[ˈlɪtər],stage::third-party-primary,001094,d188adb30bf7f9cf3f3da5ce491a38f21c4eea1516bbef74609992bfa95199b2,model-curated-pending-review,third-party-learner-content-v1
KV002051,new-third-party-stable,Little Red Riding Hood,小红帽,小红帽,Little Red Riding Hood visited her grandmother.,小红帽去看望她的外婆。,,,,stage::third-party-primary,002878,d289bab282e4c89747e2d20479dcaf3f2a3533c56241d54068ffc1142ac793f3,model-curated-pending-review,third-party-learner-content-v1
KV002052,new-third-party-stable,Loch Ness,尼斯湖,尼斯湖,Loch Ness is a lake in Scotland.,尼斯湖是苏格兰的一个湖。,,,,stage::third-party-primary,002614,65346d301d0172bcee9f4ebb0668c093508cace3ee8a1f7dbc4ecf73537d0399,model-curated-pending-review,third-party-learner-content-v1
KV002053,new-third-party-stable,lock,锁,锁,Please lock the door before you leave.,离开前请锁门。,,[lɒk],[lɑːk],stage::third-party-primary,001628,04b6bec54b6b79b5e5520374aa602e80bdb6526fe3754b370b96c93b12117ef6,model-curated-pending-review,third-party-learner-content-v1
KV002054,new-third-party-stable,lollipop,棒棒糖,棒棒糖,The child bought a red lollipop.,那个孩子买了一根红色棒棒糖。,,[ˈlɒlipɒp],[ˈlɑːlipɑːp],stage::third-party-primary,001629,539440a137851c2e96bf1a73e9196075cc2fac5c88adcd795954dc466cbffbe1,model-curated-pending-review,third-party-learner-content-v1
KV002055,new-third-party-stable,lolly,棒棒糖,棒棒糖,She chose an orange lolly.,她选了一根橙色棒棒糖。,,[ˈlɒli],[ˈlɑːli],stage::third-party-primary,002186,9ff0cf4e903dac63b744b1f521db7be22e58fae054c45ab1e90aa44f19920521,model-curated-pending-review,third-party-learner-content-v1
KV002056,new-third-party-stable,London Eye,伦敦眼,伦敦眼,We rode the London Eye and saw the city.,我们坐了伦敦眼并看到了城市景色。,,,,stage::third-party-primary,002615,88b409333a8340f71c5ebedf1833d11000d6781beafdcb93cccb77cef13c1b61,model-curated-pending-review,third-party-learner-content-v1
KV002057,new-third-party-stable,London Zoo,伦敦动物园,伦敦动物园,We saw lions at London Zoo.,我们在伦敦动物园看到了狮子。,,,,stage::third-party-primary,002616,5022e10bd7cc663cc5b0d378ab53c636783ed239d555184fb606bbc114f950f4,model-curated-pending-review,third-party-learner-content-v1
KV002058,new-third-party-stable,long ago,很久以前；从前,很久以前；从前,Long ago people travelled by horse.,很久以前人们骑马出行。,,,,stage::third-party-primary,001477,9ecc4547a9b10d389856bcb6bd73c18b79c02f9b14ed51891c9dac9ef7a3d3a9,model-curated-pending-review,third-party-learner-content-v1
KV002059,new-third-party-stable,long jump,跳远,跳远,She won the long jump at sports day.,她在运动会上赢得了跳远比赛。,,,,stage::third-party-primary,001117,cb245035fdf8119a7fe4ba8ac5646da047740e1f1890efb073938401dd721617,model-curated-pending-review,third-party-learner-content-v1
KV002060,new-third-party-stable,long race,长跑；长距离比赛,长跑；长距离比赛,He trains every week for the long race.,他每周为长跑训练。,,,,stage::third-party-primary,002617,ef0197a70ebd8de08b93907936afda0db63baef25716841c9692f6c26a6b3dd0,model-curated-pending-review,third-party-learner-content-v1
KV002061,new-third-party-stable,longest,最长的,最长的,This is the longest river in the country.,这是这个国家最长的河流。,,[ˈlɒŋɡɪst],[ˈlɔŋɡɪst],stage::third-party-primary,001630,6627c84e9f384e351549383f9cb63c7e7547b9ec8448efd550684e247d24db4b,model-curated-pending-review,third-party-learner-content-v1
KV002062,new-third-party-stable,look at,看；看着,看；看着,Look at the bird in the tree.,看树上的那只鸟。,,,,stage::third-party-primary,000916,b09ee99adf55430d9d8de07be410ac473a9510e2dc1f4d099182c04dd3191854,model-curated-pending-review,third-party-learner-content-v1
KV002063,new-third-party-stable,look like,看起来像；像,看起来像；像,That cloud looks like a rabbit.,那朵云看起来像一只兔子。,,,,stage::third-party-primary,001478,078b45d6076243d7f526ad3e682e679a3baf2ae02abf1d555b7204aeb912d0a4,model-curated-pending-review,third-party-learner-content-v1
KV002064,new-third-party-stable,lorry,卡车；货车,卡车；货车,A lorry stopped outside the shop.,一辆货车停在商店外面。,,[ˈlɒri],[ˈlɔːri],stage::third-party-primary,002187,834e2721931286ca95c2ef04e0db39b8e6e4362c761af75083f83a3701c8c29f,model-curated-pending-review,third-party-learner-content-v1
KV002065,new-third-party-stable,Los Angeles,洛杉矶,洛杉矶,Los Angeles is a large city in California.,洛杉矶是加利福尼亚州的一座大城市。,,,,stage::third-party-primary,002618,4d9495172d343498ee64ae036dd9ccd969fa9e78e3fa7611af61721f58d3c96b,model-curated-pending-review,third-party-learner-content-v1
KV002066,new-third-party-stable,lose,丢失；失去,丢失；失去,Be careful not to lose your ticket.,小心别把票弄丢了。,,[luːz],[luːz],stage::third-party-primary,000959,57315a8b2644763d85e538a17a56cd5448d9f8d5aa22fab7b49f2121dcd08f89,model-curated-pending-review,third-party-learner-content-v1
KV002067,new-third-party-stable,lots of,许多；很多,许多；很多,There are lots of books in the library.,图书馆里有很多书。,,,,stage::third-party-primary,001053,1dced54312b39b662dddf4f0b3b2b9a78caa21e7794270a8d4fd147a85f9a31f,model-curated-pending-review,third-party-learner-content-v1
KV002068,new-third-party-stable,loudly,大声地；响亮地,大声地；响亮地,Please do not speak loudly in the library.,在图书馆请不要大声说话。,,[ˈlaʊdli],[ˈlaʊdli],stage::third-party-primary,001176,a82412365c1e5780df8e6c4e526e4aaf15f0d26e6667939a3706aa19f4004280,model-curated-pending-review,third-party-learner-content-v1
KV002069,new-third-party-stable,lower,更低的；较低的,更低的；较低的,The shelf is lower than the window.,这个架子比窗户低。,,[ˈləʊə(r)],[ˈloʊər],stage::third-party-primary,002188,08af14b7afac6652f82c07dbf6866874caff50b2ba059a58456166449a877097,model-curated-pending-review,third-party-learner-content-v1
KV002070,new-third-party-stable,luck,运气；幸运,运气；幸运,Good luck with your test!,祝你考试好运！,,[lʌk],[lʌk],stage::third-party-primary,001095,b0727975e6dc804e38b512690aa19889846ae18d9bc3547635edcb98b0934de2,model-curated-pending-review,third-party-learner-content-v1
KV002071,new-third-party-stable,lucky money,压岁钱,压岁钱,Children receive lucky money at Chinese New Year.,孩子们春节会收到压岁钱。,,[ˈlʌki ˈmʌni],[ˈlʌki ˈmʌni],stage::third-party-primary,001797,888c357e827f6b10173edadb774c4faad029a141df2ace180ed47ade99512b80,model-curated-pending-review,third-party-learner-content-v1
KV002072,new-third-party-stable,lunar,农历的；阴历的,农历的；阴历的,The festival follows the lunar calendar.,这个节日按照农历日期来过。,,[ˈluːnə(r)],[ˈluːnər],stage::third-party-primary,001631,48784424cf77ee0993e856bf144c23c8587670684aa4787e8668d841875b7c9b,model-curated-pending-review,third-party-learner-content-v1
KV002073,new-third-party-stable,lunch box,饭盒,饭盒,My lunch box is in my schoolbag.,我的饭盒在书包里。,,,,stage::third-party-primary,002619,8917e0310bf201eebe7fc89063949e8bb6bd02cb5b35e21385c5de15628deca2,model-curated-pending-review,third-party-learner-content-v1
KV002074,new-third-party-stable,lunchtime,午餐时间,午餐时间,We play outside at lunchtime.,午餐时间我们在外面玩。,,[ˈlʌntʃtaɪm],[ˈlʌntʃtaɪm],stage::third-party-primary,002189,b439ef9ee8c96c29655db2cfe7c9a7e592e9dc2d37ad3148c71e4229d9ebf639,model-curated-pending-review,third-party-learner-content-v1
KV002075,new-third-party-stable,machine,机器,机器,This machine makes paper bags.,这台机器制作纸袋。,,[məˈʃiːn],[məˈʃiːn],stage::third-party-primary,001260,9c4b4b05105dd0cc2fefe70334e55456637c228eb955caa749be6411395202a7,model-curated-pending-review,third-party-learner-content-v1
KV002076,new-third-party-stable,magic,魔法；魔术,魔法；魔术,The magician showed us some magic.,魔术师给我们表演了一些魔术。,,[ˈmædʒɪk],[ˈmædʒɪk],stage::third-party-primary,001034,0da00527730d6309b1dcadb9f5d6281ed7812de05194085d5798010134ca6fd7,model-curated-pending-review,third-party-learner-content-v1
KV002077,new-third-party-stable,magician,魔术师,魔术师,The magician pulled a flower from his hat.,魔术师从帽子里变出了一朵花。,,[məˈdʒɪʃn],[məˈdʒɪʃn],stage::third-party-primary,002190,3004fddac783dec300ee749246addf2eb240a9559b67b31af40e08c595f78d31,model-curated-pending-review,third-party-learner-content-v1
KV002078,new-third-party-stable,mail,邮件；邮寄,邮件；邮寄,I sent the letter by mail.,我通过邮寄寄出了这封信。,,[meɪl],[meɪl],stage::third-party-primary,001632,1474cfc34a9edd5409add500eba7638776833cad9f93b42f7966263433a4aa5f,model-curated-pending-review,third-party-learner-content-v1
KV002079,new-third-party-stable,main,主要的；最重要的,主要的；最重要的,This is the main road into town.,这是进城的主要道路。,,[meɪn],[meɪn],stage::third-party-primary,002191,f1b10cac5c5b011adb0c0fbc06f31f4406f1b1421650aa309f834de04221d0d1,model-curated-pending-review,third-party-learner-content-v1
KV002080,new-third-party-stable,main course,主菜,主菜,We had fish as our main course.,我们的主菜是鱼。,,,,stage::third-party-primary,002620,7916dbd8fb24cfa4d0b1c39f2c50a7e40877621836f09624f9495e11331e7cd1,model-curated-pending-review,third-party-learner-content-v1
KV002081,new-third-party-stable,make friends,交朋友,交朋友,It is easy to make friends at school.,在学校很容易交朋友。,,,,stage::third-party-primary,001798,937bb4afe57c6c86cfce895b72a2aa3d34741c4c0c76180dd09e9239bd2cfdcd,model-curated-pending-review,third-party-learner-content-v1
KV002082,new-third-party-stable,make mistakes,犯错误；出错,犯错误；出错,Everyone can make mistakes.,每个人都会犯错误。,,,,stage::third-party-primary,001799,8f6fbfe7b02aff46e4da57dbd2140d5c8a6eae5c4997568a4cf6405a0b0dd7cd,model-curated-pending-review,third-party-learner-content-v1
KV002083,new-third-party-stable,make noise,制造噪音；发出声音,制造噪音；发出声音,Please do not make noise in class.,上课时请不要制造噪音。,,,,stage::third-party-primary,002621,9fbf51d5496b1c56cad801240b22f9130484f796136a08d49ecda6e1eba69008,model-curated-pending-review,third-party-learner-content-v1
KV002084,new-third-party-stable,make peace,讲和；和解,讲和；和解,The two friends decided to make peace.,两个朋友决定和解。,,,,stage::third-party-primary,002622,3ef1dae7361b8c3aa04291359ecac8f7ce8d146897987539ed7ed254c81e6c7a,model-curated-pending-review,third-party-learner-content-v1
KV002085,new-third-party-stable,make phone calls,打电话,打电话,Mum uses her phone to make phone calls.,妈妈用手机打电话。,,,,stage::third-party-primary,002815,70416fc095be26d62aba6d10bffb16a26b0c3c2db3b865e77b7518c2b560cfba,model-curated-pending-review,third-party-learner-content-v1
KV002086,new-third-party-stable,make use of,利用；使用,利用；使用,We should make use of every chance to learn.,我们应该利用每一个学习机会。,,[[meɪk juːz əv]],[meɪk juːz əv],stage::third-party-primary,002816,a85710bc1fb2758f99d907a88aa0f38ebca3dad7fd9a4a13fab7ce61eef18a6a,model-curated-pending-review,third-party-learner-content-v1
KV002087,new-third-party-stable,mall,购物中心；商场,购物中心；商场,We bought new shoes at the mall.,我们在购物中心买了新鞋。,,[mɔːl; mæl],[mɔːl],stage::third-party-primary,002192,1d9da2f8bb620d95b92a88e29a0b7dd841c4c1f370e26b409fd98480bf1d5d73,model-curated-pending-review,third-party-learner-content-v1
KV002088,new-third-party-stable,manager,经理；管理人员,经理；管理人员,The hotel manager helped us.,旅馆经理帮助了我们。,,[ˈmænɪdʒə(r)],[ˈmænɪdʒər],stage::third-party-primary,002194,9beb150cf3859d1f4d7ec5df2536dee28272d6f8b5960688c084bbfbbd75ab28,model-curated-pending-review,third-party-learner-content-v1
KV002089,new-third-party-stable,mango,芒果,芒果,This mango is sweet and juicy.,这个芒果又甜又多汁。,,[ˈmæŋɡəʊ],[ˈmæŋɡoʊ],stage::third-party-primary,001633,7ded314eff94ae7598ab49a1c5cad0b75e17df5f2170226415808eccd8a14947,model-curated-pending-review,third-party-learner-content-v1
KV002090,new-third-party-stable,manners,礼貌；礼仪,礼貌；礼仪,Good manners are important at the table.,餐桌礼仪很重要。,,[ˈmænəz],[ˈmænərz],stage::third-party-primary,002195,fa89c17ea13aacaae353d5dbe2976ef2d6c6e34f6affdd92380981416992079f,model-curated-pending-review,third-party-learner-content-v1
KV002091,new-third-party-stable,manual,说明书；手册,说明书；手册,Read the manual before using the machine.,使用机器前先读说明书。,,[ˈmænjuəl],[ˈmænjuəl],stage::third-party-primary,002196,06b27b0e2590026e742cde434486ed69452cee171be5fe256a326b78a879b806,model-curated-pending-review,third-party-learner-content-v1
KV002092,new-third-party-stable,maple,枫树,枫树,The maple leaves turn red in autumn.,枫叶在秋天变红。,,[ˈmeɪpl],[ˈmeɪpl],stage::third-party-primary,002197,66cb5c5b98efee88bbcf01e0bb9d299e77561cfb2b97e8ced7a729b447bec77e,model-curated-pending-review,third-party-learner-content-v1
KV002093,new-third-party-stable,marker,马克笔；记号笔,马克笔；记号笔,Use a blue marker to write the title.,用蓝色马克笔写标题。,,[ˈmɑːkə(r)],[ˈmɑːrkər],stage::third-party-primary,001634,e1c02549114646b34ff64054dce8881566708a7cf311a122563a89757c8cce0c,model-curated-pending-review,third-party-learner-content-v1
KV002094,new-third-party-stable,mascot,吉祥物,吉祥物,The panda is our school mascot.,熊猫是我们学校的吉祥物。,,[ˈmæskət],[ˈmæskɑːt],stage::third-party-primary,002199,913f235a6980a67daf2c1f2554c71403b7566f7a9307d0f6ff4502b3de5b15de,model-curated-pending-review,third-party-learner-content-v1
KV002095,new-third-party-stable,mask,面具,面具,He wore a tiger mask at the party.,他在聚会上戴了一个老虎面具。,,[mɑːsk],[mæsk],stage::third-party-primary,001635,69bbf3b79a27abcf7102baa5a87ba77cb018b4f9d6516b4f0d298d4a3191e1b4,model-curated-pending-review,third-party-learner-content-v1
KV002096,new-third-party-stable,master,掌握；精通,掌握；精通,Practice every day to master the skill.,每天练习来掌握这项技能。,,[ˈmɑːstə(r)],[ˈmæstər],stage::third-party-primary,002200,c91b50e5faad15d0468057a1088d68de7d6ee21ca12b18293f61b56fae6e13d6,model-curated-pending-review,third-party-learner-content-v1
KV002097,new-third-party-stable,material,材料；原料,材料；原料,Wood is a useful building material.,木材是一种有用的建筑材料。,,[məˈtɪəriəl],[məˈtɪriəl],stage::third-party-primary,002201,001f4186fdb459653ff8d55e0d6ee863eb59a1417edf63403708a539f581a03e,model-curated-pending-review,third-party-learner-content-v1
KV002098,new-third-party-stable,maths book,数学书,数学书,My maths book is on the desk.,我的数学书在桌上。,,,,stage::third-party-primary,002624,3879ac7bb7055f6886c9df2f035d052a212aaee60f4f0037abd77f2334788836,model-curated-pending-review,third-party-learner-content-v1
KV002099,new-third-party-stable,May Day,五一劳动节,五一劳动节,We have a school holiday on May Day.,五一劳动节我们学校放假。,,,,stage::third-party-primary,002625,799cdf6e0e359328a040278ff3b9c48f1c44006f7e9577890032044a304eddef,model-curated-pending-review,third-party-learner-content-v1
KV002100,new-third-party-stable,maybe,也许；可能；大概,也许；可能；大概,Maybe it will rain this afternoon.,今天下午也许会下雨。,,[ˈmeɪbi],[ˈmeɪbi],stage::third-party-primary,001261,71c17ecae038c896fa5e9a45cc2fb6f34d2dc19a0f5beb3b126a165700ce3a12,model-curated-pending-review,third-party-learner-content-v1
KV002101,new-third-party-stable,me,我（宾格）,我（宾格）,Can you help me with this box?,你能帮我搬这个箱子吗？,,[mi; miː],[mi; miː],stage::third-party-primary,000777,2b8ecce024e9fa7942101accc903a699ec3f17aef6858fd7b8218f4d973c550d,model-curated-pending-review,third-party-learner-content-v1
KV002102,new-third-party-stable,meal,一餐；一顿饭,一餐；一顿饭,Dinner is my favorite meal of the day.,晚饭是我一天中最喜欢的一餐。,,[miːl],[miːl],stage::third-party-primary,001096,b6095e29404ccd1005e81d029ff347626788909b6cff9afb0024908f7af44f8f,model-curated-pending-review,third-party-learner-content-v1
KV002103,new-third-party-stable,mean,意思是；意味着,意思是；意味着,What does this word mean?,这个词是什么意思？,,[miːn],[miːn],stage::third-party-primary,001262,8998d86b1d928e81ee20848ecae18ff65a9d79c521fbed5b6b8d01e28236d0c9,model-curated-pending-review,third-party-learner-content-v1
KV002104,new-third-party-stable,meatball,肉丸子,肉丸子,I put a meatball in my bowl.,我在碗里放了一个肉丸子。,,[ˈmiːtbɔːl],[ˈmiːtbɔːl],stage::third-party-primary,002202,c744a1be5ef8e93415c9fa76154198701ab09a2e746104995971d4c17a11ed78,model-curated-pending-review,third-party-learner-content-v1
KV002105,new-third-party-stable,medicine,药；药物,药；药物,Take your medicine after dinner.,晚饭后吃药。,,[ˈmedsn; ˈmedɪsn],[ˈmedɪsn],stage::third-party-primary,000910,933727d8f4feb0ae6ef951809132eb3d30e0dc9e747956f10c9969ff2ee9ccb7,model-curated-pending-review,third-party-learner-content-v1
KV002106,new-third-party-stable,meeting,会议；集会,会议；集会,We have a class meeting on Friday.,我们星期五开班会。,,[ˈmiːtɪŋ],[ˈmiːtɪŋ],stage::third-party-primary,001263,20ffd37a9724fff7f33ab07e0b613b1c6af0b78d68f32a73a5ceecfa1dfa2bbe,model-curated-pending-review,third-party-learner-content-v1
KV002107,new-third-party-stable,meeting room,会议室,会议室,The teachers are in the meeting room.,老师们在会议室里。,,,,stage::third-party-primary,002627,1e8965512be0131b9f5235d3c384c6928fc635f2cb00d21d748b9d6b125edfce,model-curated-pending-review,third-party-learner-content-v1
KV002108,new-third-party-stable,member,成员；会员,成员；会员,Every member of the team has a job.,队里的每个成员都有自己的任务。,,[ˈmembə(r)],[ˈmembər],stage::third-party-primary,001636,db0262bfbd1c77f1dedb2b21ffda13aec2b70ca4b726aa4f07bd003aea69b732,model-curated-pending-review,third-party-learner-content-v1
KV002109,new-third-party-stable,member state,成员国,成员国,China is a member state of the United Nations.,中国是联合国的成员国。,,,,stage::third-party-primary,001800,92ad7b2e02f549e2461757183039501873929dedb26b698a3f7d2b5215295a71,model-curated-pending-review,third-party-learner-content-v1
KV002110,new-third-party-stable,memory,记忆；记忆力,记忆；记忆力,This song brings back a happy memory.,这首歌让我想起一段快乐的回忆。,,[ˈmeməri],[ˈmeməri],stage::third-party-primary,002203,7b3a531926e047a4651d053661f7341e2de560e66b95f02a2e0034356e993305,model-curated-pending-review,third-party-learner-content-v1
KV002111,new-third-party-stable,men,男人；男性（man 的复数）,男人；男性（man 的复数）,Two men are carrying the table.,两个男人正在搬桌子。,,[men],[men],stage::third-party-primary,000993,f46a840d9edd4b0dfcb281968eda1dfc86b0f2f2b18922e97261a19f71a74df7,model-curated-pending-review,third-party-learner-content-v1
KV002112,new-third-party-stable,menu,菜单,菜单,Please look at the menu before you order.,点餐前请看菜单。,,[ˈmenjuː],[ˈmenjuː],stage::third-party-primary,001264,ba33bcf4ea2a601d2b598be418562926e3aab85defe5c9b96f77764c83810ceb,model-curated-pending-review,third-party-learner-content-v1
KV002113,new-third-party-stable,mess,脏乱；一团糟,脏乱；一团糟,Your room is a mess.,你的房间一团糟。,,[mes],[mes],stage::third-party-primary,001390,5ab94c6cc5c679f67b98b2259af00660771cd3663fef20c1ad9e6ead041514bc,model-curated-pending-review,third-party-learner-content-v1
KV002114,new-third-party-stable,message,消息；信息,消息；信息,I left a message for my teacher.,我给老师留了一条消息。,,[ˈmesɪdʒ],[ˈmesɪdʒ],stage::third-party-primary,001265,7ba501d03c5edd8a2ac544a8966b5c9e82fc4ca4ed6c923eee597022f95b93c9,model-curated-pending-review,third-party-learner-content-v1
KV002115,new-third-party-stable,messy,"凌乱的,散乱的","凌乱的,散乱的",My desk is messy today.,我的书桌今天很乱。,,[ˈmesi],[ˈmesi],stage::third-party-primary,001391,a2787a501143afa92813afb03f6a926abc1459d4bccc58e137effbf3eced37c4,model-curated-pending-review,third-party-learner-content-v1
KV002116,new-third-party-stable,metal,金属,金属,This spoon is made of metal.,这把勺子是金属做的。,,[ˈmetl],[ˈmetl],stage::third-party-primary,002204,73e46a7485da1d2bd66aa03067693df8116581645ad194124c57dbb759d3f035,model-curated-pending-review,third-party-learner-content-v1
KV002117,new-third-party-stable,metro,地铁,地铁,We took the metro to the museum.,我们乘地铁去了博物馆。,,[ˈmetrəʊ],[ˈmetroʊ],stage::third-party-primary,002205,21bc9ea29b13f2357a599b26347266368eb7f185a9d1594fdf8afd74c5095e2f,model-curated-pending-review,third-party-learner-content-v1
KV002118,new-third-party-stable,Mexico,墨西哥,墨西哥,Mexico is in North America.,墨西哥在北美洲。,,[ˈmeksɪkəʊ],[ˈmeksɪkoʊ],stage::third-party-primary,002206,f25d89671fdda98189475d53127714ad084aceee9a1c05fe48ef15cb8a4f0339,model-curated-pending-review,third-party-learner-content-v1
KV002119,new-third-party-stable,miaow,猫叫；猫叫声,猫叫；猫叫声,The kitten gave a soft miaow.,小猫轻轻叫了一声。,,[miˈaʊ],[miˈaʊ],stage::third-party-primary,002207,ddc784673301dd2d1e0527482353ba7d5c2079fa3be46d76337146ace95f6039,model-curated-pending-review,third-party-learner-content-v1
KV002120,new-third-party-stable,mice,老鼠（mouse 的复数）,老鼠（mouse 的复数）,Two mice ran under the table.,两只老鼠跑到了桌子下面。,,[maɪs],[maɪs],stage::third-party-primary,001266,8781322fbc0015bbdb8e8b19a8afab41ab7a03795bbf2e26df93067cdb1c4a0f,model-curated-pending-review,third-party-learner-content-v1
KV002121,new-third-party-stable,Mickey Mouse,米老鼠,米老鼠,Mickey Mouse is a famous cartoon character.,米老鼠是一个著名的卡通角色。,,,,stage::third-party-primary,002628,8c2f1e0f6a6986064e9409ec27fd073ac51cd47959149dea8439359dd5cf9ae8,model-curated-pending-review,third-party-learner-content-v1
KV002122,new-third-party-stable,Mid-Autumn Festival,中秋节,中秋节,We eat mooncakes at the Mid-Autumn Festival.,我们在中秋节吃月饼。,,,,stage::third-party-primary,001122,c3ecc355b02214d308c3462499728dafa000749191784cc01494d5371617608b,model-curated-pending-review,third-party-learner-content-v1
KV002123,new-third-party-stable,middle,中间；中部,中间；中部,The ball is in the middle of the box.,球在盒子中间。,,[ˈmɪd(ə)l],[ˈmɪd(ə)l],stage::third-party-primary,001036,604df663cd6d6361ca539d219abb032336f006162e20456fd3f5f29ae1b94efe,model-curated-pending-review,third-party-learner-content-v1
KV002124,new-third-party-stable,middle school,初中；中学,初中；中学,My brother is in middle school now.,我哥哥现在上中学。,,[ˈmɪdl skuːl],[ˈmɪdl skuːl],stage::third-party-primary,001316,5a05dc6374b99cc2892fed0a192b97cfe9358771da40aca3e57280705fece6e5,model-curated-pending-review,third-party-learner-content-v1
KV002125,new-third-party-stable,midnight,午夜；半夜,午夜；半夜,We were still awake at midnight.,半夜时我们还醒着。,,[ˈmɪdnaɪt],[ˈmɪdnaɪt],stage::third-party-primary,002208,7e0927f3551f1f9ac29bab57f67e82bb645c1bff9ea04f0c4818d333c3192752,model-curated-pending-review,third-party-learner-content-v1
