NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV002551,new-third-party-stable,seventh,第七,第七,Our classroom is on the seventh floor.,我们的教室在七楼。,,[ˈsev(ə)nθ],[ˈsevnθ],stage::third-party-primary,001285,3965c349bda69d00e6393424352ef8744adcc71755c23331e1a7f270fd6051ba,model-curated-pending-review,third-party-learner-content-v1
KV002552,new-third-party-stable,seventy,七十,七十,There are seventy students in the hall.,大厅里有七十名学生。,,[ˈsev(ə)nti],[ˈsev(ə)nti],stage::third-party-primary,000890,45f302afa5714fb4c6a78c332c5ef95e15706386fb136e7af9984ac434f41f98,model-curated-pending-review,third-party-learner-content-v1
KV002553,new-third-party-stable,several,几个；数个,几个；数个,Several birds are sitting in the tree.,几只鸟停在树上。,,[ˈsevrəl],[ˈsevrəl],stage::third-party-primary,001697,c9b410b72146c9382f2c6b8911044ffc77ba0beed93d6da66674d6f73a02c239,model-curated-pending-review,third-party-learner-content-v1
KV002554,new-third-party-stable,shake,摇动；摇晃,摇动；摇晃,Shake the bottle before you drink it.,喝之前先摇一摇瓶子。,,[ʃeɪk],[ʃeɪk],stage::third-party-primary,002361,739ea599c5915fd348a2237861f4d180d0d78aa0e7ec2f4f958a0bb9d2d38198,model-curated-pending-review,third-party-learner-content-v1
KV002555,new-third-party-stable,shall,shall 情态动词（用于将来/提议等）,shall 情态动词（用于将来/提议等）,Shall we go to the park?,我们去公园好吗？,,[ʃəl; ʃæl],[ʃəl; ʃæl],stage::third-party-primary,000891,7b4de9a034b37f0c8de706fcd128ecc6b3e437248791dfb44c3d2d26b49ee95b,model-curated-pending-review,third-party-learner-content-v1
KV002556,new-third-party-stable,Shanghai Museum,上海博物馆,上海博物馆,We visited Shanghai Museum during our trip.,旅行时我们参观了上海博物馆。,,,,stage::third-party-primary,002695,0a32dc6770ade6dc1f8d34520d09d7b62d510d31118d1cd43fd4d31e334eae2c,model-curated-pending-review,third-party-learner-content-v1
KV002557,new-third-party-stable,shape,形状,形状,The table has a round shape.,这张桌子是圆形的。,,[ʃeɪp],[ʃeɪp],stage::third-party-primary,001419,ff6d89561295cd72d71149567d6c952d17f3793987a2a5363bfa540a831f37d3,model-curated-pending-review,third-party-learner-content-v1
KV002558,new-third-party-stable,share,分享；共享,分享；共享,We share the same desk.,我们共用同一张课桌。,,[ʃeə(r)],[ʃer],stage::third-party-primary,001420,1b73370fe8418f1b6b46763ece6e1bf5241a7e58cdce7dea1fc955ebf5187ab1,model-curated-pending-review,third-party-learner-content-v1
KV002559,new-third-party-stable,sharp,尖的；锋利的,尖的；锋利的,Be careful because the knife is sharp.,小心这把刀很锋利。,,[ʃɑːp],[ʃɑːrp],stage::third-party-primary,001286,f4d99bc685c0a364d933747bb7221ef889f3ceee789306ac747e07375125fe74,model-curated-pending-review,third-party-learner-content-v1
KV002560,new-third-party-stable,shelf,架子；搁板,架子；搁板,The books are on the top shelf.,书在最上面的架子上。,,[ʃelf],[ʃelf],stage::third-party-primary,002362,1fdf2f44dbe37f75364f52e389e6d176616652db7e8c68e86ea6f5cf4896d776,model-curated-pending-review,third-party-learner-content-v1
KV002561,new-third-party-stable,shell,贝壳；壳,贝壳；壳,I found a beautiful shell on the beach.,我在海滩上发现了一个漂亮的贝壳。,,[ʃel],[ʃel],stage::third-party-primary,001421,05370ab334f504b0d1e92d10999836397e0958ee9d756f01992d9b7194ba5feb,model-curated-pending-review,third-party-learner-content-v1
KV002562,new-third-party-stable,shelter,避难所；庇护处,避难所；庇护处,We waited in a shelter during the storm.,暴风雨期间我们在避难处等候。,,[ˈʃeltə(r)],[ˈʃeltər],stage::third-party-primary,002363,95864810fca708cf4907e0458ab6d1fc5a402f4f0adbe584409d06b3ede9c73c,model-curated-pending-review,third-party-learner-content-v1
KV002563,new-third-party-stable,sheriff,治安官,治安官,The sheriff rode into the town.,治安官骑马进了小镇。,,[ˈʃerɪf],[ˈʃerɪf],stage::third-party-primary,002364,fea7cb5311f1d43f9dc366435f3d575c0e2254ab910c9656da67d7e157d21ebe,model-curated-pending-review,third-party-learner-content-v1
KV002564,new-third-party-stable,Sherwood Forest,舍伍德森林,舍伍德森林,The story takes place in Sherwood Forest.,这个故事发生在舍伍德森林。,,,,stage::third-party-primary,002696,0e561e2d5e669d996528e3def36782ddb609eed0d32ff3531316a5e200b2bff6,model-curated-pending-review,third-party-learner-content-v1
KV002565,new-third-party-stable,shine,发光；照耀,发光；照耀,The stars shine brightly at night.,星星在夜里明亮地闪耀。,,[ʃaɪn],[ʃaɪn],stage::third-party-primary,001105,2b688bb9b38a12575d23b91b6af9213289bdc56151ab6912bccc2f29416b6e11,model-curated-pending-review,third-party-learner-content-v1
KV002566,new-third-party-stable,ship,船,船,The ship sailed across the sea.,船驶过大海。,,[ʃɪp],[ʃɪp],stage::third-party-primary,000823,7b40510f20cbcdc738e9a4efafb256af5966710926e3a7883b1049b830a42e49,model-curated-pending-review,third-party-learner-content-v1
KV002567,new-third-party-stable,shirt pocket,衬衫口袋,衬衫口袋,My pen is in my shirt pocket.,我的钢笔在衬衫口袋里。,,,,stage::third-party-primary,002697,aa76bb9f7504c75e289cdc146946ce132d736756bd8ae45a7ffc9bf07b4131be,model-curated-pending-review,third-party-learner-content-v1
KV002568,new-third-party-stable,shock,震惊；惊讶,震惊；惊讶,The news came as a shock to us.,这个消息让我们很震惊。,,[ʃɒk],[ʃɑːk],stage::third-party-primary,002365,bda2b6b10ebfd12d6c5ee1abf2c245add0793d36c47fe7f27d8da46f9a02e13b,model-curated-pending-review,third-party-learner-content-v1
KV002569,new-third-party-stable,shoe,鞋,鞋,I cannot find my left shoe.,我找不到左脚那只鞋了。,,,,stage::third-party-primary,000700,64865564d4f91124742afedf8df25fa15d69efe089d3490e43cf74aefb5ab4dc,model-curated-pending-review,third-party-learner-content-v1
KV002570,new-third-party-stable,shop assistant,店员；售货员,店员；售货员,The shop assistant helped me choose a shirt.,店员帮我挑了一件衬衫。,,,,stage::third-party-primary,002698,c6f2ad3d80cb597f5a5428a3b266e273b0a728501ca44f907860e6ef470e8cf3,model-curated-pending-review,third-party-learner-content-v1
KV002571,new-third-party-stable,shopping,购物；买东西,购物；买东西,We went shopping after lunch.,我们午饭后去购物了。,,[ˈʃɒpɪŋ],[ˈʃɑːpɪŋ],stage::third-party-primary,001699,142b07e4dae79f53f8c2e923075292361d73334180b1b0afc36503c47ce06a24,model-curated-pending-review,third-party-learner-content-v1
KV002572,new-third-party-stable,shopping bag,购物袋,购物袋,Put the apples in this shopping bag.,把苹果放进这个购物袋。,,,,stage::third-party-primary,002699,16a86c7bcce114266bc02f35cf0d0593b8db9286ddc486aa785661b20c507e0f,model-curated-pending-review,third-party-learner-content-v1
KV002573,new-third-party-stable,short cut,捷径；近路,捷径；近路,We took a short cut through the park.,我们穿过公园走了一条捷径。,,,,stage::third-party-primary,002700,2be437be42031fc6b9f08b6001e9b7c83e7e913896b71407a3d9baa8154d6f0c,model-curated-pending-review,third-party-learner-content-v1
KV002574,new-third-party-stable,short race,短跑；短距离比赛,短跑；短距离比赛,She won the short race.,她赢得了短跑比赛。,,,,stage::third-party-primary,002701,6f7487f81f4e1746667f4111f2bf21d28c57d28663cba2aa933373381ebd4519,model-curated-pending-review,third-party-learner-content-v1
KV002575,new-third-party-stable,shortest,最短的,最短的,This is the shortest path to school.,这是去学校最短的路。,,[ʃɔ:tɪst],[ʃɔrtɪst],stage::third-party-primary,001700,f64938d8dae1bd5fadb71fcec673dd9a3933a1eceb88f871867941d623d32150,model-curated-pending-review,third-party-learner-content-v1
KV002576,new-third-party-stable,shot,射门,射门,His shot went into the goal.,他的射门进球了。,,,,stage::third-party-primary,002366,3d1970690c10fd6c8266713075caa002838ef7593930a111f35a940f4056f922,model-curated-pending-review,third-party-learner-content-v1
KV002577,new-third-party-stable,shoulder,肩膀,肩膀,My schoolbag hurts my shoulder.,我的书包压得肩膀疼。,,[ˈʃəʊldə(r)],[ˈʃoʊldər],stage::third-party-primary,001287,67ef7a0dbf0e4ee70abfe06f4403c38a7b8c544ba36e98ba86acb27dcc8192e3,model-curated-pending-review,third-party-learner-content-v1
KV002578,new-third-party-stable,shout,喊叫；大声喊,喊叫；大声喊,Do not shout in the classroom.,不要在教室里大喊。,,[ʃaʊt],[ʃaʊt],stage::third-party-primary,000962,3145fa7cda84861c60546cca4b2ad40d6c28f0ed50d47bdd7d9c4a61f0271c73,model-curated-pending-review,third-party-learner-content-v1
KV002579,new-third-party-stable,shy,害羞的；腼腆的,害羞的；腼腆的,The shy boy spoke very softly.,那个害羞的男孩说话声音很轻。,,[ʃaɪ],[ʃaɪ],stage::third-party-primary,001043,f9f0193e4eaff19dd59cd2344b70e33239095563aa15b2c8676a557e366f892f,model-curated-pending-review,third-party-learner-content-v1
KV002580,new-third-party-stable,sign,标志；标牌；指示牌,标志；标牌；指示牌,The sign says stop.,这个标志写着“停”。,,[saɪn],[saɪn],stage::third-party-primary,001044,570c973e906c9f753b0c1b416f07f214afd6324929c1408c56d6f0e400c32cee,model-curated-pending-review,third-party-learner-content-v1
KV002581,new-third-party-stable,signature,签名；署名,签名；署名,Please write your signature here.,请在这里签名。,,[ˈsɪɡnətʃə(r)],[ˈsɪɡnətʃər],stage::third-party-primary,002368,d5e9004a519c5d18da96a936af317a62c9b644ef9dd140c6e1648f7ab52e68b3,model-curated-pending-review,third-party-learner-content-v1
KV002582,new-third-party-stable,silly,傻的；愚蠢的,傻的；愚蠢的,That was a silly mistake.,那是一个愚蠢的错误。,,[ˈsɪli],[ˈsɪli],stage::third-party-primary,001701,48a7d2f2be571152e16f68bcd5ddfac4091d21fe69fa107364262beed8f306f6,model-curated-pending-review,third-party-learner-content-v1
KV002583,new-third-party-stable,silver,银；银色,银；银色,The moon looked silver above the lake.,月亮在湖上方看起来是银色的。,,[ˈsɪlvə(r)],[ˈsɪlvər],stage::third-party-primary,002369,bd8519928df6d9ce87206f1d8af006a07a9f758e6d6028f234f5c5d575b67f24,model-curated-pending-review,third-party-learner-content-v1
KV002584,new-third-party-stable,simple,简单的,简单的,This question is very simple.,这道题很简单。,,[ˈsɪmp(ə)l],[ˈsɪmpl],stage::third-party-primary,002370,d0d72005cd80f16357455718741bb6133909224caf9cedcaf46d27b18196c7e4,model-curated-pending-review,third-party-learner-content-v1
KV002585,new-third-party-stable,sing English songs,唱英文歌,唱英文歌,We sing English songs in class.,我们在课堂上唱英文歌。,,,,stage::third-party-primary,002833,f2e963f8c5f8f8b90ad489f69b498c93a64aa95ba6d3adf936759d03f265cdcd,model-curated-pending-review,third-party-learner-content-v1
KV002586,new-third-party-stable,Singapore,新加坡,新加坡,Singapore is a country in Southeast Asia.,新加坡是东南亚的一个国家。,,[ˌsɪŋəˈpɔː(r)],[ˈsɪŋəpɔːr],stage::third-party-primary,002371,76f391464ec9088eedfc44322aa5774911a08150b54f80862786d950cea5aa8c,model-curated-pending-review,third-party-learner-content-v1
KV002587,new-third-party-stable,singer,歌手；歌唱家,歌手；歌唱家,The singer smiled at the crowd.,歌手对人群微笑。,,[ˈsɪŋə(r)],[ˈsɪŋər],stage::third-party-primary,000998,61dcf2b857c8e768943b44e024705b41125f78ae7c5295b66485ba572eb82a33,model-curated-pending-review,third-party-learner-content-v1
KV002588,new-third-party-stable,single-decker,单层公共汽车,单层公共汽车,We took a single-decker to the museum.,我们乘单层公交车去了博物馆。,,[ˌsɪŋɡl ˈdekə(r)],[ˌsɪŋɡl ˈdekər],stage::third-party-primary,002702,9be3c10b1aaa239c881c00d86949379a98afd6eab807583a3267c1367cde781c,model-curated-pending-review,third-party-learner-content-v1
KV002589,new-third-party-stable,sink,下沉；沉没,下沉；沉没,Heavy stones sink in water.,重石头会在水里下沉。,,[sɪŋk],[sɪŋk],stage::third-party-primary,002373,cd3d7ab79bd085fead25bfa9554a4b79d6aa4e5f5e9f4a3e47aea44edc6bb446,model-curated-pending-review,third-party-learner-content-v1
KV002590,new-third-party-stable,sir,先生；老师,先生；老师,Yes sir. I understand.,好的先生。我明白了。,,[sɜː(r)],[sɜːr; sər],stage::third-party-primary,001288,a0fe79c45451b156f7690b5436d12108c1eb0aa5476315691aa841098ed5def5,model-curated-pending-review,third-party-learner-content-v1
KV002591,new-third-party-stable,sit,坐；坐下,坐；坐下,Please sit beside me.,请坐在我旁边。,,,,stage::third-party-primary,000829,471e101efcc95701c66972fae9d7cd82e9bf353cf8c39ad6e4dcdedeac4cbec4,model-curated-pending-review,third-party-learner-content-v1
KV002592,new-third-party-stable,sitting room,起居室；客厅,起居室；客厅,Our family watches TV in the sitting room.,我们一家人在客厅看电视。,,,,stage::third-party-primary,002703,43b161eae2be4c810b4b1a1522d31940934e0c4e50505666b0949223ffdc5ae7,model-curated-pending-review,third-party-learner-content-v1
KV002593,new-third-party-stable,situation,情况；处境,情况；处境,We need to understand the situation first.,我们需要先了解情况。,,[ˌsɪtʃuˈeɪʃ(ə)n],[ˌsɪtʃuˈeɪʃn],stage::third-party-primary,002374,7b7334a1d776320b5de78110f0fd63c9ae28cdf35aba022d0cf544b8b372f37a,model-curated-pending-review,third-party-learner-content-v1
KV002594,new-third-party-stable,sixteen,十六,十六,There are sixteen students in our group.,我们小组有十六名学生。,,[ˌsɪksˈtiːn],[ˌsɪksˈtiːn],stage::third-party-primary,000813,bc370cd1a0c7450f7de86257aa6153986098098fbc5af3bd718eb3514f1f5f98,model-curated-pending-review,third-party-learner-content-v1
KV002595,new-third-party-stable,sixth,第六,第六,She finished sixth in the race.,她在比赛中得了第六名。,,[sɪksθ],[sɪksθ],stage::third-party-primary,001045,48c3df358a8353a24922f40081613a323b1c1293f4125358b0964facddf0c6d7,model-curated-pending-review,third-party-learner-content-v1
KV002596,new-third-party-stable,sixty,六十,六十,The box holds sixty pencils.,盒子里装着六十支铅笔。,,[ˈsɪksti],[ˈsɪksti],stage::third-party-primary,000892,0d0d26fd1edf8c92e8f18ec47da30a2d8fd7ce9d91ba436efd257f36e72bff3d,model-curated-pending-review,third-party-learner-content-v1
KV002597,new-third-party-stable,size,大小；尺寸,大小；尺寸,What size shoes do you wear?,你穿多大尺码的鞋？,,[saɪz],[saɪz],stage::third-party-primary,001106,ac356506aac7facd15c9734be8439349c861513a977895f465413837602a0b55,model-curated-pending-review,third-party-learner-content-v1
KV002598,new-third-party-stable,skate,滑冰；溜冰,滑冰；溜冰,We skate on the frozen lake in winter.,冬天我们在结冰的湖上滑冰。,,[skeɪt],[skeɪt],stage::third-party-primary,000964,138e55524bd73cdbc80bfe95fa2c05d984ab6a931c69b9209e0878b73b8f16e3,model-curated-pending-review,third-party-learner-content-v1
KV002599,new-third-party-stable,skateboard,滑板,滑板,He can ride a skateboard very well.,他很会滑滑板。,,[ˈskeɪtbɔːd],[ˈskeɪtbɔːrd],stage::third-party-primary,001702,dab9ac9df4c6367148aea919db86699c08982aab69c49bc61b5e9aa7a53e89f0,model-curated-pending-review,third-party-learner-content-v1
KV002600,new-third-party-stable,skating,滑冰；溜冰,滑冰；溜冰,We went skating after school.,我们放学后去滑冰了。,,[ˈskeɪtɪŋ],[ˈskeɪtɪŋ],stage::third-party-primary,001703,4ac6418ad9ada7e374bf3eac7ca6a6111bdafbfbed3419693a1fb4ae47a7d89c,model-curated-pending-review,third-party-learner-content-v1
KV002601,new-third-party-stable,sketchbook,写生簿；素描本,写生簿；素描本,I draw animals in my sketchbook.,我在素描本里画动物。,,[ˈsketʃbʊk],[ˈsketʃbʊk],stage::third-party-primary,002376,d2f6442977a9993f54dd3648623befb93f1fcfd2b4792fbe7aca597de07b28c2,model-curated-pending-review,third-party-learner-content-v1
KV002602,new-third-party-stable,skid,打滑；滑行,打滑；滑行,The car began to skid on the wet road.,汽车在湿路面上开始打滑。,,[skɪd],[skɪd],stage::third-party-primary,002377,edcede096635718dd5b0dfd4625a8165be528c4ef9d86af6164ec655f7d43ded,model-curated-pending-review,third-party-learner-content-v1
KV002603,new-third-party-stable,skin,皮肤；外皮,皮肤；外皮,Wash your skin with clean water.,用清水洗皮肤。,,[skɪn],[skɪn],stage::third-party-primary,002378,d8b72bb7061c09ffd16ab05e02ec854b5eafd96c30e2e910f9900dbd9bda19ac,model-curated-pending-review,third-party-learner-content-v1
KV002604,new-third-party-stable,skip,跳；跳绳,跳；跳绳,The children skip in the playground.,孩子们在操场上跳绳。,,[skɪp],[skɪp],stage::third-party-primary,001132,c5845c86dde979e96899a0029fbd84558142f8c3e2448e455473df1b35572093,model-curated-pending-review,third-party-learner-content-v1
KV002605,new-third-party-stable,skipping rope,跳绳,跳绳,My skipping rope is red.,我的跳绳是红色的。,,,,stage::third-party-primary,001816,0f36ebfabb46a3e0f5ef6318e189d49262f612e7b572686c6a086e4ac7e8c82f,model-curated-pending-review,third-party-learner-content-v1
KV002606,new-third-party-stable,sled,雪橇,雪橇,We pulled the sled through the snow.,我们拉着雪橇穿过雪地。,,[sled],[sled],stage::third-party-primary,002379,7e7c84db276fc4b61a5d2e1dc356507fd616c8e8bf1b7a05e0ce65e059c33910,model-curated-pending-review,third-party-learner-content-v1
KV002607,new-third-party-stable,sleeve,袖子,袖子,My shirt sleeve is wet.,我的衬衫袖子湿了。,,[sliːv],[sliːv],stage::third-party-primary,002380,d42d7965764e9ed927cb7339f2d9c9fcf38c03996d9dacdd8530cad6f3445c2f,model-curated-pending-review,third-party-learner-content-v1
KV002608,new-third-party-stable,slice,薄片；切片,薄片；切片,Put a slice of lemon in the water.,在水里放一片柠檬。,,[slaɪs],[slaɪs],stage::third-party-primary,002381,12db00f4d116248442d0de9bc43b1c8535babdc77a104c845f09c109581b2d8a,model-curated-pending-review,third-party-learner-content-v1
KV002609,new-third-party-stable,slide show,幻灯片放映,幻灯片放映,The teacher showed a slide show about space.,老师播放了一组关于太空的幻灯片。,,,,stage::third-party-primary,002704,460a8631e758fc67b03389895f8b24e62c68718d11ea927a34f47db26d87b04d,model-curated-pending-review,third-party-learner-content-v1
KV002610,new-third-party-stable,slide,滑动；滑行,滑动；滑行,The box began to slide across the floor.,箱子开始在地板上滑动。,,[slaɪd],[slaɪd],stage::third-party-primary,002382,072d99f1fea3fd8e36936c282362aae4b21bac30fff14db0b73c8de55f380d3c,model-curated-pending-review,third-party-learner-content-v1
KV002611,new-third-party-stable,slide,滑梯,滑梯,The children are playing on the slide.,孩子们正在玩滑梯。,,[slaɪd],[slaɪd],stage::third-party-primary,002383,c8b224912f774af6c86ca16b5e7f32fa082cafd76ed8bf3c77349489519e5e0a,model-curated-pending-review,third-party-learner-content-v1
KV002612,new-third-party-stable,slight,轻微的,轻微的,I have a slight headache.,我有一点轻微的头疼。,,[slaɪt],[slaɪt],stage::third-party-primary,002384,9486ede11efd98d972849e704b347c32988b016dcedf0f8a9ae60831f122a677,model-curated-pending-review,third-party-learner-content-v1
KV002613,new-third-party-stable,slightly,稍微；轻微地,稍微；轻微地,The door is slightly open.,门稍微开着一点。,,[ˈslaɪtli],[ˈslaɪtli],stage::third-party-primary,002385,befa996f9bc20cd07ba80c5b883429eee8be5aaab6c681088a20e962e4fa163f,model-curated-pending-review,third-party-learner-content-v1
KV002614,new-third-party-stable,slip,滑倒；滑跤,滑倒；滑跤,Be careful not to slip on the wet floor.,小心别在湿地板上滑倒。,,[slɪp],[slɪp],stage::third-party-primary,002386,c31107879662c3b53ac5d3b1032c4ccbe0aaffe170685fc5e799e1a90db597f0,model-curated-pending-review,third-party-learner-content-v1
KV002615,new-third-party-stable,slippery,滑的；易滑的,滑的；易滑的,The road is slippery after the rain.,下雨后这条路很滑。,,[ˈslɪpəri],[ˈslɪpəri],stage::third-party-primary,002387,c27e6e01c1a888a46b6bc042eabb1eb6255efe8f5e42453a03c5de0b79151171,model-curated-pending-review,third-party-learner-content-v1
KV002616,new-third-party-stable,slogan,口号；标语,口号；标语,Our class made a slogan about saving water.,我们班写了一条节约用水的标语。,,,,stage::third-party-primary,002388,3fd40ca46ea2db1279aabb1d870a6932eeb4807127f13138c8826a3198749197,model-curated-pending-review,third-party-learner-content-v1
KV002617,new-third-party-stable,slow,慢的；缓慢的,慢的；缓慢的,The bus is slow in heavy traffic.,交通拥堵时公交车很慢。,,[sləʊ],[sloʊ],stage::third-party-primary,000869,7565faddb188d85ae9e7765f5988e3fcaf2c43a34a6af04bbde323a07fb3b236,model-curated-pending-review,third-party-learner-content-v1
KV002618,new-third-party-stable,slow down,减速；慢下来,减速；慢下来,Please slow down near the school.,在学校附近请减速。,,,,stage::third-party-primary,002705,e939d6ce215d3be7515b38b6e9b07874bb6c0746839c19a935728d53ba6e2482,model-curated-pending-review,third-party-learner-content-v1
KV002619,new-third-party-stable,slowly,慢慢地；缓慢地,慢慢地；缓慢地,The old man walked slowly.,老人慢慢地走着。,,[ˈsləʊli],[ˈsloʊli],stage::third-party-primary,001133,55e79feddfa726683ad6e4809d1fd6f8249ab4bcd864c6328535395d61b54f43,model-curated-pending-review,third-party-learner-content-v1
KV002620,new-third-party-stable,smallest,最小的,最小的,This is the smallest box.,这是最小的箱子。,,[smɔ:lɪst],[smɔːlɪst],stage::third-party-primary,001705,0af464146639aa4a3785692d6043c8e3e1f2686a9b22f10d6d2134c8257168d0,model-curated-pending-review,third-party-learner-content-v1
KV002621,new-third-party-stable,smell,闻；气味,闻；气味,Can you smell the flowers?,你能闻到花香吗？,,[smel],[smel],stage::third-party-primary,001134,0b0d49b967853214368de2ae51f8f2fb6fa0915ae7cfbab4419548c992a9d32e,model-curated-pending-review,third-party-learner-content-v1
KV002622,new-third-party-stable,smile,微笑；笑容,微笑；笑容,She gave me a warm smile.,她给了我一个温暖的微笑。,,[smaɪl],[smaɪl],stage::third-party-primary,000939,6f78af8ab3da9f205f99b71725be9d8e8c5115427069a20f38d11378f4940158,model-curated-pending-review,third-party-learner-content-v1
KV002623,new-third-party-stable,smoke,烟；冒烟,烟；冒烟,Black smoke filled the air.,黑烟弥漫在空气中。,,[sməʊk],[smoʊk],stage::third-party-primary,001225,eba0d287188d9fa8bcdf1d53bff6108475cbc0aae1f28c7191753a05903a0e46,model-curated-pending-review,third-party-learner-content-v1
KV002624,new-third-party-stable,smoking,吸烟；抽烟,吸烟；抽烟,Smoking is not allowed here.,这里不允许吸烟。,,[ˈsməʊkɪŋ],[ˈsmoʊkɪŋ],stage::third-party-primary,001423,c9dd2f1fa3f884ab86bdd54be99ef5de1764989de811c050194ecbfcf5944226,model-curated-pending-review,third-party-learner-content-v1
