NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV002450,new-third-party-stable,rectangle,长方形；矩形,长方形；矩形,Draw a rectangle on the paper.,在纸上画一个长方形。,,[ˈrektæŋɡl],[ˈrektæŋɡl],stage::third-party-primary,001282,e1b4bf246a5ebcf8f642f226b22e74fc340309da94ea58be405c287472acff5e,model-curated-pending-review,third-party-learner-content-v1
KV002451,new-third-party-stable,recycle,回收利用；再利用,回收利用；再利用,We recycle paper and bottles at school.,我们在学校回收纸张和瓶子。,,[ˌriːˈsaɪkl],[ˌriːˈsaɪkl],stage::third-party-primary,002320,b2cd5eb7e44b7eed73a16959655c9b1d15eaeccf2785ce940f18e5df88830b80,model-curated-pending-review,third-party-learner-content-v1
KV002452,new-third-party-stable,red packet,红包,红包,Grandma gave me a red packet.,奶奶给了我一个红包。,,,,stage::third-party-primary,001808,31a40aec7cff0268c51b41d9fcbf5038078a003a71de3b22e11c1052641186ea,model-curated-pending-review,third-party-learner-content-v1
KV002453,new-third-party-stable,relative,亲戚；亲属,亲戚；亲属,Many relatives came to the family dinner.,很多亲戚来参加家庭聚餐。,,,,stage::third-party-primary,001195,6fedc404e6131e0a86ca0a664ccaac1a255f9d5c1936bd5606029dce3d60993c,model-curated-pending-review,third-party-learner-content-v1
KV002454,new-third-party-stable,relax,放松；休息,放松；休息,Sit down and relax for a while.,坐下来放松一会儿吧。,,[rɪˈlæks],[rɪˈlæks],stage::third-party-primary,002321,910b1f019f88b2f23456ae89b26762307b0aa9d7ab05061cbaad7036600ec4e4,model-curated-pending-review,third-party-learner-content-v1
KV002455,new-third-party-stable,remember,记得；记住,记得；记住,Please remember to bring your book.,请记得带上你的书。,,[rɪˈmembə(r)],[rɪˈmembər],stage::third-party-primary,000961,d35c19c3c825c79a31e2ceb44d9b340a55f0453157e819c702290d1747ba151f,model-curated-pending-review,third-party-learner-content-v1
KV002456,new-third-party-stable,reply,回复；答复,回复；答复,Please reply to my message tonight.,请今晚回复我的消息。,,[rɪˈplaɪ],[rɪˈplaɪ],stage::third-party-primary,002322,bb4ec080cdfb92f26d3f01a011b0b93e926dca0ea7f5b0b8d5019a232b98dbae,model-curated-pending-review,third-party-learner-content-v1
KV002457,new-third-party-stable,report,报告；汇报,报告；汇报,She gave a report about her trip.,她作了一份关于旅行的报告。,,[rɪˈpɔːt],[rɪˈpɔːrt],stage::third-party-primary,001231,506060a5d3c8ad5a23771dd3f29e5e63faa0de4cac47558fa67eabda034a4df3,model-curated-pending-review,third-party-learner-content-v1
KV002458,new-third-party-stable,reporter,记者,记者,The reporter asked the player a question.,记者问了运动员一个问题。,,[rɪˈpɔːtə(r)],[rɪˈpɔːrtər],stage::third-party-primary,001283,354641acd2b7b1464a13bd77404df6e100d1023de54d76670f41a0224cd52094,model-curated-pending-review,third-party-learner-content-v1
KV002459,new-third-party-stable,research,研究；调查,研究；调查,We did some research about pandas.,我们做了一些关于熊猫的研究。,,[rɪˈsɜːtʃ; ˈriːsɜːtʃ],[ˈriːsɜːrtʃ; rɪˈsɜːrtʃ; rɪˈsərtʃ; ˈriːsərtʃ],stage::third-party-primary,002324,39bf4271d18b3287879bf7911427519bed3fad4f8e189fb7cdc3c60ca39b6186,model-curated-pending-review,third-party-learner-content-v1
KV002460,new-third-party-stable,restroom,洗手间；厕所,洗手间；厕所,The restroom is beside the lift.,洗手间在电梯旁边。,,[ˈrestruːm; ˈrestrʊm],[ˈrestruːm; ˈrestrʊm],stage::third-party-primary,002325,bad8790c11f922b261a45267dd8fb4929019d0b05ed85d718177b9ffa8f20a59,model-curated-pending-review,third-party-learner-content-v1
KV002461,new-third-party-stable,return,返回；回来,返回；回来,We will return home on Sunday.,我们星期天回家。,,[rɪˈtɜːn],[rɪˈtɜːrn],stage::third-party-primary,001413,69ecc6f125f78401d3a4ec76252687a9bde4fa5c89dccbc9a4824cc47a9c27aa,model-curated-pending-review,third-party-learner-content-v1
KV002462,new-third-party-stable,reunion,团聚；团圆,团聚；团圆,The holiday dinner was a family reunion.,节日晚餐是一次家庭团聚。,,[ˌriːˈjuːniən],[ˌriːˈjuːniən],stage::third-party-primary,002326,7a434fad6032a00a737c65e7e2572983ad4d14da75c5f2297e8f38c4ef74f0a0,model-curated-pending-review,third-party-learner-content-v1
KV002463,new-third-party-stable,rhino,犀牛,犀牛,A rhino has thick skin.,犀牛有很厚的皮。,,[ˈraɪnəʊ],[ˈraɪnoʊ],stage::third-party-primary,001682,84ae14196e021dc9aa59063ae8d8b15f3a36623d3d1ddcff10e789917eb32b32,model-curated-pending-review,third-party-learner-content-v1
KV002464,new-third-party-stable,rice cake,米糕；年糕,米糕；年糕,We ate rice cake during the festival.,节日期间我们吃了年糕。,,,,stage::third-party-primary,002679,3570f92be2af91cc12e037bdb37aa256737de9aa7a23278dd5e57756e094d679,model-curated-pending-review,third-party-learner-content-v1
KV002465,new-third-party-stable,rice dumpling,粽子,粽子,We eat rice dumplings during the Dragon Boat Festival.,端午节我们吃粽子。,,,,stage::third-party-primary,001486,2c7452555d0b2a346b629e70942043bf7ec4b81f8ede3a703006f5155cdc1484,model-curated-pending-review,third-party-learner-content-v1
KV002466,new-third-party-stable,rich,富有的,富有的,The rich man gave money to the school.,那位富人给学校捐了钱。,,[rɪtʃ],[rɪtʃ],stage::third-party-primary,001683,82e1df595f3116e05725e5d13e82c091e56af424a8d414ed25ca286bd4f12023,model-curated-pending-review,third-party-learner-content-v1
KV002467,new-third-party-stable,ride,骑；乘坐,骑；乘坐,I ride my bike to the park.,我骑自行车去公园。,,,,stage::third-party-primary,000815,3ef647da09b5f27954e73c5de5286e4107480fbb20389580ac6a7305e4a0310c,model-curated-pending-review,third-party-learner-content-v1
KV002468,new-third-party-stable,rider,骑手；骑车的人,骑手；骑车的人,The rider wore a helmet.,骑手戴着头盔。,,[ˈraɪdə(r)],[ˈraɪdər],stage::third-party-primary,002327,40348d848326c429163c7303863fcfb546daebe34c89d218011feaa8299c8110,model-curated-pending-review,third-party-learner-content-v1
KV002469,new-third-party-stable,right away,立刻；马上,立刻；马上,Come here right away.,马上到这里来。,,,,stage::third-party-primary,002680,6554867a59e9572bea6525e0e80a6853176e3c441807362591422b4ec6d40224,model-curated-pending-review,third-party-learner-content-v1
KV002470,new-third-party-stable,ring,（电话、铃等）响；铃声,（电话、铃等）响；铃声,I heard the phone ring.,我听见电话响了。,,[rɪŋ],[rɪŋ],stage::third-party-primary,001070,5dafa23214e8e0abd8d670d9c31892302c776a3ac63b3d98d8e5d7ae8cf3ad1c,model-curated-pending-review,third-party-learner-content-v1
KV002471,new-third-party-stable,rise,升起；上升,升起；上升,The sun will rise at six.,太阳将在六点升起。,,[raɪz],[raɪz],stage::third-party-primary,001684,aaea1e372b38bbcf3ed6cf40fd2296b82e1815306210c958882ef0b1f1834743,model-curated-pending-review,third-party-learner-content-v1
KV002472,new-third-party-stable,riverbank,河岸；河堤,河岸；河堤,We sat on the riverbank and ate lunch.,我们坐在河岸边吃午饭。,,[ˈrɪvəbæŋk],[ˈrɪvərbæŋk],stage::third-party-primary,002328,756698ef75c26e57f7b79f4414fdc51856207748d8cfb4f6b70c15f21cd98eb2,model-curated-pending-review,third-party-learner-content-v1
KV002473,new-third-party-stable,road,路；道路；公路,路；道路；公路,This road leads to the village.,这条路通向村庄。,,[rəʊd],[roʊd],stage::third-party-primary,000997,724f2ed7aebf352099605cd44c0bf6bfbdad352e812cd9fe6a00369d003dc2c3,model-curated-pending-review,third-party-learner-content-v1
KV002474,new-third-party-stable,roar,吼叫；咆哮,吼叫；咆哮,We heard a lion roar at the zoo.,我们在动物园听到狮子吼叫。,,[rɔː(r)],[rɔːr],stage::third-party-primary,001685,ba19bf1ffb6a20ebcc1b369ec33829a757e45c98acce7e34d718c909659eb41c,model-curated-pending-review,third-party-learner-content-v1
KV002475,new-third-party-stable,robber,强盗；盗贼,强盗；盗贼,The robber ran away with the bag.,强盗拿着包逃跑了。,,[ˈrɒbə(r)],[ˈrɑːbər],stage::third-party-primary,002329,b080fe3f243a73908bf124f5d6e0fc1450bfb6950df8851dc0647b3bb4b97430,model-curated-pending-review,third-party-learner-content-v1
KV002476,new-third-party-stable,rock,岩石；石头,岩石；石头,I found a smooth rock by the river.,我在河边发现了一块光滑的石头。,,[rɒk],[rɑːk],stage::third-party-primary,001872,84d61dadeef467a4a7ad72256f109d8cf4a2ebd3a1e63cce9bb4f613169693a7,model-curated-pending-review,third-party-learner-content-v1
KV002477,new-third-party-stable,rock'n'roll,摇滚乐,摇滚乐,My dad likes old rock'n'roll songs.,我爸爸喜欢老摇滚歌曲。,,,,stage::third-party-primary,002829,55c55677ba709ffe2202a1f790ed10a8d0bfb0dca735a3cca1e9611ae045bd41,model-curated-pending-review,third-party-learner-content-v1
KV002478,new-third-party-stable,role,角色,角色,She played the role of a doctor.,她扮演了医生这个角色。,,[rəʊl],[roʊl],stage::third-party-primary,002330,9bb9bbf032a53f34cec6e18ab2f13dab07b58e8ec86150f340e55dc143ec204b,model-curated-pending-review,third-party-learner-content-v1
KV002479,new-third-party-stable,role model,榜样；楷模,榜样；楷模,My teacher is a good role model for me.,我的老师是我的好榜样。,,,,stage::third-party-primary,002682,0cd87cf7688510e373b3cf6c91054dd35ed2d7cb9fa56abc93fb75cd793a088b,model-curated-pending-review,third-party-learner-content-v1
KV002480,new-third-party-stable,roll,滚动；滚,滚动；滚,The ball began to roll down the hill.,球开始滚下山坡。,,[rəʊl],[roʊl],stage::third-party-primary,001686,4ac9969c556aee9f7c5c1541f1792d36729c3909afc340fd9725a40d133d12ec,model-curated-pending-review,third-party-learner-content-v1
KV002481,new-third-party-stable,roller coaster,过山车,过山车,We rode the roller coaster twice.,我们坐了两次过山车。,,,,stage::third-party-primary,002683,c0022bb28558664c5f1fd98862ccedb8fecb109126861de028f659ed561744ed,model-curated-pending-review,third-party-learner-content-v1
KV002482,new-third-party-stable,romantic,浪漫的；爱情的,浪漫的；爱情的,They watched a romantic film together.,他们一起看了一部爱情电影。,,[rəʊˈmæntɪk],[roʊˈmæntɪk],stage::third-party-primary,002331,c0ab8edbc35778ca9e7a073e96bf74e4b0591ea6072d958e76e4ffe056f8cfa4,model-curated-pending-review,third-party-learner-content-v1
KV002483,new-third-party-stable,Rome,罗马,罗马,We visited Rome during our trip to Italy.,我们去意大利旅行时参观了罗马。,,[rəʊm],[roʊm],stage::third-party-primary,002332,678a19ba8fc2b9caf7c00eb96e1007e12ac1e54329a8437df7a0d648665bccab,model-curated-pending-review,third-party-learner-content-v1
KV002484,new-third-party-stable,roof,屋顶,屋顶,A bird is sitting on the roof.,一只鸟停在屋顶上。,,[ruːf],[ruːf],stage::third-party-primary,002333,4a534894615b5797d6339ab4ec4d8dec539bfeeb11df0e22ad7f34af92394ba1,model-curated-pending-review,third-party-learner-content-v1
KV002485,new-third-party-stable,rose,玫瑰；玫瑰花,玫瑰；玫瑰花,He gave his mother a red rose.,他送给妈妈一朵红玫瑰。,,[rəʊz],[roʊz],stage::third-party-primary,002334,537abda7ef553c3252a6ef15788696ab2c5fa7aebda81583406aec9044d7ec61,model-curated-pending-review,third-party-learner-content-v1
KV002486,new-third-party-stable,rough,粗糙的；不平的,粗糙的；不平的,The road is rough after the rain.,下雨后这条路很不平。,,[rʌf],[rʌf],stage::third-party-primary,001873,6e975d1374e0badcc7a515b7ae30ba15887e53fb6cc7dbf5a415cde981d6c79e,model-curated-pending-review,third-party-learner-content-v1
KV002487,new-third-party-stable,routine,日常安排；日常事务,日常安排；日常事务,Reading before bed is part of my routine.,睡前阅读是我日常安排的一部分。,,[ruːˈtiːn],[ruːˈtiːn],stage::third-party-primary,002335,28230cf4012dbbd42e5b268eb34a2681cde9d86239eb76e7d56de185fa89c26b,model-curated-pending-review,third-party-learner-content-v1
KV002488,new-third-party-stable,row,划船,划船,We row across the lake in summer.,夏天我们划船过湖。,,[rəʊ; raʊ],[roʊ; raʊ],stage::third-party-primary,001414,b0344dbc8947f5a70a10f27b3b8d15c4ea6d458dfebf6f38ba738a21d8dccc35,model-curated-pending-review,third-party-learner-content-v1
KV002489,new-third-party-stable,rubber,橡胶；橡胶材料,橡胶；橡胶材料,These boots are made of rubber.,这些靴子是橡胶做的。,,[ˈrʌbə(r)],[ˈrʌbər],stage::third-party-primary,001284,901eb9d141c92b2d33e48835bd71eabd43095ca1aa3d676062d96d684b09c6e1,model-curated-pending-review,third-party-learner-content-v1
KV002490,new-third-party-stable,rubbish,垃圾；废物,垃圾；废物,Please do not leave rubbish on the beach.,请不要把垃圾留在海滩上。,,[ˈrʌbɪʃ],[ˈrʌbɪʃ],stage::third-party-primary,001415,50414bf537e7be4c858f2f805db37771785648c33dd3747fced4f2405a52d923,model-curated-pending-review,third-party-learner-content-v1
KV002491,new-third-party-stable,rubbish bin,垃圾桶；垃圾箱,垃圾桶；垃圾箱,Put the bottle in the rubbish bin.,把瓶子放进垃圾桶。,,,,stage::third-party-primary,001809,4b5ee23d8b55baaf4a3fa2cc9d6853a6ad5089bc4fa49ab273183362ac38f761,model-curated-pending-review,third-party-learner-content-v1
KV002492,new-third-party-stable,run a race,赛跑；参加赛跑,赛跑；参加赛跑,We will run a race at sports day.,运动会上我们要参加赛跑。,,,,stage::third-party-primary,001847,8c98e1c1eab15727ceaecf37fc537b96aff26ef25edd2cc76b2ecc227b396ff0,model-curated-pending-review,third-party-learner-content-v1
KV002493,new-third-party-stable,run away,逃跑；跑开,逃跑；跑开,The rabbit saw us and ran away.,兔子看见我们就跑开了。,,,,stage::third-party-primary,001487,e6c734ebcaff32ece4407e655dbb5f7e3045b5205f14a8b1761a2b538854c081,model-curated-pending-review,third-party-learner-content-v1
KV002494,new-third-party-stable,runner,跑步者；赛跑运动员,跑步者；赛跑运动员,The runner crossed the finish line first.,赛跑运动员第一个冲过终点线。,,[ˈrʌnə(r)],[ˈrʌnər],stage::third-party-primary,002336,d8255bd8005a15697ed99b16a6e460ffd1cc9c8084c807074a8d4efc43fe5844,model-curated-pending-review,third-party-learner-content-v1
KV002495,new-third-party-stable,running race,赛跑；赛跑比赛,赛跑；赛跑比赛,She won the running race.,她赢得了赛跑比赛。,,,,stage::third-party-primary,002685,90a616ef15985be38799e02a40242eb7a41e46a2b04599a8cb2b83b0b9cc2c41,model-curated-pending-review,third-party-learner-content-v1
KV002496,new-third-party-stable,Russia,俄罗斯,俄罗斯,Russia is a very large country.,俄罗斯是一个很大的国家。,,[ˈrʌʃə],[ˈrʌʃə],stage::third-party-primary,001687,f7886e523ff80e9fc3e069593719ee8d36187d4c83cfdb0cb007c52e05eba336,model-curated-pending-review,third-party-learner-content-v1
KV002497,new-third-party-stable,sack,大袋子；麻袋,大袋子；麻袋,The farmer carried a sack of rice.,农民扛着一大袋米。,,,,stage::third-party-primary,002337,eefabad2ea76f971209e1c4afb861c49fe379d63370a14af83744417087f91b8,model-curated-pending-review,third-party-learner-content-v1
KV002498,new-third-party-stable,sadly,悲伤地；伤心地,悲伤地；伤心地,She sadly waved goodbye.,她伤心地挥手告别。,,[ˈsædli],[ˈsædli],stage::third-party-primary,002338,fb4b8af93a6929390e0136ab2d2a06583dfae85432499b16d709f15434e487f9,model-curated-pending-review,third-party-learner-content-v1
KV002499,new-third-party-stable,safari park,野生动物园,野生动物园,We saw giraffes at the safari park.,我们在野生动物园看到了长颈鹿。,,,,stage::third-party-primary,002686,e966fec359acaf636e294dd190975741e8c6f78308ea51e0f985ca5f4cf8ed5b,model-curated-pending-review,third-party-learner-content-v1
KV002500,new-third-party-stable,safely,安全地,安全地,The plane landed safely.,飞机安全降落了。,,[ˈseɪfli],[ˈseɪfli],stage::third-party-primary,002339,665987237c67f81d7e3860fc11b5c0830cf1308486b95cbe3c3e1bf7830eace5,model-curated-pending-review,third-party-learner-content-v1
KV002501,new-third-party-stable,safety,安全,安全,Wear a helmet for your safety.,为了安全请戴头盔。,,[ˈseɪfti],[ˈseɪfti],stage::third-party-primary,001196,1b5f0255117c289ec02ffef4175f080fa2752e8c60d6782a85e844ae4a926144,model-curated-pending-review,third-party-learner-content-v1
KV002502,new-third-party-stable,sales assistant,售货员；销售助理,售货员；销售助理,The sales assistant helped me find my size.,售货员帮我找到了合适的尺码。,,,,stage::third-party-primary,001810,ddc8ee3a8a2ba08a93aaecf1655b4ff136e53879a533ec9372fe5291f5bd7e8b,model-curated-pending-review,third-party-learner-content-v1
KV002503,new-third-party-stable,salesperson,售货员；销售人员,售货员；销售人员,The salesperson showed us two jackets.,售货员给我们看了两件夹克。,,[ˈseɪlzpɜːsn],[ˈseɪlzpɜːrsn],stage::third-party-primary,002340,5e0eaeacc5d1417866657eeeb277ade1590167cf3229a60a7488183792b5e812,model-curated-pending-review,third-party-learner-content-v1
KV002504,new-third-party-stable,salt,盐,盐,Please add a little salt to the soup.,请在汤里加一点盐。,,[sɔːlt],[sɔːlt],stage::third-party-primary,001232,38791471b3f9ed41422dcab7ce81886dcd37e56c1a69c85d4e234fbf803fbdcf,model-curated-pending-review,third-party-learner-content-v1
KV002505,new-third-party-stable,salty,咸的,咸的,The soup is too salty.,这个汤太咸了。,,[ˈsɔːlti],[ˈsɔːlti],stage::third-party-primary,001528,7097a1f6739b88433da92357af5aa92025ea5f8ee074d50f7b87517a135d3832,model-curated-pending-review,third-party-learner-content-v1
KV002506,new-third-party-stable,same,相同的；一样的,相同的；一样的,We are in the same class.,我们在同一个班。,,[seɪm],[seɪm],stage::third-party-primary,000975,fcdd79d274c7356b2ca6d3832e72a1771b1ea96966f060915202fa843f65ce5a,model-curated-pending-review,third-party-learner-content-v1
KV002507,new-third-party-stable,San Francisco,旧金山；圣弗朗西斯科,旧金山；圣弗朗西斯科,San Francisco is a city in California.,旧金山是加利福尼亚州的一座城市。,,,,stage::third-party-primary,002688,184ffab2ebf6c2ec0c7f7d841dc432e59b041dfb881ae389d045b4d5d5b0ffaf,model-curated-pending-review,third-party-learner-content-v1
KV002508,new-third-party-stable,sand,沙；沙子,沙；沙子,The children played in the sand.,孩子们在沙子里玩。,,[sænd],[sænd],stage::third-party-primary,001688,e6155788534a3bbc9db75a80cd83102a247046b35b8c0fe21f589c707f672c30,model-curated-pending-review,third-party-learner-content-v1
KV002509,new-third-party-stable,sand castle,沙堡,沙堡,We built a sand castle by the sea.,我们在海边堆了一个沙堡。,,[sænd ˈkɑːsl],[sænd ˈkæsl],stage::third-party-primary,002689,735fba4a5405850e545fc504abba9b9543e3fa041ebf4758287ce0337a6086f8,model-curated-pending-review,third-party-learner-content-v1
KV002510,new-third-party-stable,sandals,凉鞋,凉鞋,I wore sandals on the beach.,我在海滩上穿凉鞋。,,[ˈsænd(ə)lz],[ˈsænd(ə)lz],stage::third-party-primary,002342,19450a5756b25c82eb21ac220e1d84827114c2e11e872483a23ee7df9a27826d,model-curated-pending-review,third-party-learner-content-v1
KV002511,new-third-party-stable,sandcastle,沙堡；沙塔,沙堡；沙塔,The children made a big sandcastle.,孩子们堆了一个大沙堡。,,[ˈsændkɑːsl],[ˈsændkæsl],stage::third-party-primary,002343,38a95b2e226b0d44962cc0aeadd8106641cb7db39a25b618b5be0607b87ff5f1,model-curated-pending-review,third-party-learner-content-v1
KV002512,new-third-party-stable,Santa,圣诞老人,圣诞老人,Santa brings gifts in many Christmas stories.,很多圣诞故事里圣诞老人会带来礼物。,,,,stage::third-party-primary,002344,ef6d205c1a1dd62b7d320281cbbe167fdb5e40a700808e63ae828c6a1fb7042a,model-curated-pending-review,third-party-learner-content-v1
KV002513,new-third-party-stable,Santa Claus,圣诞老人,圣诞老人,The children wrote letters to Santa Claus.,孩子们给圣诞老人写了信。,,[ˈsæntə klɔːz],[ˈsæntə klɔːz],stage::third-party-primary,002690,b42f6905232a53af1bb584545756fb41feba8c4b1888387992cfb493dcfa139b,model-curated-pending-review,third-party-learner-content-v1
KV002514,new-third-party-stable,sausage,香肠,香肠,I ate a sausage for breakfast.,我早餐吃了一根香肠。,,[ˈsɒsɪdʒ],[ˈsɔːsɪdʒ],stage::third-party-primary,001689,d442f34e5db464bbb4187c0f214fd09175896aa44e5c4506aba45a8c360787ba,model-curated-pending-review,third-party-learner-content-v1
KV002515,new-third-party-stable,save,节省；节约,节省；节约,Turn off the light to save electricity.,关灯可以节约用电。,,[seɪv],[seɪv],stage::third-party-primary,001417,2d9c93070bc9c4dc0535b82acc8df43da4e20938fac4b8d1a935281b6cce0124,model-curated-pending-review,third-party-learner-content-v1
KV002516,new-third-party-stable,save,救；挽救,救；挽救,The lifeguard jumped in to save the child.,救生员跳进水里救那个孩子。,,[seɪv],[seɪv],stage::third-party-primary,001418,990aa69a49c8516ad92c942a7c52f543a83901441e973ef156be5fdd31f1ea66,model-curated-pending-review,third-party-learner-content-v1
KV002517,new-third-party-stable,saw,锯子,锯子,Dad used a saw to cut the wood.,爸爸用锯子锯木头。,,[sɔː],[sɔː],stage::third-party-primary,002345,d3294143f35fb1447a0b6d6c5efa0d3b655be31530f84b537f253b050c797af8,model-curated-pending-review,third-party-learner-content-v1
KV002518,new-third-party-stable,say to oneself,心里想；自言自语地说,心里想；自言自语地说,I can do this he said to himself.,“我能做到”他心里想。,,,,stage::third-party-primary,002830,d9756e8f7d17c11d19b2dcb26c132454bf1b76df6630e511e0336f54cbf45f60,model-curated-pending-review,third-party-learner-content-v1
KV002519,new-third-party-stable,saying,谚语；说法,谚语；说法,My grandma taught me an old saying.,奶奶教了我一句老谚语。,,[ˈseɪɪŋ],[ˈseɪɪŋ],stage::third-party-primary,002346,eef9eafe7f978740bd52e933a4919cf6fa97695a2b0f8ae609b01ea14631f9d5,model-curated-pending-review,third-party-learner-content-v1
KV002520,new-third-party-stable,scary,可怕的；吓人的,可怕的；吓人的,That dark room looks scary.,那个黑暗的房间看起来很可怕。,,[ˈskeəri],[ˈskeri],stage::third-party-primary,001690,fa5f4c616bf4db7da5eb72e7ef53d5f96ce76c65aa4c9c1f2196400d36ddad19,model-curated-pending-review,third-party-learner-content-v1
KV002521,new-third-party-stable,scene,场景；场面,场景；场面,My favorite scene is at the end of the film.,我最喜欢的场景在电影结尾。,,[siːn],[siːn],stage::third-party-primary,002347,712412f9442dfff0bb5b1e26d152a5a8a5de2711c2534906520a107f34ce9cfb,model-curated-pending-review,third-party-learner-content-v1
KV002522,new-third-party-stable,schedule,日程；时间表,日程；时间表,My school schedule is very busy on Monday.,我星期一的学校日程很忙。,,[ˈʃedjuːl],[ˈskedʒuːl],stage::third-party-primary,002348,9e9f3f589e875c71a53bd13b6ebd1654436345a61ad426114e158ced80d456d2,model-curated-pending-review,third-party-learner-content-v1
