NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV001387,new-third-party-stable,build,建造；建设,建造；建设,They plan to build a new school.,他们计划建一所新学校。,,[bɪld],[bɪld],stage::third-party-primary,000980,414b0d370f7f3e5513979da6cdbd0a7c0b69f49c0ad8827e7c72bbaf5eeb0c0b,model-curated-pending-review,third-party-learner-content-v1
KV001388,new-third-party-stable,builder,建筑工人；建造者,建筑工人；建造者,The builder is fixing the wall.,建筑工人正在修墙。,,[ˈbɪldə(r)],[ˈbɪldər],stage::third-party-primary,001954,bcf69fdd0b136e27d49a447f82c1e3f891ac481a1ded6bf58427285de723cb66,model-curated-pending-review,third-party-learner-content-v1
KV001389,new-third-party-stable,building,建筑物；大楼,建筑物；大楼,That tall building is our library.,那栋高楼是我们的图书馆。,,[ˈbɪldɪŋ],[ˈbɪldɪŋ],stage::third-party-primary,000896,2ef115267938f5a02f6defae1eceb9f1832dbbf66bc7a27599bcfa0dcbf2baa9,model-curated-pending-review,third-party-learner-content-v1
KV001390,new-third-party-stable,bulb,灯泡,灯泡,We need a new bulb for the lamp.,这盏灯需要一个新灯泡。,,[bʌlb],[bʌlb],stage::third-party-primary,001955,94f8e72208fca4bb81ae25798878ab839197ab63fbd3cf43df799f9dadb7165f,model-curated-pending-review,third-party-learner-content-v1
KV001391,new-third-party-stable,bullet,子弹,子弹,The police found a bullet on the ground.,警察在地上发现了一颗子弹。,,[ˈbʊlɪt],[ˈbʊlɪt],stage::third-party-primary,001956,fdf4fb9a29ac5fb559253254ee650200cdf3131ce13f4f9d5fd3a30f8388ccbb,model-curated-pending-review,third-party-learner-content-v1
KV001392,new-third-party-stable,bump,碰；撞,碰；撞,Be careful not to bump your head.,小心别撞到头。,,[bʌmp],[bʌmp],stage::third-party-primary,001554,6fe4b6d6ce13ec79e68380d2b41c941dd7e0243c8174277241d37c61d041b733,model-curated-pending-review,third-party-learner-content-v1
KV001393,new-third-party-stable,bumper car,碰碰车,碰碰车,We rode a bumper car at the park.,我们在游乐园开了碰碰车。,,,,stage::third-party-primary,002516,2d98e299f494c7b5201e5ea29ee0e94ae939a4f3717f7b1d352c97e6e06ca33b,model-curated-pending-review,third-party-learner-content-v1
KV001394,new-third-party-stable,bun,小圆面包；小面包,小圆面包；小面包,I had a warm bun for breakfast.,我早餐吃了一个热乎乎的小圆面包。,,[bʌn],[bʌn],stage::third-party-primary,001555,57637b30cfab6e60c9f7b7318fbac0c8bde780af2b052c2715657e49b27996fa,model-curated-pending-review,third-party-learner-content-v1
KV001395,new-third-party-stable,Bund,外滩,外滩,We walked along the Bund in Shanghai.,我们沿着上海外滩散步。,,[bʌnd],[bʌnd],stage::third-party-primary,001957,59709b671a53c53cd898d6af904d98f10daa2493ed0742be67091068bcf5c6e8,model-curated-pending-review,third-party-learner-content-v1
KV001396,new-third-party-stable,bunny,小兔子；兔子,小兔子；兔子,The little bunny is eating grass.,小兔子正在吃草。,,[ˈbʌni],[ˈbʌni],stage::third-party-primary,001958,5f58d76c936385d0e2922ef9f71e5e97c6a5a68ebbb3d3b50360c41f1e1e6b70,model-curated-pending-review,third-party-learner-content-v1
KV001397,new-third-party-stable,burn,燃烧；烧伤；烧毁,燃烧；烧伤；烧毁,Do not burn the paper.,不要烧这张纸。,,[bɜːn],[bɜːrn],stage::third-party-primary,001959,25053af3096c50905b24d18c3a6e70b0562b8bb2c3e3cb6f537aa078eab531c6,model-curated-pending-review,third-party-learner-content-v1
KV001398,new-third-party-stable,burn down,烧毁；烧成平地,烧毁；烧成平地,The fire could burn down the old house.,大火可能会烧毁那座老房子。,,,,stage::third-party-primary,002517,b2864af00d09fedde28c1400e01c1be7b5dd92de1a4c050fb4a3eb001db9a802,model-curated-pending-review,third-party-learner-content-v1
KV001399,new-third-party-stable,bus,公共汽车；公交车,公共汽车；公交车,I take the bus to school.,我坐公交车去上学。,,[bʌs],[bʌs],stage::third-party-primary,000734,511cca2ea5090b1a39606bfb2775edae627e8685bc96634f20fc769726dd8f4d,model-curated-pending-review,third-party-learner-content-v1
KV001400,new-third-party-stable,bush,灌木；灌木丛,灌木；灌木丛,A small bird is hiding in the bush.,一只小鸟躲在灌木丛里。,,[bʊʃ],[bʊʃ],stage::third-party-primary,001960,3e2c30f0db45012575d406ef7fd71d800d316db299b13e8d3b08e0747d02b99c,model-curated-pending-review,third-party-learner-content-v1
KV001401,new-third-party-stable,businessman,商人；商人男性,商人；商人男性,The businessman travels a lot for work.,那位商人经常因工作出差。,,[ˈbɪznəsmæn; ˈbɪznəsmən],[ˈbɪznəsmæn],stage::third-party-primary,001556,f2675ae96acab549075389d01054bc98023fa1732a4f61afb25e36428290f93d,model-curated-pending-review,third-party-learner-content-v1
KV001402,new-third-party-stable,butter,黄油,黄油,Please put some butter on my bread.,请在我的面包上涂一些黄油。,,[ˈbʌtə(r)],[ˈbʌtər],stage::third-party-primary,001557,c7ad24e26b1cddc036a08283e1288f9f5d29013d9bad3ff73f3371429bfb1040,model-curated-pending-review,third-party-learner-content-v1
KV001403,new-third-party-stable,button,纽扣,纽扣,This shirt has a missing button.,这件衬衫少了一颗纽扣。,,[ˈbʌt(ə)n],[ˈbʌt(ə)n],stage::third-party-primary,001558,3f76f2d349706d592ca2d90913983b1eaaf4612a403bdefdea43f84c0df42ff0,model-curated-pending-review,third-party-learner-content-v1
KV001404,new-third-party-stable,button,按钮,按钮,Press the green button to start.,按绿色按钮开始。,,[ˈbʌt(ə)n],[ˈbʌt(ə)n],stage::third-party-primary,001961,9cc981f1d727866dd3fc6d014119e177f415e565b40ca01c09e8dfe7f31c88c6,model-curated-pending-review,third-party-learner-content-v1
KV001405,new-third-party-stable,by,用；乘（表示方式或手段）,用；乘（表示方式或手段）,We went there by train.,我们乘火车去了那里。,,[baɪ],[baɪ],stage::third-party-primary,000816,96644476bed53d1846a877b9c7cdfefae68a096d389b68874005f8742c0c5fe2,model-curated-pending-review,third-party-learner-content-v1
KV001406,new-third-party-stable,by hand,用手；手工,用手；手工,This card was made by hand.,这张卡片是手工制作的。,,,,stage::third-party-primary,002520,0eb746d050e7958757e9ae5b229076c49176f810df566b7fa6151a156761023e,model-curated-pending-review,third-party-learner-content-v1
KV001407,new-third-party-stable,bye,再见,再见,Bye! See you tomorrow.,再见！明天见。,,[baɪ],[baɪ],stage::third-party-primary,000981,c0fcedf1973ba8db5bb15d5f5098d0fc5489342a5c7c70e2a43fc751f4bae352,model-curated-pending-review,third-party-learner-content-v1
KV001408,new-third-party-stable,cabbage,卷心菜；洋白菜,卷心菜；洋白菜,We cooked cabbage for dinner.,我们晚饭做了卷心菜。,,[ˈkæbɪdʒ],[ˈkæbɪdʒ],stage::third-party-primary,001865,c8ea0a5686b84cf8c8aa92b874c9849d951178382c5a24f203c2180aca8f96ba,model-curated-pending-review,third-party-learner-content-v1
KV001409,new-third-party-stable,cabbages,卷心菜；洋白菜,卷心菜；洋白菜,These cabbages are fresh.,这些卷心菜很新鲜。,,,,stage::third-party-primary,001559,33d6a6ce1ec0aabc71eeb158f7348d1533a036f12944745a8e91f9b59eee86b2,model-curated-pending-review,third-party-learner-content-v1
KV001410,new-third-party-stable,cactus,仙人掌,仙人掌,A cactus can live with little water.,仙人掌用很少的水也能生存。,,[ˈkæktəs],[ˈkæktəs],stage::third-party-primary,001962,700e05a9c841d6c55a1f81f2c3c41a13cfd079116ae986db4717f1339d4759c5,model-curated-pending-review,third-party-learner-content-v1
KV001411,new-third-party-stable,cage,笼子；兽笼,笼子；兽笼,The rabbit is sleeping in its cage.,兔子正在笼子里睡觉。,,[keɪdʒ],[keɪdʒ],stage::third-party-primary,001963,c1f8d2b7d13f4a76e6317b0efee498e4f0d0fc234092f1229d4249e8ae9e5677,model-curated-pending-review,third-party-learner-content-v1
KV001412,new-third-party-stable,calculate,计算,计算,Can you calculate the total?,你能算出总数吗？,,[ˈkælkjuleɪt],[ˈkælkjuleɪt],stage::third-party-primary,001964,822a78727bad5eb6196b368ad48b5f78ab388f53b15b7c77c1fbf5c76aa77f97,model-curated-pending-review,third-party-learner-content-v1
KV001413,new-third-party-stable,calendar,日历,日历,I marked the date on my calendar.,我在日历上标出了日期。,,[ˈkælɪndə(r)],[ˈkælɪndər],stage::third-party-primary,001356,0ca9ef66be64322d922ed73f385f7ae3f60acb432f3dddabbbbfd29255496536,model-curated-pending-review,third-party-learner-content-v1
KV001414,new-third-party-stable,California,加利福尼亚州,加利福尼亚州,California is on the west coast of the United States.,加利福尼亚州在美国西海岸。,,[ˌkæləˈfɔːniə],[ˌkæləˈfɔːrniə],stage::third-party-primary,001965,8f8401428db3c56f80cf01f844d79ece0cac129c3117cc9ec02f68961832c69e,model-curated-pending-review,third-party-learner-content-v1
KV001415,new-third-party-stable,camera,照相机；相机,照相机；相机,I took a photo with my camera.,我用相机拍了一张照片。,,[ˈkæm(ə)rə],[ˈkæm(ə)rə],stage::third-party-primary,000904,65f87e4dae46f42681f33d93d4d7d8ae77b92f3ca70aaf26b020348246d07fe7,model-curated-pending-review,third-party-learner-content-v1
KV001416,new-third-party-stable,campsite,露营地；营地,露营地；营地,We put up our tent at the campsite.,我们在露营地搭起了帐篷。,,[ˈkæmpsaɪt],[ˈkæmpsaɪt],stage::third-party-primary,001966,7ea48de2d1bcf78a39868ba77a9b7da3dc80111e15eb83a8cb31277ba3a9c7ae,model-curated-pending-review,third-party-learner-content-v1
KV001417,new-third-party-stable,Canberra,堪培拉,堪培拉,Canberra is the capital of Australia.,堪培拉是澳大利亚的首都。,,[ˈkænbərə],[ˈkænbərəˌˈkænberə],stage::third-party-primary,001561,5ffd1d307310ae0c631e89c052f41530e9decd9a7fce29ceb0e9664a2609d709,model-curated-pending-review,third-party-learner-content-v1
KV001418,new-third-party-stable,candle,蜡烛,蜡烛,She lit a candle on the cake.,她点亮了蛋糕上的一支蜡烛。,,[ˈkænd(ə)l],[ˈkændl],stage::third-party-primary,001151,de37027ae9853a23fa5a338a809c9238d40e2f68625c82d92424800cfd0a1ed8,model-curated-pending-review,third-party-learner-content-v1
KV001419,new-third-party-stable,candy bar,糖果棒；条状糖果,糖果棒；条状糖果,He bought a candy bar at the shop.,他在商店买了一根糖果棒。,,,,stage::third-party-primary,002522,822d040bfa39ef56a69d93787ae893a54b2e9a95701ded194402ab2255de1ad3,model-curated-pending-review,third-party-learner-content-v1
KV001420,new-third-party-stable,canteen,食堂,食堂,We eat lunch in the school canteen.,我们在学校食堂吃午饭。,,[kænˈtiːn],[kænˈtiːn],stage::third-party-primary,001518,e3f1efc5ee7d94e3ef2603dd4672e54804121bd2f800e9957aa4aa890e0804f1,model-curated-pending-review,third-party-learner-content-v1
KV001421,new-third-party-stable,capital,首都,首都,Beijing is the capital of China.,北京是中国的首都。,,[ˈkæpɪt(ə)l],[ˈkæpɪt(ə)l],stage::third-party-primary,001023,b82035a0106b5153a99817f6c08b829d95a4093f5307c6e6fa2b5fd89d790943,model-curated-pending-review,third-party-learner-content-v1
KV001422,new-third-party-stable,captain,队长,队长,Our captain led the team onto the field.,我们的队长带队走上球场。,,[ˈkæptɪn],[ˈkæptɪn],stage::third-party-primary,001967,1f936d809fb3b47ae6f3325d84c46c7b4794a4eb49731332af8a635025a27f32,model-curated-pending-review,third-party-learner-content-v1
KV001423,new-third-party-stable,car museum,汽车博物馆,汽车博物馆,We saw many old cars at the car museum.,我们在汽车博物馆看到了许多老汽车。,,,,stage::third-party-primary,001774,d2d8304941068df019af5bd330c0a40654b76aea5143c112281fbca0745b0ae7,model-curated-pending-review,third-party-learner-content-v1
