NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV002860,new-third-party-stable,track,赛道；轨道,赛道；轨道,The runners are waiting beside the track.,赛跑运动员正在赛道旁等待。,,[træk],[træk],stage::third-party-primary,002450,817679dee6f35f9e8a28a2954a730cb0292f71b091ba70fb8539853ba343909a,model-curated-pending-review,third-party-learner-content-v1
KV002861,new-third-party-stable,traditional,传统的,传统的,We ate traditional food during the festival.,节日期间我们吃了传统食物。,,[trəˈdɪʃən(ə)l],[trəˈdɪʃənl],stage::third-party-primary,001742,c51d6101c6a9574e36932e41a10a4405ef4c4e981f801c6806598e792a9c1841,model-curated-pending-review,third-party-learner-content-v1
KV002862,new-third-party-stable,traffic,交通,交通,There is heavy traffic this morning.,今天早上的交通很拥堵。,,[ˈtræfɪk],[ˈtræfɪk],stage::third-party-primary,001297,a0f175a27d98db84540fce0cdc6e7bb94c5ce1961d922b874d053fd2eb9feba5,model-curated-pending-review,third-party-learner-content-v1
KV002863,new-third-party-stable,traffic jam,交通堵塞；堵车,交通堵塞；堵车,We were late because of a traffic jam.,我们因为堵车迟到了。,,[ˈtræfɪk dʒæm],[ˈtræfɪk dʒæm],stage::third-party-primary,002748,d102a0df99733bf73a1d405b4b656f71a145a8c755eb8603a7d171384a3e9e81,model-curated-pending-review,third-party-learner-content-v1
KV002864,new-third-party-stable,traffic light,交通信号灯；红绿灯,交通信号灯；红绿灯,Stop when the traffic light is red.,红灯时要停下来。,,['træfɪk'laɪt],[ˈtræfɪk laɪt],stage::third-party-primary,001828,62d9a382c4c08d23c7706e6bd5ec728fd7cac2d228e313d3d66f1344e997334a,model-curated-pending-review,third-party-learner-content-v1
KV002865,new-third-party-stable,traffic lights,交通信号灯；红绿灯,交通信号灯；红绿灯,Traffic lights control cars at the crossing.,交通信号灯在路口指挥车辆通行。,,,,stage::third-party-primary,001829,a1ed6c81773a68cded549470d02fe3f9737813b5d7c74ffbd48bd19dd80531e6,model-curated-pending-review,third-party-learner-content-v1
KV002866,new-third-party-stable,train station,火车站,火车站,We met at the train station.,我们在火车站见面。,,[trein ˈsteiʃn],[treɪn ˈsteɪʃn],stage::third-party-primary,001322,9f83a36fe62ab8f896c9ef48f0c6c76d503cbcc6a32fe8c3e1e42e07b36b6260,model-curated-pending-review,third-party-learner-content-v1
KV002867,new-third-party-stable,trainer,运动鞋,运动鞋,I bought a new pair of trainers for running.,我买了一双新的跑步运动鞋。,,[ˈtreɪnə(r)],[ˈtreɪnər],stage::third-party-primary,002451,c867f7ec3910c13f4ac2425a5ed357d9f20d57f000499345132534852fb8033e,model-curated-pending-review,third-party-learner-content-v1
KV002868,new-third-party-stable,trash,垃圾；废物,垃圾；废物,Please put the trash in the bin.,请把垃圾扔进垃圾桶。,,[træʃ],[træʃ],stage::third-party-primary,001515,290f990c19f6b98ac59775bfa35735b64974f250a8adbfc695939f98c17b48a3,model-curated-pending-review,third-party-learner-content-v1
KV002869,new-third-party-stable,trashcan,垃圾桶,垃圾桶,The trashcan is beside the door.,垃圾桶在门旁边。,,[ˈtræʃkæn],['træʃkæn],stage::third-party-primary,002452,faa329ab019f09b6787839de7507eb5c44b7356bbd31f9be4fadc79fac928967,model-curated-pending-review,third-party-learner-content-v1
KV002870,new-third-party-stable,traveller,旅行者；旅客,旅行者；旅客,The tired traveller sat by the window.,疲惫的旅行者坐在窗边。,,[ˈtrævələ(r)],[ˈtrævələr],stage::third-party-primary,002453,532894441566c7736326cab1657b20784bedd8f1489020433cc40270d317687e,model-curated-pending-review,third-party-learner-content-v1
KV002871,new-third-party-stable,treat,款待；招待,款待；招待,Grandpa treated us to ice cream.,爷爷请我们吃了冰淇淋。,,[triːt],[triːt],stage::third-party-primary,002454,d1b386690a43b68e2f77dc6df1f024532dacb604dd26292fa8c25f2469566112,model-curated-pending-review,third-party-learner-content-v1
KV002872,new-third-party-stable,triangle,三角形,三角形,A triangle has three sides.,三角形有三条边。,,[ˈtraɪæŋɡl],[ˈtraɪæŋɡl],stage::third-party-primary,001137,839f988540416c325f3f33223db9df11b93b99f941bf4eb8e46434f4d99d7e4e,model-curated-pending-review,third-party-learner-content-v1
KV002873,new-third-party-stable,trick,把戏；花招；恶作剧,把戏；花招；恶作剧,The magician showed us a clever trick.,魔术师给我们表演了一个巧妙的把戏。,,[trɪk],[trɪk],stage::third-party-primary,001876,a9422234cf59d18494e839ee2140f41d2216b67f505ce6d9f3c60c7df63bc3d1,model-curated-pending-review,third-party-learner-content-v1
KV002874,new-third-party-stable,trolley,手推车；行李车,手推车；行李车,Put your suitcase on the trolley.,把你的行李箱放在手推车上。,,[ˈtrɒli],[ˈtrɑːli],stage::third-party-primary,002455,15e9b7ed63f5aff9c152bad297b8b4ab015c0a52de782a0a74f049209d67b8ab,model-curated-pending-review,third-party-learner-content-v1
KV002875,new-third-party-stable,trouble,麻烦；困难,麻烦；困难,Ask your teacher if you are in trouble.,遇到困难时请向老师求助。,,[ˈtrʌb(ə)l],[ˈtrʌbl],stage::third-party-primary,002456,7482566f0225ed55da1192182ab4381ce0c3e9737706ec19d93eb776a42aadc0,model-curated-pending-review,third-party-learner-content-v1
KV002876,new-third-party-stable,truck,卡车；货车,卡车；货车,A large truck carried the boxes.,一辆大卡车运走了这些箱子。,,[trʌk],[trʌk],stage::third-party-primary,002457,3a1080ae4c7b70f37cfff0b25b906880ddf7b7bcb95ad2fe6920aa58ef517efe,model-curated-pending-review,third-party-learner-content-v1
KV002877,new-third-party-stable,true,真实的；正确的,真实的；正确的,Is this story true?,这个故事是真的吗？,,[truː],[truː],stage::third-party-primary,001298,811f3b1d9fe0f67efcfa967ccc85ea6272728277390c90ffff14669b30ddced2,model-curated-pending-review,third-party-learner-content-v1
KV002878,new-third-party-stable,trumpet,小号；喇叭,小号；喇叭,He plays the trumpet in the school band.,他在学校乐队里吹小号。,,[ˈtrʌmpɪt],[ˈtrʌmpɪt],stage::third-party-primary,002458,91c64bec99d540d2ccaaa537abb095b168149bc3e3e94eb46827c01485ca6c0f,model-curated-pending-review,third-party-learner-content-v1
KV002879,new-third-party-stable,try,尝试；试着,尝试；试着,Please try this soup.,请尝一尝这个汤。,,[traɪ],[traɪ],stage::third-party-primary,000814,cfe170cdd9d7822e2e04889ffc34ec9223be74c2c972f744621a1a7436d55832,model-curated-pending-review,third-party-learner-content-v1
KV002880,new-third-party-stable,try out,试用；试一试；试验,试用；试一试；试验,You can try out the new bike.,你可以试一试这辆新自行车。,,,,stage::third-party-primary,002749,3d182efbe178b8057dc28f02ce8565039789f545d63b87732db6c0ad9d1776e6,model-curated-pending-review,third-party-learner-content-v1
KV002881,new-third-party-stable,tummy,肚子；胃,肚子；胃,My tummy hurts after eating too much.,吃得太多后我肚子疼。,,[ˈtʌmi],[ˈtʌmi],stage::third-party-primary,001744,06850f9b7f725b9d8652400cc781f9ccc0c17cb69b52e549477c2756ea4060b5,model-curated-pending-review,third-party-learner-content-v1
KV002882,new-third-party-stable,tunnel,隧道,隧道,The train went through a long tunnel.,火车穿过了一条长隧道。,,[ˈtʌn(ə)l],[ˈtʌnl],stage::third-party-primary,001745,70b98b2c8c9f562a535c58b8aca370c2e4ab2fca36cfbde335170ca70feb4a69,model-curated-pending-review,third-party-learner-content-v1
KV002883,new-third-party-stable,Turkey,土耳其,土耳其,Ankara is the capital of Turkey.,安卡拉是土耳其的首都。,,[ˈtɜːki],[ˈtɜːrki],stage::third-party-primary,001138,c6655d366724527bed9d74d093740ae3a6f186a571269cb7fd6eef35453cf859,model-curated-pending-review,third-party-learner-content-v1
KV002884,new-third-party-stable,turn,转；转动,转；转动,Turn the key slowly.,慢慢转动钥匙。,,[tɜːn],[tɜːrn],stage::third-party-primary,000790,286d3e8636f390a2d830b141ca8e725871f7fb216d74107001a1e2de752ecdc5,model-curated-pending-review,third-party-learner-content-v1
KV002885,new-third-party-stable,turn around,转身；掉头,转身；掉头,Turn around and look behind you.,转身看看你的身后。,,,,stage::third-party-primary,002750,2ef82f33ca2a1f7aa96b465a7da088e1f1871b1a4e20f13c4e5766c020919426,model-curated-pending-review,third-party-learner-content-v1
KV002886,new-third-party-stable,turn back,返回；往回走,返回；往回走,It was getting dark so we turned back.,天快黑了所以我们往回走。,,,,stage::third-party-primary,002751,3e5054b898cf35e40231c470815db387672fa27106c1ee965665a6381485b8e1,model-curated-pending-review,third-party-learner-content-v1
KV002887,new-third-party-stable,turn on,打开；开启（电器、灯等）,打开；开启（电器、灯等）,Please turn on the light.,请打开灯。,,[tɜ:n ɒn],[tɜːrn ɑːn],stage::third-party-primary,001120,28d62c739cc4624e1dfd7d8e0ec1ad8090a85274bcc04793d1786e9ecfabbf1e,model-curated-pending-review,third-party-learner-content-v1
KV002888,new-third-party-stable,tweet,啾啾叫；鸟叫声,啾啾叫；鸟叫声,We heard a bird tweet outside the window.,我们听见窗外小鸟啾啾叫。,,[twiːt],[twiːt],stage::third-party-primary,001442,b06887b9c6ec93aaa95bad0d6eb1bc40a8d1f0254912e5a265f56b3423326e64,model-curated-pending-review,third-party-learner-content-v1
KV002889,new-third-party-stable,twentieth,第二十,第二十,He finished twentieth in the race.,他在比赛中得了第二十名。,,[ˈtwentiəθ],[ˈtwentiəθ],stage::third-party-primary,001746,9f4a361926506fb2afc48c0acaedf4bd9bec896d3ddfd7ed6b9d4ded9ced3e8f,model-curated-pending-review,third-party-learner-content-v1
KV002890,new-third-party-stable,twenty-eight,二十八,二十八,There are twenty-eight students in our class.,我们班有二十八名学生。,,,,stage::third-party-primary,002752,6af1ee2a74fcde4de31a213d567c3ad106c452437421d2e341a3363061254274,model-curated-pending-review,third-party-learner-content-v1
KV002891,new-third-party-stable,twenty-first,第二十一,第二十一,Today is her twenty-first birthday.,今天是她二十一岁生日。,,[ˌtwenti ˈfɜːst],[ˌtwenti ˈfɜːrst],stage::third-party-primary,002753,1b97ef1843b18d2002d9d24eb271db9b845fa5a3fe81e0e9eb17636bb3a40508,model-curated-pending-review,third-party-learner-content-v1
KV002892,new-third-party-stable,twenty-one,二十一,二十一,There are twenty-one apples in the box.,箱子里有二十一个苹果。,,['twenti'wʌn],[ˈtwenti wʌn],stage::third-party-primary,002754,b53a075651b254c6f7fed48e863c6884304514d1d071cda6eccbeda8237a754f,model-curated-pending-review,third-party-learner-content-v1
KV002893,new-third-party-stable,twenty-second,第二十二,第二十二,He came twenty-second in the race.,他在比赛中得了第二十二名。,,,,stage::third-party-primary,002755,09d0a8e59146318caa70d0f4cabe24aeae79d0ab89920658ec1a4e7c7bd6d1c6,model-curated-pending-review,third-party-learner-content-v1
KV002894,new-third-party-stable,twenty-third,第二十三,第二十三,She finished twenty-third in the race.,她在比赛中得了第二十三名。,,,,stage::third-party-primary,001830,738df13ee04781cdbb236ed0203803e04fc50bbed5866f526e6bac882c706c91,model-curated-pending-review,third-party-learner-content-v1
KV002895,new-third-party-stable,twin,双胞胎之一；双胞胎,双胞胎之一；双胞胎,My twin brother looks like me.,我的双胞胎哥哥和我长得很像。,,[twɪn],[twɪn],stage::third-party-primary,002460,3e898cb22f860cb93017f735f3fee6cd03d12705972fe4f291af875f869e853d,model-curated-pending-review,third-party-learner-content-v1
KV002896,new-third-party-stable,twin towers,双子塔；双塔,双子塔；双塔,The twin towers are easy to see from here.,从这里很容易看到那两座双塔。,,,,stage::third-party-primary,002756,743c0fa8d4b5558dd13e70a1ba5eb7e4b65a7bce0fe7b52b3af176d791a669bc,model-curated-pending-review,third-party-learner-content-v1
KV002897,new-third-party-stable,twins,双胞胎,双胞胎,The twins are in the same class.,这对双胞胎在同一个班。,,[twɪnz],[twɪnz],stage::third-party-primary,002461,8734f548ae62397ce3613e5d751779a09fb6ce73a06760b80182c36a51822b43,model-curated-pending-review,third-party-learner-content-v1
KV002898,new-third-party-stable,typhoon,台风,台风,The typhoon brought strong wind and heavy rain.,台风带来了大风和暴雨。,,[taɪˈfuːn],[taɪˈfuːn],stage::third-party-primary,002462,26ddb4ed7d9b05464f837d15e7032a25d3200b01c170f825cd5877706345c238,model-curated-pending-review,third-party-learner-content-v1
KV002899,new-third-party-stable,UFO,不明飞行物；UFO,不明飞行物；UFO,The children drew a UFO in the sky.,孩子们画了一个天空中的不明飞行物。,,[ˌjuː ef ˈəʊ; ˈjuːfəʊ],[ˌjuː ef ˈoʊˌˈjuːfoʊ],stage::third-party-primary,001747,4464ca674260af3a5c2a67ddb67b5978e5b5106ca8effc4db691cd7b33e0b5c1,model-curated-pending-review,third-party-learner-content-v1
KV002900,new-third-party-stable,ugly,丑陋的,丑陋的,The monster in the story was ugly.,故事里的怪物很丑陋。,,[ˈʌɡli],[ˈʌɡli],stage::third-party-primary,002463,6db65d4070ba4483a693b2ea7af66904b8510fad81587a21e3fcd86d776ddc2a,model-curated-pending-review,third-party-learner-content-v1
KV002901,new-third-party-stable,UK,英国；联合王国,英国；联合王国,London is the capital of the UK.,伦敦是英国的首都。,,[ˌjuː ˈkeɪ],[ˌjuː ˈkeɪ],stage::third-party-primary,001110,54dae611757716525cd79b289baec989791d1acf19e78ff0a5b9c0b065d12958,model-curated-pending-review,third-party-learner-content-v1
KV002902,new-third-party-stable,underground,地铁,地铁,We took the underground to the museum.,我们乘地铁去了博物馆。,,[ˌʌndəˈɡraʊnd],[ˌʌndərˈɡraʊnd],stage::third-party-primary,001443,2c78b318237a5c7b5bbcabe119bad70418e67d0f58751b1b4ecb8159804f7eef,model-curated-pending-review,third-party-learner-content-v1
KV002903,new-third-party-stable,unhealthy,不健康的,不健康的,Eating too much sugar is unhealthy.,吃太多糖是不健康的。,,[ʌnˈhelθi],[ʌnˈhelθi],stage::third-party-primary,001444,7762c88a1dcbbd7f6cc7b0dec4e03bfa7706188b9b664a36d7f4579125439c4c,model-curated-pending-review,third-party-learner-content-v1
KV002904,new-third-party-stable,uniform,制服；校服,制服；校服,We wear a school uniform every day.,我们每天穿校服。,,[ˈjuːnɪfɔːm],[ˈjuːnɪfɔːrm],stage::third-party-primary,001339,a123233b8ef228d30ed800fe59068d25bd12a62a0d96a31082158f7b499dad87,model-curated-pending-review,third-party-learner-content-v1
KV002905,new-third-party-stable,until,直到……为止,直到……为止,Wait here until I come back.,在这里等到我回来。,,[ənˈtɪl],[ənˈtɪl],stage::third-party-primary,001445,8529b53ec5fc321679c86b62a95dd6d3dee3e64830364031c709d249ecffa6b1,model-curated-pending-review,third-party-learner-content-v1
KV002906,new-third-party-stable,up,向上；在上方,向上；在上方,Look up at the stars.,抬头看星星。,,[ʌp],[ʌp],stage::third-party-primary,000941,abe4c1e1dfbb6d9117b57f2da1bb0b58a8da7144944d68bcbf5b9c57a5624747,model-curated-pending-review,third-party-learner-content-v1
KV002907,new-third-party-stable,up and down,上上下下；来来回回,上上下下；来来回回,The lift went up and down all morning.,电梯整个上午上上下下。,,[ʌp ən daʊn],[ʌp ənd daʊn],stage::third-party-primary,002859,f4ff22d4c3be5b373172b8a300cd6de92d38d2a2feb6b99ae88ccdf8dd278fb5,model-curated-pending-review,third-party-learner-content-v1
KV002908,new-third-party-stable,upset,心烦的；难过的,心烦的；难过的,She was upset about losing her book.,她因为丢了书很难过。,,[ˌʌpˈset],[ˌʌpˈset],stage::third-party-primary,001749,370680ef8dba41789b1daeee01b7b9f1f5874049ac97b3686e90cba6a275161c,model-curated-pending-review,third-party-learner-content-v1
KV002909,new-third-party-stable,upstairs,楼上；在楼上；上楼,楼上；在楼上；上楼,My bedroom is upstairs.,我的卧室在楼上。,,[ˌʌpˈsteəz],[ˌʌpˈsterz],stage::third-party-primary,001750,ce38909f3f83d683364c2f9b72eeb901865e2f32771edb9e57a961bebf360102,model-curated-pending-review,third-party-learner-content-v1
KV002910,new-third-party-stable,US,我们,我们,The teacher asked us to sit down.,老师让我们坐下。,,,,stage::third-party-primary,000883,1cb92954b044b6256e7746cec87a64b1b566c14abc22e6a3b00957c9d291c737,model-curated-pending-review,third-party-learner-content-v1
KV002911,new-third-party-stable,USA,美国；美利坚合众国,美国；美利坚合众国,The USA is in North America.,美国在北美洲。,,,,stage::third-party-primary,001299,62f5577c04a13453cd7c316b2ceebf8698ee56c409e362de384471911132d304,model-curated-pending-review,third-party-learner-content-v1
KV002912,new-third-party-stable,valley,山谷；谷地,山谷；谷地,A river runs through the valley.,一条河流穿过山谷。,,[ˈvæli],[ˈvæli],stage::third-party-primary,002464,2a8e352662fbc664faebdb0092ae15589af13081d386aa7d854c8f1705f9bc59,model-curated-pending-review,third-party-learner-content-v1
KV002913,new-third-party-stable,van,面包车；厢式货车,面包车；厢式货车,A white van stopped outside the school.,一辆白色面包车停在学校外面。,,[væn],[væn],stage::third-party-primary,001751,430709b23ea6909fcb1c65804745fdfd66ed9cb7806d114b387653e8afdccd12,model-curated-pending-review,third-party-learner-content-v1
KV002914,new-third-party-stable,vanilla,香草；香草味的,香草；香草味的,I chose vanilla ice cream.,我选了香草味冰淇淋。,,[vəˈnɪlə],[vəˈnɪlə],stage::third-party-primary,002465,76bed224d8fc0266f0679d25aba8246bbe85f9e4e798e351dd5ae1255f269eaa,model-curated-pending-review,third-party-learner-content-v1
KV002915,new-third-party-stable,vase,花瓶,花瓶,She put the flowers in a vase.,她把花放进了花瓶。,,[vɑːz],[veɪs; veɪz],stage::third-party-primary,001752,8c0b63a4c1cc3111c980f76d4351d7611f0b29e82cb54570318b885226e2d3f0,model-curated-pending-review,third-party-learner-content-v1
KV002916,new-third-party-stable,very,非常；很,非常；很,The water is very cold.,水很冷。,,[ˈveri],[ˈveri],stage::third-party-primary,000862,4efe21735915ee73916845dc2f35880acba52f410bd492952bd2bf1b4f78504a,model-curated-pending-review,third-party-learner-content-v1
KV002917,new-third-party-stable,very much,非常；很,非常；很,Thank you very much for your help.,非常感谢你的帮助。,,[ˈveri mʌtʃ],[ˈveri mʌtʃ],stage::third-party-primary,001056,e8f5878cd6d1f912360bfb5d0b930ea683c885bb227cbd2857061021f9d6957a,model-curated-pending-review,third-party-learner-content-v1
KV002918,new-third-party-stable,vest,背心；马甲,背心；马甲,He wore a warm vest under his coat.,他在外套里面穿了一件暖和的背心。,,[vest],[vest],stage::third-party-primary,001446,78c56a9780f588f88bea0a395575b79fa9d42bc771b3c6b2fca47968d78e31b2,model-curated-pending-review,third-party-learner-content-v1
KV002919,new-third-party-stable,vet,兽医,兽医,The vet checked our sick dog.,兽医检查了我们生病的狗。,,[vet],[vet],stage::third-party-primary,001447,e2a896bb1559eb301292b9f953ebd4b26d20261411baeb9769be0335af9185ee,model-curated-pending-review,third-party-learner-content-v1
KV002920,new-third-party-stable,video game,电子游戏；电子游戏机游戏,电子游戏；电子游戏机游戏,We played a video game together.,我们一起玩了一个电子游戏。,,[ˈvɪdiəʊ ɡeɪm],[ˈvɪdioʊ ɡeɪm],stage::third-party-primary,002757,64183765c3f9ca9663eac4b0f0dda80d4067d0bd01933ab844a5265ac70a94ee,model-curated-pending-review,third-party-learner-content-v1
KV002921,new-third-party-stable,violin,小提琴,小提琴,She plays the violin after school.,她放学后拉小提琴。,,[ˌvaɪəˈlɪn],[ˌvaɪəˈlɪn],stage::third-party-primary,000902,6eb89b2ebd5c80d661241d73f20754224c3992eae3790adbac6b14c60adef04e,model-curated-pending-review,third-party-learner-content-v1
KV002922,new-third-party-stable,violinist,小提琴家；小提琴演奏者,小提琴家；小提琴演奏者,The violinist played a beautiful song.,小提琴家演奏了一首优美的曲子。,,[ˌvaɪəˈlɪnɪst],[ˌvaɪəˈlɪnɪst],stage::third-party-primary,001877,962a6c114a843179b6f75c14eb8ccc8c4ec9033016f15c5dffc655b573fba07c,model-curated-pending-review,third-party-learner-content-v1
