NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV001445,new-third-party-stable,chain,链条；链子,链条；链子,The bike chain came off.,自行车链条掉了。,,[tʃeɪn],[tʃeɪn],stage::third-party-primary,001976,9d045b9cf4a9f487d0ae066cd9a58978d4ba0fc7c8222459becb09f3d4185f1a,model-curated-pending-review,third-party-learner-content-v1
KV001446,new-third-party-stable,chameleon,变色龙,变色龙,The chameleon changed its color.,变色龙改变了自己的颜色。,,[kəˈmiːliən],[kəˈmiːliən],stage::third-party-primary,001977,72146b72e839aa143c1edd7d1eefbf2e824c7b62ef83e71a4f5313cbee4b0028,model-curated-pending-review,third-party-learner-content-v1
KV001447,new-third-party-stable,champion,冠军,冠军,She became the school champion.,她成了学校冠军。,,[ˈtʃæmpiən],[ˈtʃæmpiən],stage::third-party-primary,001978,78a0f3fb24d2f7ba897d24fd017dad10adfe10fdaa3eb2390b7ed7f255cd172a,model-curated-pending-review,third-party-learner-content-v1
KV001448,new-third-party-stable,chance,机会,机会,Give me a chance to try.,给我一个机会试一试。,,[tʃɑːns],[tʃæns],stage::third-party-primary,001979,d2715aa2ce6366c6725f235a9f02fdc2a0c97af617f43a054a23214ad1fbd765,model-curated-pending-review,third-party-learner-content-v1
KV001449,new-third-party-stable,chant,吟唱；反复地唱,吟唱；反复地唱,The children chant the words together.,孩子们一起反复吟唱这些词。,,[tʃɑːnt],[tʃænt],stage::third-party-primary,001980,ef6f09c24466cd0fa7350463bc4511a6284e727cfb1d6bdbf2c0dbe1bef55de0,model-curated-pending-review,third-party-learner-content-v1
KV001450,new-third-party-stable,chase,追逐；追赶,追逐；追赶,The dog began to chase the ball.,狗开始追球。,,[tʃeɪs],[tʃeɪs],stage::third-party-primary,001569,9eace14a76b5c67b485d53641ef4e4f5248ad4bf9223bca0eb056e302b902ff8,model-curated-pending-review,third-party-learner-content-v1
KV001451,new-third-party-stable,chat,聊天；闲聊,聊天；闲聊,We like to chat after class.,我们喜欢下课后聊天。,,[tʃæt],[tʃæt],stage::third-party-primary,001981,6fb7a22b9568d2b50177142da3c066598d56125e11353f54a412db7ba35c2cd7,model-curated-pending-review,third-party-learner-content-v1
KV001452,new-third-party-stable,cheaper,更便宜的；价格更低的,更便宜的；价格更低的,This bag is cheaper than that one.,这个包比那个更便宜。,,[tʃiːpə],[ˈtʃiːpər],stage::third-party-primary,001982,d1b0ef654a0e6b58c371bf16dd8785b70cd06c22313e8dd88ad941aae03e457a,model-curated-pending-review,third-party-learner-content-v1
KV001453,new-third-party-stable,check-up,检查；体检,检查；体检,Dad went to the hospital for a check-up.,爸爸去医院做体检。,,[ˈtʃek ʌp],[ˈtʃek ʌp],stage::third-party-primary,002526,474935abb00385dcb9b059950a41dbcc0e1dff90bae9f062bdd3e5d34b6315b9,model-curated-pending-review,third-party-learner-content-v1
KV001454,new-third-party-stable,checklist,清单；检查表,清单；检查表,I made a checklist for my school trip.,我为学校旅行做了一张清单。,,[ˈtʃeklɪst],[ˈtʃeklɪst],stage::third-party-primary,001983,62d6ba229887811b8a5b8682f9556f2b417441fcc5878ab10bde2e9a5b622425,model-curated-pending-review,third-party-learner-content-v1
KV001455,new-third-party-stable,cheer for,为……加油；为……喝彩,为……加油；为……喝彩,We all cheer for our team.,我们都为自己的队伍加油。,,,,stage::third-party-primary,002527,10b0b61160ed9ac3d1e1b6bd948b214300b35d534addea659dd9245da33f7263,model-curated-pending-review,third-party-learner-content-v1
KV001456,new-third-party-stable,cheese,奶酪；干酪,奶酪；干酪,I put cheese in my sandwich.,我在三明治里放了奶酪。,,[tʃiːz],[tʃiːz],stage::third-party-primary,001153,21d83b6582bbc93e2298c374472aaf0db9873c4f5a3e3dc0f8279a6c32170d15,model-curated-pending-review,third-party-learner-content-v1
KV001457,new-third-party-stable,chemistry,化学,化学,We did a simple experiment in chemistry class.,我们在化学课上做了一个简单实验。,,[ˈkemɪstri],[ˈkemɪstri],stage::third-party-primary,001357,5bead922fbd555b5b3667525d50c49780de6f09c95d20d2325ea934719543967,model-curated-pending-review,third-party-learner-content-v1
KV001458,new-third-party-stable,cherry,樱桃,樱桃,There is a cherry on the cake.,蛋糕上有一颗樱桃。,,[ˈtʃeri],[ˈtʃeri],stage::third-party-primary,001239,eaffc6857c34a623beae05ddbdd3fc73bb64209691791d49c6a514280a66b1af,model-curated-pending-review,third-party-learner-content-v1
KV001459,new-third-party-stable,chewing gum,口香糖,口香糖,Please put your chewing gum in the bin.,请把你的口香糖扔进垃圾桶。,,[ˈtʃuːɪŋ ɡʌm],[ˈtʃuːɪŋ ɡʌm],stage::third-party-primary,002528,7209c227cfc85ab7bbfb417f0eb6ec0b00576cd37fca1732b5d044bbfb8b10eb,model-curated-pending-review,third-party-learner-content-v1
KV001460,new-third-party-stable,chick,小鸡；雏鸡,小鸡；雏鸡,A yellow chick followed the hen.,一只黄色小鸡跟着母鸡。,,[tʃɪk],[tʃɪk],stage::third-party-primary,001331,41aa918d74752a00cbe450a5643c491c1fd0ed6d938c921d938a34423e847500,model-curated-pending-review,third-party-learner-content-v1
KV001461,new-third-party-stable,child,孩子；儿童,孩子；儿童,Every child needs a safe place to play.,每个孩子都需要一个安全的玩耍地方。,,[tʃaɪld],[tʃaɪld],stage::third-party-primary,000880,4f731cf62fcc77204f851aa413f32cb17cc17a6694f12eecbef968b5cee3e2a3,model-curated-pending-review,third-party-learner-content-v1
KV001462,new-third-party-stable,childish,孩子气的；幼稚的,孩子气的；幼稚的,Do not be childish when you lose a game.,输了比赛时不要孩子气。,,[ˈtʃaɪldɪʃ],[ˈtʃaɪldɪʃ],stage::third-party-primary,001984,03769d41ce52114922ab50e9fb30987df4124f2088a4e95bcf2bca83a6fc5871,model-curated-pending-review,third-party-learner-content-v1
KV001463,new-third-party-stable,Children's Palace,少年宫,少年宫,We have art lessons at the Children's Palace.,我们在少年宫上美术课。,,,,stage::third-party-primary,002788,21d2fd955c49aaf4239ccf51c12e43b5d9ef2616bcf801b9ee6ae7ef0f613a14,model-curated-pending-review,third-party-learner-content-v1
KV001464,new-third-party-stable,Children's Park,儿童公园,儿童公园,The children played at Children's Park.,孩子们在儿童公园玩耍。,,,,stage::third-party-primary,002789,e3e51445f9089bdb78119e4141a9a705ab4febe5682814749ef6efe6ade3b0f8,model-curated-pending-review,third-party-learner-content-v1
KV001465,new-third-party-stable,chilli,辣椒,辣椒,This chilli is very hot.,这个辣椒很辣。,,[ˈtʃɪli],[ˈtʃɪli],stage::third-party-primary,001985,a0f74814d84666e3c4c441c51edc24dfd6e7993508120d85f6734d59022f049a,model-curated-pending-review,third-party-learner-content-v1
KV001466,new-third-party-stable,chimney,烟囱,烟囱,Smoke came out of the chimney.,烟从烟囱里冒出来。,,[ˈtʃɪmni],[ˈtʃɪmni],stage::third-party-primary,001986,a9ce2fbf099de71c11aa4dc4cdfcc22773b6b7f6b8186b8e6b008ca5b2488756,model-curated-pending-review,third-party-learner-content-v1
KV001467,new-third-party-stable,chin,下巴,下巴,He touched his chin and thought.,他摸着下巴思考。,,[tʃɪn],[tʃɪn],stage::third-party-primary,001987,9364e5758833f7c12941cc21f53cf93201ca5f8f8e16eb72a9f195ce0adb7623,model-curated-pending-review,third-party-learner-content-v1
KV001468,new-third-party-stable,Chinatown,唐人街；中国城,唐人街；中国城,We had lunch in Chinatown.,我们在唐人街吃了午饭。,,[ˈtʃaɪnətaʊn],[ˈtʃaɪnətaʊn],stage::third-party-primary,001358,41aee07c0c43b9710fba09d93ad0c153c8a3c2b118282287f4376f4320ec01e9,model-curated-pending-review,third-party-learner-content-v1
KV001469,new-third-party-stable,Chinese book,语文书；中文书,语文书；中文书,My Chinese book is on the desk.,我的语文书在桌上。,,,,stage::third-party-primary,002529,e36e24a2f422985147ff5a140ed824e53d0616e7bca47cfc69c56f527c299dd7,model-curated-pending-review,third-party-learner-content-v1
KV001470,new-third-party-stable,Chinese chess,中国象棋；象棋,中国象棋；象棋,Grandpa taught me Chinese chess.,爷爷教我下中国象棋。,,,,stage::third-party-primary,001775,7bf1e342c40d0960e1f3f075840ca3f3767c8c6f8f82ac9850eab11b4a016611,model-curated-pending-review,third-party-learner-content-v1
KV001471,new-third-party-stable,Chinese ink painting,中国水墨画,中国水墨画,We learned Chinese ink painting at school.,我们在学校学习中国水墨画。,,,,stage::third-party-primary,002790,b8275bf829911793d440dae27aa42bacb0d96bc0b515b4a8a80fee72139b4367,model-curated-pending-review,third-party-learner-content-v1
KV001472,new-third-party-stable,Chinese leaves,大白菜,大白菜,Mum cooked Chinese leaves for dinner.,妈妈晚饭做了大白菜。,,,,stage::third-party-primary,002530,28a01ea202e7541ea53105c62d09f83ab2ddf4e3297c61946dc7c45b97e37797,model-curated-pending-review,third-party-learner-content-v1
KV001473,new-third-party-stable,Chinese New Year,中国新年；春节,中国新年；春节,Our family gets together for Chinese New Year.,我们全家春节团聚。,,,,stage::third-party-primary,002791,3e4184c121e44240350d62494e948afa2209dbb39974947bf8ff334a325a7258,model-curated-pending-review,third-party-learner-content-v1
KV001474,new-third-party-stable,Chinese New Year's Day,中国新年第一天；大年初一,中国新年第一天；大年初一,We visit our grandparents on Chinese New Year's Day.,大年初一我们去看望爷爷奶奶。,,,,stage::third-party-primary,002891,f368063daf5af6a185a36330f3bb31a3195d47b1cfa80d8328b897f6ea0704bb,model-curated-pending-review,third-party-learner-content-v1
KV001475,new-third-party-stable,Chinese New Year's Eve,除夕夜,除夕夜,We have a big dinner on Chinese New Year's Eve.,除夕夜我们吃一顿丰盛的晚饭。,,,,stage::third-party-primary,002892,b3df2daec446a2e50c9c3a75250c308141d97bbd75b8daa0b3d8e41ee46e3680,model-curated-pending-review,third-party-learner-content-v1
KV001476,new-third-party-stable,chips,[食品] 炸土豆条,[食品] 炸土豆条,He ate fish and chips for lunch.,他午饭吃了炸鱼和薯条。,,[tʃɪps],[tʃɪps],stage::third-party-primary,001359,afdbbffa570b46c4259522c730e1255f8e42fcc4025b31f2a24feac204ba192e,model-curated-pending-review,third-party-learner-content-v1
KV001477,new-third-party-stable,chocolate,巧克力,巧克力,Would you like some chocolate?,你想吃点巧克力吗？,,[ˈtʃɒklət],[ˈtʃɔːklət],stage::third-party-primary,000906,12e023d6ac23fa36eaf3c2a7f50256c68e7327a29a886f2b8b06f0a03cd78395,model-curated-pending-review,third-party-learner-content-v1
KV001478,new-third-party-stable,choir,合唱团；合唱队,合唱团；合唱队,My sister sings in the school choir.,我妹妹在学校合唱团唱歌。,,[ˈkwaɪə(r)],[ˈkwaɪər],stage::third-party-primary,001988,49aae1f1356338dc8e40acc44f55a7ba7faf17679a5a505e051cf93d4a47183e,model-curated-pending-review,third-party-learner-content-v1
KV001479,new-third-party-stable,Chongyang Festival,重阳节,重阳节,We visit our grandparents during Chongyang Festival.,重阳节期间我们去看望爷爷奶奶。,,,,stage::third-party-primary,002531,115b144f1390514f09e3a3af9c2477974358a8db16cf7e8bed7b6f75c36d3d2e,model-curated-pending-review,third-party-learner-content-v1
KV001480,new-third-party-stable,choose,选择,选择,You can choose one book.,你可以选择一本书。,,,,stage::third-party-primary,001332,7ed0980d02041fa9beaee74476ec37cdad6f7d9e3c7b8ffde70c4a6bb78048eb,model-curated-pending-review,third-party-learner-content-v1
KV001481,new-third-party-stable,chopstick,筷子,筷子,I picked up one chopstick from the table.,我从桌上拿起一根筷子。,,[ˈtʃɒpstɪk],[ˈtʃɑːpstɪk],stage::third-party-primary,001570,31a226b4fc6df48a354cf737ddf0e3d3824f021e7b87271b70e0ec2c0035c645,model-curated-pending-review,third-party-learner-content-v1
KV001482,new-third-party-stable,chorus,合唱；齐声,合唱；齐声,Everyone sang the chorus together.,大家一起唱了副歌。,,[ˈkɔːrəs],[ˈkɔːrəs],stage::third-party-primary,001989,fd644ec4f9d4d05ea0f76aef10e67978a62915e05646552ca85420f98447be68,model-curated-pending-review,third-party-learner-content-v1
KV001483,new-third-party-stable,Christmas Eve,圣诞前夜,圣诞前夜,We put gifts under the tree on Christmas Eve.,圣诞前夜我们把礼物放在树下。,,[ˌkrɪsməs ˈiːv],[ˌkrɪsməs ˈiːv],stage::third-party-primary,002532,57aefd833280107ebde5f51cd3b156773eb57b333644f9750ca87a6f25906ebf,model-curated-pending-review,third-party-learner-content-v1
KV001484,new-third-party-stable,chug,轧轧声；发出轧轧声,轧轧声；发出轧轧声,The little train began to chug along.,小火车开始轧轧地向前开。,,[tʃʌɡ],[tʃʌɡ],stage::third-party-primary,001990,78b32719a22f8cd01eec43fd0b0ea44449ccd33814d9cd71e1cade60dcc6e485,model-curated-pending-review,third-party-learner-content-v1
KV001485,new-third-party-stable,church,教堂,教堂,There is an old church near the square.,广场附近有一座老教堂。,,[tʃɜːtʃ],[tʃɜːrtʃ],stage::third-party-primary,001991,2833b27be9addeff1bdf652c07ea21e9c4caa4429b5deda5537ec623501afa0d,model-curated-pending-review,third-party-learner-content-v1
KV001486,new-third-party-stable,cinema,电影院,电影院,We watched a film at the cinema.,我们在电影院看了一部电影。,,[ˈsɪnəmə],[ˈsɪnəmə],stage::third-party-primary,000771,75595721f12c387c72847dc72b05ab43eed6ead4ab069fbf134f92519938ff93,model-curated-pending-review,third-party-learner-content-v1
KV001487,new-third-party-stable,circle,圆；圆形,圆；圆形,Draw a circle around the answer.,在答案外面画一个圆。,,[ˈsɜːk(ə)l],[ˈsɜːrkl],stage::third-party-primary,000955,d0f7ce1045e9c18c64553d1a8fc8e975024479aa24c997d4cfe427f754fdd3d2,model-curated-pending-review,third-party-learner-content-v1
KV001488,new-third-party-stable,circus,马戏团；马戏表演,马戏团；马戏表演,We saw clowns at the circus.,我们在马戏团看到了小丑。,,[ˈsɜːkəs],[ˈsɜːrkəs],stage::third-party-primary,001992,594d4d7d4eb17d8fa2ac9d594e199be7131d6143c2a0b736e230ad1b7b3962e7,model-curated-pending-review,third-party-learner-content-v1
KV001489,new-third-party-stable,clap,拍手；鼓掌,拍手；鼓掌,Everyone began to clap after the song.,歌曲结束后大家开始鼓掌。,,[klæp],[klæp],stage::third-party-primary,001571,df42d0f3cd87b3e96ee2eaf530aae0fd9aa29f5df57d5db43fa0b52852b98d05,model-curated-pending-review,third-party-learner-content-v1
KV001490,new-third-party-stable,clapping game,拍手游戏,拍手游戏,The children played a clapping game.,孩子们玩了一个拍手游戏。,,,,stage::third-party-primary,002533,53b432abf6044833ef28a3e5ab3403cf02c854d7436384905525cb842d671a7b,model-curated-pending-review,third-party-learner-content-v1
KV001491,new-third-party-stable,clean my room,打扫我的房间,打扫我的房间,I clean my room every Saturday.,我每周六打扫我的房间。,,,,stage::third-party-primary,002792,2f30d6e03cedbe5f78a85f9c848764edb7e74ca96122469ac24d967224370c52,model-curated-pending-review,third-party-learner-content-v1
KV001492,new-third-party-stable,clear,清楚的；清晰的,清楚的；清晰的,The water is clear enough to see the fish.,水很清澈可以看见鱼。,,[klɪə(r)],[klɪr],stage::third-party-primary,001154,ab2b2197ae9cfa02e135e4a931dbec099489b1ca77d8a94abf1be28b8935414e,model-curated-pending-review,third-party-learner-content-v1
KV001493,new-third-party-stable,clerk,职员；办事员,职员；办事员,The hotel clerk gave us the key.,旅馆职员把钥匙给了我们。,,[klɑːk],[klɜːrk],stage::third-party-primary,001572,784db0a7e0c1e3849703b55698ac3a3150f0ef70bc8fa3df80234bbfcf15e690,model-curated-pending-review,third-party-learner-content-v1
KV001494,new-third-party-stable,climb trees,爬树,爬树,The children like to climb trees.,孩子们喜欢爬树。,,,,stage::third-party-primary,002534,4813d85751355597aa8400b7e115d65157c5b77935614686aaf5474f58c58fce,model-curated-pending-review,third-party-learner-content-v1
KV001495,new-third-party-stable,clown,小丑,小丑,The clown made everyone laugh.,小丑把大家逗笑了。,,[klaʊn],[klaʊn],stage::third-party-primary,001360,922413e029011f905ee9a1bd3dffd94275016c09d0a5375ab8333d6e0c3ec8c5,model-curated-pending-review,third-party-learner-content-v1
KV001496,new-third-party-stable,club,俱乐部；社团,俱乐部；社团,I joined the school science club.,我加入了学校科学社团。,,[klʌb],[klʌb],stage::third-party-primary,000970,bbba208fc9a3bb3f552eb613cb1fe025ee95c85240abb0b8e37182807301c064,model-curated-pending-review,third-party-learner-content-v1
KV001497,new-third-party-stable,coach,教练,教练,Our coach showed us how to throw the ball.,教练教我们怎样投球。,,[kəʊtʃ],[koʊtʃ],stage::third-party-primary,001993,0c5c4f3dee10207952b3095f1d549e39796209e443c41bdfb9ca044a3a4c1b63,model-curated-pending-review,third-party-learner-content-v1
KV001498,new-third-party-stable,coal,煤；煤炭,煤；煤炭,People once used coal to heat their homes.,过去人们用煤取暖。,,[kəʊl],[koʊl],stage::third-party-primary,001994,c584bd603861f3c9c9fc4514913a4ffc177d824a2db02d801018d2577b776377,model-curated-pending-review,third-party-learner-content-v1
KV001499,new-third-party-stable,cocoon,茧,茧,The butterfly came out of its cocoon.,蝴蝶从茧里出来了。,,[kəˈkuːn],[kəˈkuːn],stage::third-party-primary,001995,797b64b55d929e59a11a449158b5f4b677f6048b8e426ae3e4cb499793303a06,model-curated-pending-review,third-party-learner-content-v1
KV001500,new-third-party-stable,coffee,咖啡,咖啡,Dad drinks coffee in the morning.,爸爸早上喝咖啡。,,[ˈkɒfi],[ˈkɔːfi],stage::third-party-primary,000982,f165c730f7cf08e870daf7d7cc9b796ef51e1363083c01b2ced2dc1d48e08942,model-curated-pending-review,third-party-learner-content-v1
KV001501,new-third-party-stable,coin,硬币,硬币,I found a coin under the chair.,我在椅子下面发现了一枚硬币。,,[kɔɪn],[kɔɪn],stage::third-party-primary,001361,4aece28bde55dc56ebb79d2f54051e04efe386048ff4461799a8a98502bec977,model-curated-pending-review,third-party-learner-content-v1
KV001502,new-third-party-stable,coke,可口可乐,可口可乐,He ordered a coke with his lunch.,他午餐时点了一杯可乐。,,[kəʊk],[koʊk],stage::third-party-primary,001240,88c49337db711496a630d69f743d7e2c2559d361ec1e4d86f8626dd5da8a014a,model-curated-pending-review,third-party-learner-content-v1
KV001503,new-third-party-stable,collar,衣领,衣领,This shirt has a white collar.,这件衬衫有一个白色衣领。,,[ˈkɒlə(r)],[ˈkɑːlər],stage::third-party-primary,001996,71e1735e1cf78ec1164cd62392333c6c008586b5a0784aced604d4086454dab3,model-curated-pending-review,third-party-learner-content-v1
KV001504,new-third-party-stable,collect,收集；收集起来,收集；收集起来,I collect stamps from different countries.,我收集不同国家的邮票。,,[kəˈlekt],[kəˈlekt],stage::third-party-primary,000956,c181b7828fef846113efcd11339a56f59597e48a7007b681a6c9b7ef9a05a824,model-curated-pending-review,third-party-learner-content-v1
KV001505,new-third-party-stable,college,大学；学院,大学；学院,My sister wants to go to college.,我姐姐想上大学。,,[ˈkɒlɪdʒ],[ˈkɑːlɪdʒ],stage::third-party-primary,001997,3202614b60d7bba68e0545b9218080782613cb4b710dc59f67e93dc66d252e9b,model-curated-pending-review,third-party-learner-content-v1
KV001506,new-third-party-stable,colorful,色彩鲜艳的；丰富多彩的,色彩鲜艳的；丰富多彩的,The garden is full of colorful flowers.,花园里开满了色彩鲜艳的花。,,[ˈkʌləf(ə)l],[ˈkʌlərfl],stage::third-party-primary,001998,552ab68994ee00340eeb53d352bacee378cbdf92fed045d71dc76f9976cc35e2,model-curated-pending-review,third-party-learner-content-v1
KV001507,new-third-party-stable,coloured,彩色的；有颜色的,彩色的；有颜色的,We used coloured paper to make the card.,我们用彩纸做了这张卡片。,,[ˈkʌləd],[ˈkʌlərd],stage::third-party-primary,001999,dccdc2439656a6fa90610f0f79b5427f199cc923876e8d5849f29f8614e18aa6,model-curated-pending-review,third-party-learner-content-v1
KV001508,new-third-party-stable,colourful,多彩的；色彩丰富的,多彩的；色彩丰富的,The festival was bright and colourful.,这个节日丰富多彩。,,[ˈkʌləf(ə)l],[ˈkʌlərfl],stage::third-party-primary,001362,56de28dfbcc80c0d69150f26fe5eeba05e4d3110f2337d73b23fe4acdf7cfc8e,model-curated-pending-review,third-party-learner-content-v1
KV001509,new-third-party-stable,comb,梳子；梳头,梳子；梳头,I use a comb after washing my hair.,我洗完头后用梳子梳头。,,[kəʊm],[koʊm],stage::third-party-primary,002000,3df19a9b8ab33c41e5da2e28c5077e0f56a03ff053a10d7dfdf0477dcd22efdf,model-curated-pending-review,third-party-learner-content-v1
KV001510,new-third-party-stable,come back,回来；返回,回来；返回,Please come back before dinner.,请在晚饭前回来。,,[kʌm bæk],[kʌm bæk],stage::third-party-primary,001208,86c6930ce08da83fca1cc5d2811d12a57f52c54fa4b4672e2de5586c9ef9e53c,model-curated-pending-review,third-party-learner-content-v1
KV001511,new-third-party-stable,come out,出来；出去,出来；出去,The sun came out after the rain.,雨后太阳出来了。,,,,stage::third-party-primary,001463,91f7fc185961d82f180479514b96990ee302d428daacd392b2eabfa6c40eeab9,model-curated-pending-review,third-party-learner-content-v1
KV001512,new-third-party-stable,come out of,从……出来；出自,从……出来；出自,A mouse came out of the hole.,一只老鼠从洞里出来了。,,,,stage::third-party-primary,002794,a534c0c49e23f4249d1a88d64b9f85f8471e553175a9441a03d6e1e5ee5aab8c,model-curated-pending-review,third-party-learner-content-v1
KV001513,new-third-party-stable,comfortable,舒适的；舒服的,舒适的；舒服的,This chair is very comfortable.,这把椅子很舒服。,,[ˈkʌmftəbl; ˈkʌmfətəbl],[ˈkʌmftəbl; ˈkʌmfərtəbl],stage::third-party-primary,002001,0a92bab4c6686f17118f76e5a69993f85f1b536f6c536647e2f49b23bc89a76a,model-curated-pending-review,third-party-learner-content-v1
KV001514,new-third-party-stable,comic,漫画；连环漫画,漫画；连环漫画,I read a funny comic on the bus.,我在公交车上看了一本有趣的漫画。,,[ˈkɒmɪk],[ˈkɑːmɪk],stage::third-party-primary,001573,0e1d3a0167b6b666c7ede4d430a6f079652996e8ef02ac310c42ad63a5096088,model-curated-pending-review,third-party-learner-content-v1
KV001515,new-third-party-stable,comic book,漫画书,漫画书,He bought a new comic book.,他买了一本新的漫画书。,,,,stage::third-party-primary,002535,050b58c499323a607e3ec9689a03bb5134f8fdff8cbd1ade7519958b1a1a1781,model-curated-pending-review,third-party-learner-content-v1
KV001516,new-third-party-stable,company,公司,公司,My aunt works for a computer company.,我姑妈在一家电脑公司工作。,,[ˈkʌmpəni],[ˈkʌmpəni],stage::third-party-primary,002002,dcb3646b1081780fa7a8fd7fd8464df7f624aeda8618c2cc4a4b3224310d4425,model-curated-pending-review,third-party-learner-content-v1
KV001517,new-third-party-stable,competitor,参赛者；竞争者,参赛者；竞争者,Each competitor has a number.,每位参赛者都有一个号码。,,[kəmˈpetɪtə(r)],[kəmˈpetɪtər],stage::third-party-primary,002003,31a8cc16c2505734f3850a7899aa2cfceeac4c7ac190eed8c4097eea61975fd1,model-curated-pending-review,third-party-learner-content-v1
KV001518,new-third-party-stable,computer,电脑；计算机,电脑；计算机,I use a computer for my homework.,我用电脑做作业。,,[kəmˈpjuːtə(r)],[kəmˈpjuːtər],stage::third-party-primary,000799,adf75d227bb804004bfaa38ad5dc462bb30f8e8de75ab85572992b3021100f38,model-curated-pending-review,third-party-learner-content-v1
KV001519,new-third-party-stable,computer game,电脑游戏,电脑游戏,This computer game is easy to play.,这个电脑游戏很容易玩。,,[kəmˈpjuːtə ɡeɪm],[kəm'pju:tə geim],stage::third-party-primary,001778,7411220569e222ef4546b988c7faec033505a72f68818c044a5ec517d6f69ad2,model-curated-pending-review,third-party-learner-content-v1
KV001520,new-third-party-stable,computer lab,电脑教室；机房,电脑教室；机房,Our class meets in the computer lab.,我们班在电脑教室上课。,,,,stage::third-party-primary,002537,5e3d4fea6ef7f7abc870cdd72c72e2bbbfbdc5d94e130047b3b5755d07d95de9,model-curated-pending-review,third-party-learner-content-v1
KV001521,new-third-party-stable,computer room,计算机教室；电脑室,计算机教室；电脑室,There are twenty computers in the computer room.,电脑室里有二十台电脑。,,,,stage::third-party-primary,002538,7deae7a74aa25806fc9ae112859e1bb6a71ce35dd1e25bcc00f79f9b10b34681,model-curated-pending-review,third-party-learner-content-v1
KV001522,new-third-party-stable,computer studies,计算机课程,计算机课程,We learn typing in computer studies.,我们在计算机课上学习打字。,,,,stage::third-party-primary,002539,d050163266cf35032e462d6481d90f428cf9da78f34370c0aa7c9464ce60cc1f,model-curated-pending-review,third-party-learner-content-v1
