NoteID,OriginType,ReleaseState,CanonicalWord,Word,SenseLabel,MeaningPrimary,ExistingBritish,ExistingAmerican,MissingSides,OriginalBritishEvidenceStatus,OriginalAmericanEvidenceStatus,OriginalBritishCandidate,OriginalAmericanCandidate,CandidateBritish,CandidateAmerican,CandidateEngine,CandidateEngineVersion,CandidateBritishVoice,CandidateAmericanVoice,RiskFlags
KV002285,new-third-party-stable,unreleased,Parents' Day,Parents' Day,家长日,家长日,,,British+American,missing,missing,,,[pˈeəɹənts dˈeɪ],[pˈɛɹənts dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV002297,new-third-party-stable,unreleased,pat,pat,轻拍,轻拍,,,British+American,conflicting-evidence,conflicting-evidence,[pæt],[pæt],[pˈat],[pˈæt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002302,new-third-party-stable,unreleased,pay attention to,pay attention to,注意；留意,注意；留意,,,British+American,missing,missing,,,[pˈeɪ ɐtˈɛnʃən tuː],[pˈeɪ ɐtˈɛnʃən tuː],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002303,new-third-party-stable,unreleased,PE class,PE class,体育课,体育课,,,British+American,missing,missing,,,[pˌiːˈiː klˈas],[pˌiːˈiː klˈæs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002309,new-third-party-stable,unreleased,pen holder,pen holder,笔筒；笔架,笔筒；笔架,,,British+American,missing,missing,,,[pˈɛn hˈəʊldə],[pˈɛn hˈoʊldɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002319,new-third-party-stable,unreleased,phone box,phone box,电话亭,电话亭,,,British+American,missing,missing,,,[fˈəʊn bˈɒks],[fˈoʊn bˈɑːks],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002320,new-third-party-stable,unreleased,phone call,phone call,电话；电话通话,电话；电话通话,,,British+American,missing,missing,,,[fˈəʊn kˈɔːl],[fˈoʊn kˈɔːl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002324,new-third-party-stable,unreleased,physical education,physical education,体育；体育课,体育；体育课,,,British+American,conflicting-evidence,conflicting-evidence,[peɪ],[peɪ],[fˈɪzɪkəl ˌɛdʒuːkˈeɪʃən],[fˈɪzɪkəl ˌɛdʒuːkˈeɪʃən],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002329,new-third-party-stable,unreleased,pick up,pick up,捡起；拾起,捡起；拾起,,,British+American,missing,missing,,,[pˈɪk ˈʌp],[pˈɪk ˈʌp],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002339,new-third-party-stable,unreleased,place of interest,place of interest,名胜；景点,名胜；景点,,,British+American,missing,missing,,,[plˈeɪs ɒv ˈɪntɹɛst],[plˈeɪs ʌv ˈɪntɹɛst],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002340,new-third-party-stable,unreleased,places of interest,places of interest,名胜；景点,名胜；景点,,,British+American,missing,missing,,,[plˈeɪsɪz ɒv ˈɪntɹɛst],[plˈeɪsᵻz ʌv ˈɪntɹɛst],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002341,new-third-party-stable,unreleased,plan,plan,计划；打算,计划；打算,,,British+American,conflicting-evidence,conflicting-evidence,[plæn],[plæn],[plˈan],[plˈæn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002342,new-third-party-stable,unreleased,plant trees,plant trees,植树；种树,植树；种树,,,British+American,missing,missing,,,[plˈant tɹˈiːz],[plˈænt tɹˈiːz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002345,new-third-party-stable,unreleased,plastic bag,plastic bag,塑料袋,塑料袋,,,British+American,missing,missing,,,[plˈastɪk bˈaɡ],[plˈæstɪk bˈæɡ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002347,new-third-party-stable,unreleased,play basketball,play basketball,打篮球,打篮球,,,British+American,missing,missing,,,[plˈeɪ bˈaskɪtbˌɔːl],[plˈeɪ bˈæskɪtbˌɔːl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002348,new-third-party-stable,unreleased,play games,play games,玩游戏；做游戏,玩游戏；做游戏,,,British+American,missing,missing,,,[plˈeɪ ɡˈeɪmz],[plˈeɪ ɡˈeɪmz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002349,new-third-party-stable,unreleased,play ping-pong,play ping-pong,打乒乓球,打乒乓球,,,British+American,missing,missing,,,[plˈeɪ pˈɪŋpˈɒŋ],[plˈeɪ pˈɪŋpˈɑːŋ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword hyphenated
KV002350,new-third-party-stable,unreleased,play sport,play sport,做运动；参加体育运动,做运动；参加体育运动,,,British+American,missing,missing,,,[plˈeɪ spˈɔːt],[plˈeɪ spˈoːɹt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002351,new-third-party-stable,unreleased,play the guitar,play the guitar,弹吉他,弹吉他,,,British+American,missing,missing,,,[plˈeɪ ðə ɡɪtˈɑː],[plˈeɪ ðə ɡɪtˈɑːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002352,new-third-party-stable,unreleased,play the piano,play the piano,弹钢琴,弹钢琴,,,British+American,missing,missing,,,[plˈeɪ ðə piˈanəʊ],[plˈeɪ ðə piˈænoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002353,new-third-party-stable,unreleased,play the pipa,play the pipa,弹琵琶；演奏琵琶,弹琵琶；演奏琵琶,,,British+American,missing,missing,,,[plˈeɪ ðə pˈiːpə],[plˈeɪ ðə pˈiːpə],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002354,new-third-party-stable,unreleased,play volleyball,play volleyball,打排球,打排球,,,British+American,missing,missing,,,[plˈeɪ vˈɒlɪbˌɔːl],[plˈeɪ vˈɑːlɪbˌɔːl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002362,new-third-party-stable,unreleased,polar bear,polar bear,北极熊,北极熊,,,British+American,missing,missing,,,[pˈəʊlə bˈeə],[pˈoʊlɚ bˈɛɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002365,new-third-party-stable,unreleased,policeman,policeman,警察；男警察,警察；男警察,,[pəˈliːsmən],British,conflicting-evidence,consistent,[pəˈliːsmən],[pəˈliːsmən],[pəlˈiːsmən],[pəˈliːsmən],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002393,new-third-party-stable,unreleased,PRC,PRC,中华人民共和国,中华人民共和国,,,British+American,missing,missing,,,[pˌiːˌɑːsˈiː],[pˌiːˌɑːɹsˈiː],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,acronym proper-case
KV002401,new-third-party-stable,unreleased,primary school,primary school,小学,小学,,,British+American,missing,missing,,,[pɹˈaɪməɹi skˈuːl],[pɹˈaɪmɚɹi skˈuːl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002417,new-third-party-stable,unreleased,Puma Ranch,Puma Ranch,Puma Ranch（地名/场景名）,Puma Ranch（地名/场景名）,,,British+American,missing,missing,,,[pˈuːmə ɹˈantʃ],[pˈuːmɚ ɹˈæntʃ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002420,new-third-party-stable,unreleased,push,push,推,推,,,British+American,conflicting-evidence,conflicting-evidence,[pʊʃ],[pʊʃ],[pˈʊʃ],[pˈʊʃ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002423,new-third-party-stable,unreleased,put out fires,put out fires,灭火；扑灭火灾,灭火；扑灭火灾,,,British+American,missing,missing,,,[pˌʊt ˈaʊt fˈaɪəz],[pˌʊt ˈaʊt fˈaɪɚz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002435,new-third-party-stable,unreleased,racing car,racing car,赛车,赛车,,,British+American,missing,missing,,,[ɹˈeɪsɪŋ kˈɑː],[ɹˈeɪsɪŋ kˈɑːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002438,new-third-party-stable,unreleased,railway museum,railway museum,铁路博物馆,铁路博物馆,,,British+American,missing,missing,,,[ɹˈeɪlweɪ mjuːzˈiəm],[ɹˈeɪlweɪ mjuːzˈiəm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002439,new-third-party-stable,unreleased,railway station,railway station,火车站,火车站,,,British+American,missing,missing,,,[ɹˈeɪlweɪ stˈeɪʃən],[ɹˈeɪlweɪ stˈeɪʃən],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002440,new-third-party-stable,unreleased,rain boots,rain boots,雨鞋,雨鞋,,,British+American,missing,missing,,,[ɹˈeɪn bˈuːts],[ɹˈeɪn bˈuːts],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002452,new-third-party-stable,unreleased,red packet,red packet,红包,红包,,,British+American,missing,missing,,,[ɹˈɛd pˈakɪt],[ɹˈɛd pˈækɪt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002453,new-third-party-stable,unreleased,relative,relative,亲戚；亲属,亲戚；亲属,,,British+American,conflicting-evidence,conflicting-evidence,[ˈrelətɪv],[ˈrelətɪv],[ɹˈɛlətˌɪv],[ɹˈɛlətˌɪv],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002464,new-third-party-stable,unreleased,rice cake,rice cake,米糕；年糕,米糕；年糕,,,British+American,missing,missing,,,[ɹˈaɪs kˈeɪk],[ɹˈaɪs kˈeɪk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002465,new-third-party-stable,unreleased,rice dumpling,rice dumpling,粽子,粽子,,,British+American,missing,missing,,,[ɹˈaɪs dˈʌmplɪŋ],[ɹˈaɪs dˈʌmplɪŋ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002467,new-third-party-stable,unreleased,ride,ride,骑；乘坐,骑；乘坐,,,British+American,conflicting-evidence,conflicting-evidence,[raɪd],[raɪd],[ɹˈaɪd],[ɹˈaɪd],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002469,new-third-party-stable,unreleased,right away,right away,立刻；马上,立刻；马上,,,British+American,missing,missing,,,[ɹˈaɪt ɐwˈeɪ],[ɹˈaɪt ɐwˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002477,new-third-party-stable,unreleased,rock'n'roll,rock'n'roll,摇滚乐,摇滚乐,,,British+American,missing,missing,,,[ɹˈɒknɹəʊl],[ɹˈɑːknɹoʊl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,punctuation
KV002479,new-third-party-stable,unreleased,role model,role model,榜样；楷模,榜样；楷模,,,British+American,missing,missing,,,[ɹˈəʊl mˈɒdəl],[ɹˈoʊl mˈɑːdəl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002481,new-third-party-stable,unreleased,roller coaster,roller coaster,过山车,过山车,,,British+American,missing,missing,,,[ɹˈəʊlə kˈəʊstə],[ɹˈoʊlɚ kˈoʊstɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002491,new-third-party-stable,unreleased,rubbish bin,rubbish bin,垃圾桶；垃圾箱,垃圾桶；垃圾箱,,,British+American,missing,missing,,,[ɹˈʌbɪʃ bˈɪn],[ɹˈʌbɪʃ bˈɪn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002492,new-third-party-stable,unreleased,run a race,run a race,赛跑；参加赛跑,赛跑；参加赛跑,,,British+American,missing,missing,,,[ɹˈʌn ɐ ɹˈeɪs],[ɹˈʌn ɐ ɹˈeɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002493,new-third-party-stable,unreleased,run away,run away,逃跑；跑开,逃跑；跑开,,,British+American,missing,missing,,,[ɹˈʌn ɐwˈeɪ],[ɹˈʌn ɐwˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002495,new-third-party-stable,unreleased,running race,running race,赛跑；赛跑比赛,赛跑；赛跑比赛,,,British+American,missing,missing,,,[ɹˈʌnɪŋ ɹˈeɪs],[ɹˈʌnɪŋ ɹˈeɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002497,new-third-party-stable,unreleased,sack,sack,大袋子；麻袋,大袋子；麻袋,,,British+American,missing,missing,,,[sˈak],[sˈæk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002499,new-third-party-stable,unreleased,safari park,safari park,野生动物园,野生动物园,,,British+American,missing,missing,,,[sɐfˈɑːɹi pˈɑːk],[sɐfˈɑːɹɹi pˈɑːɹk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002502,new-third-party-stable,unreleased,sales assistant,sales assistant,售货员；销售助理,售货员；销售助理,,,British+American,missing,missing,,,[sˈeɪlz ɐsˈɪstənt],[sˈeɪlz ɐsˈɪstənt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002507,new-third-party-stable,unreleased,San Francisco,San Francisco,旧金山；圣弗朗西斯科,旧金山；圣弗朗西斯科,,,British+American,missing,missing,,,[sˌan fɹansˈɪskəʊ],[sˌæn fɹænsˈɪskoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002512,new-third-party-stable,unreleased,Santa,Santa,圣诞老人,圣诞老人,,,British+American,missing,missing,,,[sˈantə],[sˈæntə],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,proper-case
KV002518,new-third-party-stable,unreleased,say to oneself,say to oneself,心里想；自言自语地说,心里想；自言自语地说,,,British+American,missing,missing,,,[sˈeɪ tə wɒnsˈɛlf],[sˈeɪ tə wʌnsˈɛlf],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002523,new-third-party-stable,unreleased,school gate,school gate,校门,校门,,,British+American,missing,missing,,,[skˈuːl ɡˈeɪt],[skˈuːl ɡˈeɪt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002524,new-third-party-stable,unreleased,school uniform,school uniform,校服,校服,,,British+American,missing,missing,,,[skˈuːl jˈuːnɪfˌɔːm],[skˈuːl jˈuːnɪfˌɔːɹm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002526,new-third-party-stable,unreleased,science museum,science museum,科学馆,科学馆,,,British+American,missing,missing,,,[sˈaɪəns mjuːzˈiəm],[sˈaɪəns mjuːzˈiəm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002530,new-third-party-stable,unreleased,sea horse,sea horse,海马,海马,,,British+American,missing,missing,,,[sˈiː hˈɔːs],[sˈiː hˈɔːɹs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002538,new-third-party-stable,unreleased,second floor,second floor,二楼,二楼,,,British+American,missing,missing,,,[sˈɛkənd flˈɔː],[sˈɛkənd flˈoːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002542,new-third-party-stable,unreleased,see a doctor,see a doctor,看医生；就医,看医生；就医,,,British+American,missing,missing,,,[sˈiː ɐ dˈɒktə],[sˈiː ɐ dˈɑːktɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
