NoteID,OriginType,ReleaseState,CanonicalWord,Word,SenseLabel,MeaningPrimary,ExistingBritish,ExistingAmerican,MissingSides,OriginalBritishEvidenceStatus,OriginalAmericanEvidenceStatus,OriginalBritishCandidate,OriginalAmericanCandidate,CandidateBritish,CandidateAmerican,CandidateEngine,CandidateEngineVersion,CandidateBritishVoice,CandidateAmericanVoice,RiskFlags
KV002670,new-third-party-stable,unreleased,sports shoes,sports shoes,运动鞋,运动鞋,,,British+American,missing,missing,,,[spˈɔːts ʃˈuːz],[spˈoːɹts ʃˈuːz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002671,new-third-party-stable,unreleased,sports star,sports star,体育明星；运动明星,体育明星；运动明星,,,British+American,missing,missing,,,[spˈɔːts stˈɑː],[spˈoːɹts stˈɑːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002673,new-third-party-stable,unreleased,Spring Festival,Spring Festival,春节,春节,,,British+American,missing,missing,,,[spɹˈɪŋ fˈɛstɪvəl],[spɹˈɪŋ fˈɛstɪvəl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002674,new-third-party-stable,unreleased,spring outing,spring outing,春游,春游,,,British+American,missing,missing,,,[spɹˈɪŋ ˈaʊtɪŋ],[spɹˈɪŋ ˈaʊɾɪŋ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002680,new-third-party-stable,unreleased,stand in line,stand in line,排队；站成一排,排队；站成一排,,,British+American,missing,missing,,,[stˈand ɪn lˈaɪn],[stˈænd ɪn lˈaɪn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002683,new-third-party-stable,unreleased,stay at home,stay at home,待在家里；留在家中,待在家里；留在家中,,,British+American,missing,missing,,,[stˈeɪ at hˈəʊm],[stˈeɪ æt hˈoʊm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002695,new-third-party-stable,unreleased,story book,story book,故事书,故事书,,,British+American,missing,missing,,,[stˈɔːɹi bˈʊk],[stˈoːɹi bˈʊk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002701,new-third-party-stable,unreleased,street cleaner,street cleaner,街道清洁工；清洁工,街道清洁工；清洁工,,,British+American,missing,missing,,,[stɹˈiːt klˈiːnə],[stɹˈiːt klˈiːnɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002702,new-third-party-stable,unreleased,street sweeper,street sweeper,扫街车；道路清扫车,扫街车；道路清扫车,,,British+American,missing,missing,,,[stɹˈiːt swˈiːpə],[stɹˈiːt swˈiːpɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002721,new-third-party-stable,unreleased,summer holiday,summer holiday,暑假,暑假,,,British+American,missing,missing,,,[sˈʌmə hˈɒlɪdˌeɪ],[sˈʌmɚ hˈɑːlɪdˌeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002722,new-third-party-stable,unreleased,Summer Olympics,Summer Olympics,夏季奥运会,夏季奥运会,,,British+American,missing,missing,,,[sˈʌməɹ əlˈɪmpɪks],[sˈʌmɚɹ əlˈɪmpɪks],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002723,new-third-party-stable,unreleased,Summer Palace,Summer Palace,颐和园,颐和园,,,British+American,missing,missing,,,[sˈʌmə pˈalɪs],[sˈʌmɚ pˈælɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002725,new-third-party-stable,unreleased,Sun Moon Lake,Sun Moon Lake,日月潭,日月潭,,,British+American,missing,missing,,,[sˈʌn mˈuːn lˈeɪk],[sˈʌn mˈuːn lˈeɪk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002737,new-third-party-stable,unreleased,sweet potato,sweet potato,红薯；甘薯,红薯；甘薯,,,British+American,missing,missing,,,[swˈiːt pətˈeɪtəʊ],[swˈiːt pətˈeɪɾoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002742,new-third-party-stable,unreleased,swimming goggles,swimming goggles,泳镜,泳镜,,,British+American,missing,missing,,,[swˈɪmɪŋ ɡˈɒɡəlz],[swˈɪmɪŋ ɡˈɑːɡəlz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002747,new-third-party-stable,unreleased,Sydney Harbour Bridge,Sydney Harbour Bridge,悉尼海港大桥,悉尼海港大桥,,,British+American,missing,missing,,,[sˈɪdni hˈɑːbə bɹˈɪdʒ],[sˈɪdni hˈɑːɹbɚ bɹˈɪdʒ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002748,new-third-party-stable,unreleased,Sydney Opera House,Sydney Opera House,悉尼歌剧院,悉尼歌剧院,,,British+American,missing,missing,,,[sˈɪdni ˈɒpəɹə hˈaʊs],[sˈɪdni ˈɑːpɚɹə hˈaʊs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002753,new-third-party-stable,unreleased,take a deep breath,take a deep breath,深呼吸；做一次深呼吸,深呼吸；做一次深呼吸,,,British+American,missing,missing,,,[tˈeɪk ɐ dˈiːp bɹˈɛθ],[tˈeɪk ɐ dˈiːp bɹˈɛθ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002754,new-third-party-stable,unreleased,take a photo,take a photo,拍照,拍照,,,British+American,missing,missing,,,[tˈeɪk ɐ fˈəʊtəʊ],[tˈeɪk ɐ fˈoʊɾoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002755,new-third-party-stable,unreleased,take a picture,take a picture,拍照；照相,拍照；照相,,,British+American,missing,missing,,,[tˈeɪk ɐ pˈɪktʃə],[tˈeɪk ɐ pˈɪktʃɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002756,new-third-party-stable,unreleased,take a trip,take a trip,旅行；去旅行,旅行；去旅行,,,British+American,missing,missing,,,[tˈeɪk ɐ tɹˈɪp],[tˈeɪk ɐ tɹˈɪp],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002757,new-third-party-stable,unreleased,take a walk,take a walk,散步,散步,,,British+American,missing,missing,,,[tˈeɪk ɐ wˈɔːk],[tˈeɪk ɐ wˈɔːk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002758,new-third-party-stable,unreleased,take away,take away,拿走；带走,拿走；带走,,,British+American,missing,missing,,,[tˈeɪk ɐwˈeɪ],[tˈeɪk ɐwˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002761,new-third-party-stable,unreleased,take part in,take part in,参加,参加,,,British+American,missing,missing,,,[tˈeɪk pˈɑːt ˈɪn],[tˈeɪk pˈɑːɹt ˈɪn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002762,new-third-party-stable,unreleased,take pictures,take pictures,拍照；照相,拍照；照相,,,British+American,missing,missing,,,[tˈeɪk pˈɪktʃəz],[tˈeɪk pˈɪktʃɚz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002764,new-third-party-stable,unreleased,talent show,talent show,才艺表演；选秀节目,才艺表演；选秀节目,,,British+American,missing,missing,,,[tˈalənt ʃˈəʊ],[tˈælənt ʃˈoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002765,new-third-party-stable,unreleased,talk to,talk to,和……交谈；对……说话,和……交谈；对……说话,,,British+American,missing,missing,,,[tˈɔːk tuː],[tˈɔːk tuː],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002767,new-third-party-stable,unreleased,tangyuan,tangyuan,汤圆,汤圆,,,British+American,missing,missing,,,[tˈaŋjuːən],[tˈæŋjuːən],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002773,new-third-party-stable,unreleased,tea party,tea party,茶会；茶话会,茶会；茶话会,,,British+American,missing,missing,,,[tˈiː pˈɑːti],[tˈiː pˈɑːɹɾi],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002774,new-third-party-stable,unreleased,teacher's desk,teacher's desk,讲台；讲桌,讲台；讲桌,,,British+American,missing,missing,,,[tˈiːtʃəz dˈɛsk],[tˈiːtʃɚz dˈɛsk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword punctuation
KV002775,new-third-party-stable,unreleased,teacher's office,teacher's office,教师办公室,教师办公室,,,British+American,missing,missing,,,[tˈiːtʃəz ˈɒfɪs],[tˈiːtʃɚz ˈɑːfɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword punctuation
KV002776,new-third-party-stable,unreleased,teachers' office,teachers' office,教师办公室,教师办公室,,,British+American,missing,missing,,,[tˈiːtʃəz ˈɒfɪs],[tˈiːtʃɚz ˈɑːfɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword punctuation
KV002777,new-third-party-stable,unreleased,teachers' room,teachers' room,教师办公室；教师休息室,教师办公室；教师休息室,,,British+American,missing,missing,,,[tˈiːtʃəz ɹˈuːm],[tˈiːtʃɚz ɹˈuːm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword punctuation
KV002781,new-third-party-stable,unreleased,tell a story,tell a story,讲故事,讲故事,,,British+American,missing,missing,,,[tˈɛl ɐ stˈɔːɹi],[tˈɛl ɐ stˈoːɹi],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002790,new-third-party-stable,unreleased,Thanksgiving Day,Thanksgiving Day,感恩节,感恩节,,,British+American,missing,missing,,,[θˈaŋksɡɪvɪŋ dˈeɪ],[θˈæŋksɡɪvɪŋ dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002791,new-third-party-stable,unreleased,the Bund,the Bund,上海外滩,上海外滩,,,British+American,missing,missing,,,[ðə bˈʌnd],[ðə bˈʌnd],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002792,new-third-party-stable,unreleased,the Double Ninth Festival,the Double Ninth Festival,重阳节,重阳节,,,British+American,missing,missing,,,[ðə dˈʌbəl nˈaɪnθ fˈɛstɪvəl],[ðə dˈʌbəl nˈaɪnθ fˈɛstɪvəl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002793,new-third-party-stable,unreleased,the Dragon Boat Festival,the Dragon Boat Festival,端午节,端午节,,,British+American,missing,missing,,,[ðə dɹˈaɡən bˈəʊt fˈɛstɪvəl],[ðə dɹˈæɡən bˈoʊt fˈɛstɪvəl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002794,new-third-party-stable,unreleased,the Eiffel Tower,the Eiffel Tower,埃菲尔铁塔,埃菲尔铁塔,,,British+American,missing,missing,,,[ðɪ ˈaɪfəl tˈaʊə],[ðɪ ˈaɪfəl tˈaʊɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002795,new-third-party-stable,unreleased,the Golden Gate Bridge,the Golden Gate Bridge,金门大桥,金门大桥,,,British+American,missing,missing,,,[ðə ɡˈəʊldən ɡˈeɪt bɹˈɪdʒ],[ðə ɡˈoʊldən ɡˈeɪt bɹˈɪdʒ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002796,new-third-party-stable,unreleased,the Great Wall of China,the Great Wall of China,中国长城,中国长城,,,British+American,missing,missing,,,[ðə ɡɹˈeɪt wˈɔːl ɒv tʃˈaɪnə],[ðə ɡɹˈeɪt wˈɔːl ʌv tʃˈaɪnə],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002798,new-third-party-stable,unreleased,the Internet,the Internet,互联网；因特网,互联网；因特网,,,British+American,missing,missing,,,[ðɪ ˈɪntənˌɛt],[ðɪ ˈɪntɚnˌɛt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002799,new-third-party-stable,unreleased,the Lantern Festival,the Lantern Festival,元宵节,元宵节,,,British+American,missing,missing,,,[ðə lˈantən fˈɛstɪvəl],[ðə lˈæntɚn fˈɛstɪvəl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002800,new-third-party-stable,unreleased,the long jump,the long jump,跳远,跳远,,,British+American,missing,missing,,,[ðə lˈɒŋ dʒˈʌmp],[ðə lˈɔŋ dʒˈʌmp],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002801,new-third-party-stable,unreleased,the Mayflower,the Mayflower,五月花号,五月花号,,,British+American,missing,missing,,,[ðə mˈeɪflaʊə],[ðə mˈeɪflaʊɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002802,new-third-party-stable,unreleased,the Mid-autumn Festival,the Mid-autumn Festival,中秋节,中秋节,,,British+American,missing,missing,,,[ðə mˈɪdˈɔːtʌm fˈɛstɪvəl],[ðə mˈɪdˈɔːɾʌm fˈɛstɪvəl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword hyphenated proper-case
KV002803,new-third-party-stable,unreleased,the National Team,the National Team,国家队,国家队,,,British+American,missing,missing,,,[ðə nˈaʃənəl tˈiːm],[ðə nˈæʃənəl tˈiːm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002804,new-third-party-stable,unreleased,the Palace Museum,the Palace Museum,故宫博物院,故宫博物院,,,British+American,missing,missing,,,[ðə pˈalɪs mjuːzˈiəm],[ðə pˈælɪs mjuːzˈiəm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002805,new-third-party-stable,unreleased,the Spring Festival,the Spring Festival,春节,春节,,,British+American,missing,missing,,,[ðə spɹˈɪŋ fˈɛstɪvəl],[ðə spɹˈɪŋ fˈɛstɪvəl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002806,new-third-party-stable,unreleased,the sun,the sun,太阳,太阳,,,British+American,missing,missing,,,[ðə sˈʌn],[ðə sˈʌn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002807,new-third-party-stable,unreleased,the Tree Planting Day,the Tree Planting Day,植树节,植树节,,,British+American,missing,missing,,,[ðə tɹˈiː plˈantɪŋ dˈeɪ],[ðə tɹˈiː plˈæntɪŋ dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002808,new-third-party-stable,unreleased,the U.S.,the U.S.,美国,美国,,,British+American,missing,missing,,,[ðə jˌuːˈɛs],[ðə jˌuːˈɛs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV002809,new-third-party-stable,unreleased,the West Lake,the West Lake,西湖,西湖,,,British+American,missing,missing,,,[ðə wˈɛst lˈeɪk],[ðə wˈɛst lˈeɪk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002815,new-third-party-stable,unreleased,thinnest,thinnest,最瘦的；最薄的,最瘦的；最薄的,,,British+American,missing,missing,,,[θˈɪnɪst],[θˈɪnɪst],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002818,new-third-party-stable,unreleased,thirty-one,thirty-one,三十一,三十一,,,British+American,missing,missing,,,[θˈɜːtiwˌɒn],[θˈɜːɾiwˌʌn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,hyphenated
KV002819,new-third-party-stable,unreleased,thirty-two,thirty-two,三十二,三十二,,,British+American,missing,missing,,,[θˈɜːtitˈuː],[θˈɜːɾitˈuː],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,hyphenated
KV002820,new-third-party-stable,unreleased,Thomas Edison,Thomas Edison,托马斯·爱迪生,托马斯·爱迪生,,,British+American,missing,missing,,,[tˈɒməs ˈɛdɪsən],[tˈɑːməs ˈɛdɪsən],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002823,new-third-party-stable,unreleased,throw,throw,扔；投,扔；投,,,British+American,conflicting-evidence,conflicting-evidence,[θrəʊ],[θroʊ],[θɹˈəʊ],[θɹˈoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002826,new-third-party-stable,unreleased,Tian'anmen Square,Tian'anmen Square,天安门广场,天安门广场,,,British+American,missing,missing,,,[tjˈanɐnmˌɛn skwˈeə],[tjˈænɐnmˌɛn skwˈɛɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV002827,new-third-party-stable,unreleased,Tibet,Tibet,西藏,西藏,,,British+American,missing,missing,,,[tɪbˈɛt],[tɪbˈɛt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,proper-case
KV002828,new-third-party-stable,unreleased,tick tock,tick tock,滴答声；滴答,滴答声；滴答,,,British+American,missing,missing,,,[tˈɪk tˈɒk],[tˈɪk tˈɑːk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002829,new-third-party-stable,unreleased,ticket office,ticket office,售票处,售票处,,,British+American,missing,missing,,,[tˈɪkɪt ˈɒfɪs],[tˈɪkɪt ˈɑːfɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002830,new-third-party-stable,unreleased,tidy up,tidy up,整理；收拾整齐,整理；收拾整齐,,,British+American,missing,missing,,,[tˈaɪdi ˈʌp],[tˈaɪdi ˈʌp],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002838,new-third-party-stable,unreleased,to go,to go,外带；打包带走,外带；打包带走,,,British+American,missing,missing,,,[tə ɡˈəʊ],[tə ɡˈoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002850,new-third-party-stable,unreleased,tour guide,tour guide,导游,导游,,,British+American,missing,missing,,,[tˈʊə ɡˈaɪd],[tˈʊɹ ɡˈaɪd],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002852,new-third-party-stable,unreleased,tourist office,tourist office,旅游咨询处,旅游咨询处,,,British+American,missing,missing,,,[tˈʊəɹɪst ˈɒfɪs],[tˈʊɹɹɪst ˈɑːfɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002856,new-third-party-stable,unreleased,toy bear,toy bear,玩具熊,玩具熊,,,British+American,missing,missing,,,[tˈɔɪ bˈeə],[tˈɔɪ bˈɛɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002857,new-third-party-stable,unreleased,toy car,toy car,玩具汽车；玩具车,玩具汽车；玩具车,,,British+American,missing,missing,,,[tˈɔɪ kˈɑː],[tˈɔɪ kˈɑːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
